CAD_E|CASLU12007366//8/10/2012 12:01:22 AM
CAD_U|CASLC|E33|AIQ|20120810000123|H-6A|||//8/10/2012 12:01:22 AM
CAD_U|CACDF|C406|AIQ|20120704103916|BVHB|||//8/10/2012 1:07:02 AM
CAD_U|CACDF|C406|AIQ|20120704103916|BVHB|||//8/10/2012 1:07:02 AM
CAD_U|CABEU|D4643|AIQ|20120201075123|BEU-30|||//8/10/2012 1:07:03 AM
CAD_U|CABEU|D4643|AIQ|20120201075123|BEU-30|||//8/10/2012 1:07:03 AM
CAD_U|CABEU|D4643|AIQ|20120201075123|BEU-30|||//8/10/2012 1:07:03 AM
CAD_U|CABEU|D4645|AIQ|20120704103921|BEU-30|||//8/10/2012 1:07:04 AM
CAD_U|CABEU|D4645|AIQ|20120704103921|BEU-30|||//8/10/2012 1:07:04 AM
CAD_U|CABEU|D4645|AIQ|20120704103921|BEU-30|||//8/10/2012 1:07:04 AM
CAD_U|CAFKU|D4340|AIQ|20120521154704|FKU-1A|||//8/10/2012 1:07:05 AM
CAD_U|CAFKU|D4340|AIQ|20120521154704|FKU-1A|||//8/10/2012 1:07:05 AM
CAD_U|CAFKU|D4340|AIQ|20120521154704|FKU-1A|||//8/10/2012 1:07:05 AM
CAD_U|CAFKU|D4341|AIQ|20120410100930|FKU-1A|||//8/10/2012 1:07:06 AM
CAD_U|CAFKU|D4341|AIQ|20120410100930|FKU-1A|||//8/10/2012 1:07:06 AM
CAD_U|CABEU|E4673|AIQ|20120417151332|BEU-30|||//8/10/2012 1:07:07 AM
CAD_U|CABEU|E4673|AIQ|20120417151332|BEU-30|||//8/10/2012 1:07:07 AM
CAD_U|CABEU|E4673|AIQ|20120417151332|BEU-30|||//8/10/2012 1:07:07 AM
CAD_U|CABEU|E4675|AIQ|20120417153551|BEU-30|||//8/10/2012 1:07:08 AM
CAD_U|CABEU|E4675|AIQ|20120417153551|BEU-30|||//8/10/2012 1:07:08 AM
CAD_U|CABEU|E4675|AIQ|20120417153551|BEU-30|||//8/10/2012 1:07:08 AM
CAD_U|CABEU|E4676|AIQ|20120419110153|BEU-30|||//8/10/2012 1:07:09 AM
CAD_U|CABEU|E4676|AIQ|20120419110153|BEU-30|||//8/10/2012 1:07:09 AM
CAD_U|CABEU|E4676|AIQ|20120419110153|BEU-30|||//8/10/2012 1:07:10 AM
CAD_U|CABEU|E4677|AIQ|20120516170920|BEU-30|||//8/10/2012 1:07:11 AM
CAD_U|CABEU|E4677|AIQ|20120516170920|BEU-30|||//8/10/2012 1:07:11 AM
CAD_U|CABEU|E4677|AIQ|20120516170920|BEU-30|||//8/10/2012 1:07:11 AM
CAD_U|CABEU|E4691|AIQ|20120419110158|BEU-30|||//8/10/2012 1:07:12 AM
CAD_U|CABEU|E4691|AIQ|20120419110158|BEU-30|||//8/10/2012 1:07:12 AM
CAD_U|CABEU|E4691|AIQ|20120419110158|BEU-30|||//8/10/2012 1:07:12 AM
CAD_U|CABEU|E4693|AIQ|20120419110159|BEU-30|||//8/10/2012 1:07:13 AM
CAD_U|CABEU|E4693|AIQ|20120419110159|BEU-30|||//8/10/2012 1:07:13 AM
CAD_U|CABEU|E4693|AIQ|20120419110159|BEU-30|||//8/10/2012 1:07:13 AM
CAD_U|CABEU|E4694|AIQ|20120621215402|BEU-30|||//8/10/2012 1:07:14 AM
CAD_U|CABEU|E4694|AIQ|20120621215402|BEU-30|||//8/10/2012 1:07:14 AM
CAD_U|CABEU|GAB2|AIQ|20120402073807|BEU-30|||//8/10/2012 1:07:15 AM
CAD_U|CABEU|GAB2|AIQ|20120402073807|BEU-30|||//8/10/2012 1:07:15 AM
CAD_U|CABEU|GAB2|AIQ|20120402073807|BEU-30|||//8/10/2012 1:07:15 AM
CAD_U|CABEU|GAB3|AIQ|20120704104307|BEU-30|||//8/10/2012 1:07:16 AM
CAD_U|CABEU|GAB3|AIQ|20120704104307|BEU-30|||//8/10/2012 1:07:16 AM
CAD_U|CABEU|GAB3|AIQ|20120704104307|BEU-30|||//8/10/2012 1:07:16 AM
CAD_U|CABEU|GAB4|AIQ|20120402073948|BEU-30|||//8/10/2012 1:07:17 AM
CAD_U|CABEU|GAB4|AIQ|20120402073948|BEU-30|||//8/10/2012 1:07:17 AM
CAD_U|CABEU|GAB4|AIQ|20120402073948|BEU-30|||//8/10/2012 1:07:17 AM
CAD_U|CABEU|GAB6|AIQ|20120402074118|BEU-30|||//8/10/2012 1:07:18 AM
CAD_U|CABEU|GAB6|AIQ|20120402074118|BEU-30|||//8/10/2012 1:07:18 AM
CAD_U|CABEU|GAB6|AIQ|20120402074118|BEU-30|||//8/10/2012 1:07:18 AM
CAD_U|CACDF|T80|AIQ|20120704103913|HAAB|||//8/10/2012 1:07:19 AM
CAD_U|CACDF|T80|AIQ|20120704103913|HAAB|||//8/10/2012 1:07:19 AM
CAD_U|CACDF|T80|AIQ|20120704103913|HAAB|||//8/10/2012 1:07:19 AM
CAD_U|CACDF|T81|AIQ|20120704103755|HAAB|||//8/10/2012 1:07:21 AM
CAD_U|CACDF|T81|AIQ|20120704103755|HAAB|||//8/10/2012 1:07:21 AM
CAD_U|CACDF|T81|AIQ|20120704103755|HAAB|||//8/10/2012 1:07:21 AM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//8/10/2012 1:07:22 AM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//8/10/2012 1:07:22 AM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//8/10/2012 1:07:22 AM
CAD_U|CAFKU|E4353|AIQ|20120410105545|FKU-2|||//8/10/2012 1:07:23 AM
CAD_U|CAFKU|E4353|AIQ|20120410105545|FKU-2|||//8/10/2012 1:07:23 AM
CAD_U|CAFKU|E4353|AIQ|20120410105545|FKU-2|||//8/10/2012 1:07:23 AM
CAD_U|CAFKU|E4354|AIQ|20120621215402|FKU-1A|||//8/10/2012 1:07:24 AM
CAD_U|CAFKU|E4354|AIQ|20120621215402|FKU-1A|||//8/10/2012 1:07:24 AM
CAD_U|CAFKU|E4361|AIQ|20120326191502|FKU-1A|||//8/10/2012 1:07:25 AM
CAD_U|CAFKU|E4361|AIQ|20120326191502|FKU-1A|||//8/10/2012 1:07:25 AM
CAD_U|CAFKU|E4361|AIQ|20120326191502|FKU-1A|||//8/10/2012 1:07:25 AM
CAD_U|CAFKU|E4362|AIQ|20120321150008|FKU-2|||//8/10/2012 1:07:26 AM
CAD_U|CAFKU|E4362|AIQ|20120321150008|FKU-2|||//8/10/2012 1:07:26 AM
CAD_U|CAFKU|E4362|AIQ|20120321150008|FKU-2|||//8/10/2012 1:07:26 AM
CAD_U|CAFKU|E4363|AIQ|20120410101020|FKU-2|||//8/10/2012 1:07:27 AM
CAD_U|CAFKU|E4363|AIQ|20120410101020|FKU-2|||//8/10/2012 1:07:27 AM
CAD_U|CAFKU|E4363|AIQ|20120410101020|FKU-2|||//8/10/2012 1:07:27 AM
CAD_U|CAFKU|E4364|AIQ|20120109174519|FKU-1A|||//8/10/2012 1:07:28 AM
CAD_U|CAFKU|E4364|AIQ|20120109174519|FKU-1A|||//8/10/2012 1:07:28 AM
CAD_U|CAFKU|E4368|AIQ|20120410113147|FKU-2|||//8/10/2012 1:07:29 AM
CAD_U|CAFKU|E4368|AIQ|20120410113147|FKU-2|||//8/10/2012 1:07:29 AM
CAD_U|CAFKU|E4368|AIQ|20120410113147|FKU-2|||//8/10/2012 1:07:29 AM
CAD_U|CAFKU|E4373|AIQ|20120228093045|FKU-2|||//8/10/2012 1:07:30 AM
CAD_U|CAFKU|E4373|AIQ|20120228093045|FKU-2|||//8/10/2012 1:07:30 AM
CAD_U|CAFKU|E4373|AIQ|20120228093045|FKU-2|||//8/10/2012 1:07:30 AM
CAD_U|CAFKU|E4382|AIQ|20120410133526|FKU-2|||//8/10/2012 1:07:32 AM
CAD_U|CAFKU|E4382|AIQ|20120410133526|FKU-2|||//8/10/2012 1:07:32 AM
CAD_U|CAFKU|E4382|AIQ|20120410133526|FKU-2|||//8/10/2012 1:07:32 AM
CAD_U|CAFKU|E4383|AIQ|20120521100621|FKU-1A|||//8/10/2012 1:07:33 AM
CAD_U|CAFKU|E4383|AIQ|20120521100621|FKU-1A|||//8/10/2012 1:07:33 AM
CAD_U|CAFKU|E4383|AIQ|20120521100621|FKU-1A|||//8/10/2012 1:07:33 AM
CAD_U|CAFKU|E4391|AIQ|20120410100715|FKU-2|||//8/10/2012 1:07:34 AM
CAD_U|CAFKU|E4391|AIQ|20120410100715|FKU-2|||//8/10/2012 1:07:34 AM
CAD_U|CAFKU|E4391|AIQ|20120410100715|FKU-2|||//8/10/2012 1:07:34 AM
CAD_U|CAFKU|MIR1|AIQ|20120521091529|FKU-2|||//8/10/2012 1:07:35 AM
CAD_U|CAFKU|MIR1|AIQ|20120521091529|FKU-2|||//8/10/2012 1:07:35 AM
CAD_U|CAFKU|MIR1|AIQ|20120521091529|FKU-2|||//8/10/2012 1:07:35 AM
CAD_U|CAFKU|MIR2|AIQ|20120521091620|FKU-2|||//8/10/2012 1:07:36 AM
CAD_U|CAFKU|MIR2|AIQ|20120521091620|FKU-2|||//8/10/2012 1:07:36 AM
CAD_U|CAFKU|MIR2|AIQ|20120521091620|FKU-2|||//8/10/2012 1:07:36 AM
CAD_U|CAFKU|MIR3|AIQ|20120401081552|FKU-1A|||//8/10/2012 1:07:37 AM
CAD_U|CAFKU|MIR3|AIQ|20120401081552|FKU-1A|||//8/10/2012 1:07:37 AM
CAD_U|CAFKU|MIR3|AIQ|20120401081552|FKU-1A|||//8/10/2012 1:07:37 AM
CAD_U|CAFKU|MIR4|AIQ|20120521100646|FKU-2|||//8/10/2012 1:07:38 AM
CAD_U|CAFKU|MIR4|AIQ|20120521100646|FKU-2|||//8/10/2012 1:07:38 AM
CAD_U|CAFKU|MIR4|AIQ|20120521100646|FKU-2|||//8/10/2012 1:07:38 AM
CAD_U|CACDF|C406|AIQ|20120808101250|BVHB|||//8/10/2012 1:28:12 AM
CAD_U|CACDF|C406|AIQ|20120808101250|BVHB|||//8/10/2012 1:28:12 AM
CAD_U|CACDF|C406|AIQ|20120808101250|BVHB|||//8/10/2012 1:28:12 AM
CAD_U|CABEU|D4641|AIQ|20120707074711|BEU-30|||//8/10/2012 1:28:13 AM
CAD_U|CABEU|D4641|AIQ|20120707074711|BEU-30|||//8/10/2012 1:28:13 AM
CAD_U|CABEU|D4641|AIQ|20120707074711|BEU-30|||//8/10/2012 1:28:13 AM
CAD_U|CABEU|D4643|AIQ|20120523121341|BEU-30|||//8/10/2012 1:28:14 AM
CAD_U|CABEU|D4643|AIQ|20120523121341|BEU-30|||//8/10/2012 1:28:14 AM
CAD_U|CABEU|D4643|AIQ|20120523121341|BEU-30|||//8/10/2012 1:28:14 AM
CAD_U|CABEU|D4645|AIQ|20120622080934|BEU-30|||//8/10/2012 1:28:15 AM
CAD_U|CABEU|D4645|AIQ|20120622080934|BEU-30|||//8/10/2012 1:28:15 AM
CAD_U|CABEU|D4645|AIQ|20120622080934|BEU-30|||//8/10/2012 1:28:15 AM
CAD_U|CABEU|E4661|AIQ|20120722122605|BEU-30|||//8/10/2012 1:28:16 AM
CAD_U|CABEU|E4661|AIQ|20120722122605|BEU-30|||//8/10/2012 1:28:16 AM
CAD_U|CABEU|E4661|AIQ|20120722122605|BEU-30|||//8/10/2012 1:28:16 AM
CAD_U|CABEU|E4663|AIQ|20120726144812|BEU-30|||//8/10/2012 1:28:17 AM
CAD_U|CABEU|E4663|AIQ|20120726144812|BEU-30|||//8/10/2012 1:28:17 AM
CAD_U|CABEU|E4663|AIQ|20120726144812|BEU-30|||//8/10/2012 1:28:17 AM
CAD_U|CABEU|E4664|AIQ|20120804132832|BEU-31|||//8/10/2012 1:28:19 AM
CAD_U|CABEU|E4664|AIQ|20120804132832|BEU-31|||//8/10/2012 1:28:19 AM
CAD_U|CABEU|E4664|AIQ|20120804132832|BEU-31|||//8/10/2012 1:28:19 AM
CAD_U|CABEU|E4665|AIQ|20120625074648|BEU-30|||//8/10/2012 1:28:20 AM
CAD_U|CABEU|E4665|AIQ|20120625074648|BEU-30|||//8/10/2012 1:28:20 AM
CAD_U|CABEU|E4665|AIQ|20120625074648|BEU-30|||//8/10/2012 1:28:20 AM
CAD_U|CABEU|E4666|AIQ|20120722090900|BEU-30|||//8/10/2012 1:28:21 AM
CAD_U|CABEU|E4666|AIQ|20120722090900|BEU-30|||//8/10/2012 1:28:21 AM
CAD_U|CABEU|E4666|AIQ|20120722090900|BEU-30|||//8/10/2012 1:28:21 AM
CAD_U|CABEU|E4673|AIQ|20120612162851|BEU-30|||//8/10/2012 1:28:22 AM
CAD_U|CABEU|E4673|AIQ|20120612162851|BEU-30|||//8/10/2012 1:28:22 AM
CAD_U|CABEU|E4673|AIQ|20120612162851|BEU-30|||//8/10/2012 1:28:22 AM
CAD_U|CABEU|E4674|AIQ|20120731072338|BEU-30|||//8/10/2012 1:28:23 AM
CAD_U|CABEU|E4674|AIQ|20120731072338|BEU-30|||//8/10/2012 1:28:23 AM
CAD_U|CABEU|E4675|AIQ|20120620133506|BEU-30|||//8/10/2012 1:28:24 AM
CAD_U|CABEU|E4675|AIQ|20120620133506|BEU-30|||//8/10/2012 1:28:24 AM
CAD_U|CABEU|E4675|AIQ|20120620133506|BEU-30|||//8/10/2012 1:28:24 AM
CAD_U|CABEU|E4676|AIQ|20120620074201|BEU-30|||//8/10/2012 1:28:25 AM
CAD_U|CABEU|E4676|AIQ|20120620074201|BEU-30|||//8/10/2012 1:28:25 AM
CAD_U|CABEU|E4676|AIQ|20120620074201|BEU-30|||//8/10/2012 1:28:25 AM
CAD_U|CABEU|E4677|AIQ|20120626062126|BEU-30|||//8/10/2012 1:28:26 AM
CAD_U|CABEU|E4677|AIQ|20120626062126|BEU-30|||//8/10/2012 1:28:26 AM
CAD_U|CABEU|E4677|AIQ|20120626062126|BEU-30|||//8/10/2012 1:28:26 AM
CAD_U|CABEU|E4679|AIQ|20120726074705|BEU-30|||//8/10/2012 1:28:27 AM
CAD_U|CABEU|E4679|AIQ|20120726074705|BEU-30|||//8/10/2012 1:28:27 AM
CAD_U|CABEU|E4679|AIQ|20120726074705|BEU-30|||//8/10/2012 1:28:27 AM
CAD_U|CABEU|E4681|AIQ|20120722082017|BEU-30|||//8/10/2012 1:28:29 AM
CAD_U|CABEU|E4681|AIQ|20120722082017|BEU-30|||//8/10/2012 1:28:29 AM
CAD_U|CABEU|E4681|AIQ|20120722082017|BEU-30|||//8/10/2012 1:28:29 AM
CAD_U|CABEU|E4685|AIQ|20120718210344|BEU-30|||//8/10/2012 1:28:30 AM
CAD_U|CABEU|E4685|AIQ|20120718210344|BEU-30|||//8/10/2012 1:28:30 AM
CAD_U|CABEU|E4685|AIQ|20120718210344|BEU-30|||//8/10/2012 1:28:30 AM
CAD_U|CABEU|E4686|AIQ|20120805175815|BEU-30|||//8/10/2012 1:28:31 AM
CAD_U|CABEU|E4686|AIQ|20120805175815|BEU-30|||//8/10/2012 1:28:31 AM
CAD_U|CABEU|E4686|AIQ|20120805175815|BEU-30|||//8/10/2012 1:28:31 AM
CAD_U|CABEU|E4691|AIQ|20120625025300|BEU-30|||//8/10/2012 1:28:32 AM
CAD_U|CABEU|E4691|AIQ|20120625025300|BEU-30|||//8/10/2012 1:28:32 AM
CAD_U|CABEU|E4691|AIQ|20120625025300|BEU-30|||//8/10/2012 1:28:32 AM
CAD_U|CABEU|E4699|AIQ|20120803195002|BEU-30|||//8/10/2012 1:28:33 AM
CAD_U|CABEU|E4699|AIQ|20120803195002|BEU-30|||//8/10/2012 1:28:33 AM
CAD_U|CABEU|GAB4|AIQ|20120802080001|BEU-30|||//8/10/2012 1:28:34 AM
CAD_U|CABEU|GAB4|AIQ|20120802080001|BEU-30|||//8/10/2012 1:28:34 AM
CAD_U|CABEU|GAB4|AIQ|20120802080001|BEU-30|||//8/10/2012 1:28:34 AM
CAD_U|CABEU|GAB6|AIQ|20120804074155|BEU-30|||//8/10/2012 1:28:35 AM
CAD_U|CABEU|GAB6|AIQ|20120804074155|BEU-30|||//8/10/2012 1:28:35 AM
CAD_U|CABEU|GAB6|AIQ|20120804074155|BEU-30|||//8/10/2012 1:28:35 AM
CAD_U|CABEU|HLT406|AIQ|20120705074748|BEU-30|||//8/10/2012 1:28:36 AM
CAD_U|CABEU|HLT406|AIQ|20120705074748|BEU-30|||//8/10/2012 1:28:36 AM
CAD_U|CABEU|HLT406|AIQ|20120705074748|BEU-30|||//8/10/2012 1:28:36 AM
CAD_U|CACDF|T80|AIQ|20120806200528|HAAB|||//8/10/2012 1:28:37 AM
CAD_U|CACDF|T80|AIQ|20120806200528|HAAB|||//8/10/2012 1:28:37 AM
CAD_U|CACDF|T80|AIQ|20120806200528|HAAB|||//8/10/2012 1:28:37 AM
CAD_U|CAFKU|D4340|AIQ|20120717150542|FKU-1A|||//8/10/2012 1:28:38 AM
CAD_U|CAFKU|D4340|AIQ|20120717150542|FKU-1A|||//8/10/2012 1:28:39 AM
CAD_U|CAFKU|D4340|AIQ|20120717150542|FKU-1A|||//8/10/2012 1:28:39 AM
CAD_U|CAFKU|D4341|AIQ|20120802181959|FKU-1A|||//8/10/2012 1:28:40 AM
CAD_U|CAFKU|D4341|AIQ|20120802181959|FKU-1A|||//8/10/2012 1:28:40 AM
CAD_U|CAFKU|E4352|AIQ|20120808174151|FKU-2|||//8/10/2012 1:28:41 AM
CAD_U|CAFKU|E4352|AIQ|20120808174151|FKU-2|||//8/10/2012 1:28:41 AM
CAD_U|CAFKU|E4352|AIQ|20120808174151|FKU-2|||//8/10/2012 1:28:41 AM
CAD_U|CAFKU|E4353|AIQ|20120709141220|FKU-2|||//8/10/2012 1:28:42 AM
CAD_U|CAFKU|E4353|AIQ|20120709141220|FKU-2|||//8/10/2012 1:28:42 AM
CAD_U|CAFKU|E4353|AIQ|20120709141220|FKU-2|||//8/10/2012 1:28:42 AM
CAD_U|CAFKU|E4354|AIQ|20120625072444|FKU-1A|||//8/10/2012 1:28:43 AM
CAD_U|CAFKU|E4354|AIQ|20120625072444|FKU-1A|||//8/10/2012 1:28:43 AM
CAD_U|CAFKU|E4361|AIQ|20120709141224|FKU-1A|||//8/10/2012 1:28:44 AM
CAD_U|CAFKU|E4361|AIQ|20120709141224|FKU-1A|||//8/10/2012 1:28:44 AM
CAD_U|CAFKU|E4361|AIQ|20120709141224|FKU-1A|||//8/10/2012 1:28:44 AM
CAD_U|CAFKU|E4362|AIQ|20120619182609|FKU-2|||//8/10/2012 1:28:45 AM
CAD_U|CAFKU|E4362|AIQ|20120619182609|FKU-2|||//8/10/2012 1:28:45 AM
CAD_U|CAFKU|E4362|AIQ|20120619182609|FKU-2|||//8/10/2012 1:28:45 AM
CAD_U|CAFKU|E4363|AIQ|20120711140556|FKU-2|||//8/10/2012 1:28:46 AM
CAD_U|CAFKU|E4363|AIQ|20120711140556|FKU-2|||//8/10/2012 1:28:46 AM
CAD_U|CAFKU|E4363|AIQ|20120711140556|FKU-2|||//8/10/2012 1:28:46 AM
CAD_U|CAFKU|E4364|AIQ|20120721203715|FKU-1A|||//8/10/2012 1:28:47 AM
CAD_U|CAFKU|E4364|AIQ|20120721203715|FKU-1A|||//8/10/2012 1:28:47 AM
CAD_U|CAFKU|E4364|AIQ|20120721203715|FKU-1A|||//8/10/2012 1:28:47 AM
CAD_U|CAFKU|E4368|AIQ|20120614195538|FKU-2|||//8/10/2012 1:28:49 AM
CAD_U|CAFKU|E4368|AIQ|20120614195538|FKU-2|||//8/10/2012 1:28:49 AM
CAD_U|CAFKU|E4368|AIQ|20120614195538|FKU-2|||//8/10/2012 1:28:49 AM
CAD_U|CAFKU|E4370|AIQ|20120801164140|FKU-1A|||//8/10/2012 1:28:50 AM
CAD_U|CAFKU|E4370|AIQ|20120801164140|FKU-1A|||//8/10/2012 1:28:50 AM
CAD_U|CAFKU|E4370|AIQ|20120801164140|FKU-1A|||//8/10/2012 1:28:50 AM
CAD_U|CAFKU|E4373|AIQ|20120619182528|FKU-2|||//8/10/2012 1:28:51 AM
CAD_U|CAFKU|E4373|AIQ|20120619182528|FKU-2|||//8/10/2012 1:28:51 AM
CAD_U|CAFKU|E4373|AIQ|20120619182528|FKU-2|||//8/10/2012 1:28:51 AM
CAD_U|CAFKU|E4382|AIQ|20120723175509|FKU-2|||//8/10/2012 1:28:52 AM
CAD_U|CAFKU|E4382|AIQ|20120723175509|FKU-2|||//8/10/2012 1:28:52 AM
CAD_U|CAFKU|E4382|AIQ|20120723175509|FKU-2|||//8/10/2012 1:28:52 AM
CAD_U|CAFKU|E4383|AIQ|20120729001739|FKU-1A|||//8/10/2012 1:28:53 AM
CAD_U|CAFKU|E4383|AIQ|20120729001739|FKU-1A|||//8/10/2012 1:28:53 AM
CAD_U|CAFKU|E4383|AIQ|20120729001739|FKU-1A|||//8/10/2012 1:28:53 AM
CAD_U|CAFKU|E4391|AIQ|20120620161906|FKU-2|||//8/10/2012 1:28:54 AM
CAD_U|CAFKU|E4391|AIQ|20120620161906|FKU-2|||//8/10/2012 1:28:54 AM
CAD_U|CAFKU|E4391|AIQ|20120620161906|FKU-2|||//8/10/2012 1:28:54 AM
CAD_U|CAFKU|MIR1|AIQ|20120708233233|FKU-2|||//8/10/2012 1:28:55 AM
CAD_U|CAFKU|MIR1|AIQ|20120708233233|FKU-2|||//8/10/2012 1:28:55 AM
CAD_U|CAFKU|MIR1|AIQ|20120708233233|FKU-2|||//8/10/2012 1:28:55 AM
CAD_U|CAFKU|MIR4|AIQ|20120731130433|FKU-2|||//8/10/2012 1:28:56 AM
CAD_U|CAFKU|MIR4|AIQ|20120731130433|FKU-2|||//8/10/2012 1:28:56 AM
CAD_U|CAFKU|MIR4|AIQ|20120731130433|FKU-2|||//8/10/2012 1:28:56 AM
CAD_U|CAFKU|D4341|AIQ|20120802181959|FKU-1A|||//8/10/2012 1:29:30 AM
CAD_U|CAFKU|D4341|AIQ|20120802181959|FKU-1A|||//8/10/2012 1:29:30 AM
CAD_U|CAFKU|D4341|AIQ|20120802181959|FKU-1A|||//8/10/2012 1:29:30 AM
CAD_U|CAFKU|D4341|AIQ|20120802181959|FKU-1A|||//8/10/2012 1:29:55 AM
CAD_U|CAFKU|D4341|AIQ|20120802181959|FKU-1A|||//8/10/2012 1:29:55 AM
CAD_U|CAFKU|D4341|AIQ|20120802181959|FKU-1A|||//8/10/2012 1:29:55 AM
CAD_U|CAFKU|D4341|AIQ|20120802181959|FKU-1A|||//8/10/2012 1:33:41 AM
CAD_U|CAFKU|D4341|AIQ|20120802181959|FKU-1A|||//8/10/2012 1:33:41 AM
CAD_U|CAFKU|D4341|AIQ|20120802181959|FKU-1A|||//8/10/2012 1:33:41 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:19 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:19 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:20 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:20 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:20 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:39 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:39 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:39 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:44 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:44 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:44 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:52 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:52 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:52 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:57 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:57 AM
CAD_U|USPVT|DPIT|AIQ|20120810013419|FKU-1A|||//8/10/2012 1:34:57 AM
CAD_U|CACDF|C406|AIQ|20120704103916|BVHB|||//8/10/2012 1:57:03 AM
CAD_U|CACDF|C406|AIQ|20120704103916|BVHB|||//8/10/2012 1:57:03 AM
CAD_U|CACDF|C406|AIQ|20120704103916|BVHB|||//8/10/2012 1:57:03 AM
CAD_U|CABEU|D4643|AIQ|20120201075123|BEU-30|||//8/10/2012 1:57:04 AM
CAD_U|CABEU|D4643|AIQ|20120201075123|BEU-30|||//8/10/2012 1:57:04 AM
CAD_U|CABEU|D4643|AIQ|20120201075123|BEU-30|||//8/10/2012 1:57:04 AM
CAD_U|CABEU|D4645|AIQ|20120704103921|BEU-30|||//8/10/2012 1:57:05 AM
CAD_U|CABEU|D4645|AIQ|20120704103921|BEU-30|||//8/10/2012 1:57:05 AM
CAD_U|CABEU|D4645|AIQ|20120704103921|BEU-30|||//8/10/2012 1:57:05 AM
CAD_U|CAFKU|D4340|AIQ|20120521154704|FKU-1A|||//8/10/2012 1:57:06 AM
CAD_U|CAFKU|D4340|AIQ|20120521154704|FKU-1A|||//8/10/2012 1:57:06 AM
CAD_U|CAFKU|D4340|AIQ|20120521154704|FKU-1A|||//8/10/2012 1:57:06 AM
CAD_U|CAFKU|D4341|AIQ|20120410100930|FKU-1A|||//8/10/2012 1:57:07 AM
CAD_U|CAFKU|D4341|AIQ|20120410100930|FKU-1A|||//8/10/2012 1:57:07 AM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//8/10/2012 1:57:08 AM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//8/10/2012 1:57:08 AM
CAD_U|CAFKU|E4352|AIQ|20120206112455|FKU-2|||//8/10/2012 1:57:08 AM
CAD_U|CABEU|E4673|AIQ|20120417151332|BEU-30|||//8/10/2012 1:57:09 AM
CAD_U|CABEU|E4673|AIQ|20120417151332|BEU-30|||//8/10/2012 1:57:09 AM
CAD_U|CABEU|E4673|AIQ|20120417151332|BEU-30|||//8/10/2012 1:57:09 AM
CAD_U|CABEU|E4675|AIQ|20120417153551|BEU-30|||//8/10/2012 1:57:11 AM
CAD_U|CABEU|E4675|AIQ|20120417153551|BEU-30|||//8/10/2012 1:57:11 AM
CAD_U|CABEU|E4675|AIQ|20120417153551|BEU-30|||//8/10/2012 1:57:11 AM
CAD_U|CABEU|E4676|AIQ|20120419110153|BEU-30|||//8/10/2012 1:57:12 AM
CAD_U|CABEU|E4676|AIQ|20120419110153|BEU-30|||//8/10/2012 1:57:12 AM
CAD_U|CABEU|E4676|AIQ|20120419110153|BEU-30|||//8/10/2012 1:57:12 AM
CAD_U|CABEU|E4677|AIQ|20120516170920|BEU-30|||//8/10/2012 1:57:13 AM
CAD_U|CABEU|E4677|AIQ|20120516170920|BEU-30|||//8/10/2012 1:57:13 AM
CAD_U|CABEU|E4677|AIQ|20120516170920|BEU-30|||//8/10/2012 1:57:13 AM
CAD_U|CABEU|E4691|AIQ|20120419110158|BEU-30|||//8/10/2012 1:57:14 AM
CAD_U|CABEU|E4691|AIQ|20120419110158|BEU-30|||//8/10/2012 1:57:14 AM
CAD_U|CABEU|E4691|AIQ|20120419110158|BEU-30|||//8/10/2012 1:57:14 AM
