CAD_E|CASLC13010396//10/17/2013 12:01:35 AM
CAD_U|CACMB|E5791|AIQ|20131017000135|G-16B|||//10/17/2013 12:01:35 AM
CAD_E|CASLC13010397|CASLU2013008417|EMS3CDF/|20131017003913|MED|MEDICAL AID CODE 3|-120.470068|35.041690|203 E VINTAGE ST ||270 BLK S AVOCADO AVE|271 BLK S CEDARWOOD AVE|633_B_5/633_B_5||||ME20|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 12:40:35 AM
CAD_U|CASLC|ME20|DSP|20131017004035|E-19B|13010397|MED|CASLU2013008417//10/17/2013 12:40:35 AM
CAD_E|CASLC13010397|CASLU2013008417|EMS3CDF/|20131017003913|MED|MEDICAL AID CODE 3|-120.470068|35.041690|203 E VINTAGE ST ||270 BLK S AVOCADO AVE|271 BLK S CEDARWOOD AVE|633_B_5/633_B_5||||ME20|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 12:40:40 AM
CAD_E|CASLC13010397|CASLU2013008417|EMS3CDF/|20131017003913|MED|MEDICAL AID CODE 3|-120.470068|35.041690|203 E VINTAGE ST ||270 BLK S AVOCADO AVE|271 BLK S CEDARWOOD AVE|633_B_5/633_B_5||||ME20|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 12:40:40 AM
CAD_E|CASLC13010397|CASLU2013008417|EMS3CDF/|20131017003913|MED|MEDICAL AID CODE 3|-120.470068|35.041690|203 E VINTAGE ST ||270 BLK S AVOCADO AVE|271 BLK S CEDARWOOD AVE|633_B_5/633_B_5||||ME20|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 12:40:40 AM
CAD_U|CASLC|ME20|DSP|20131017004035|E-19B|13010397|MED|CASLU2013008417//10/17/2013 12:42:35 AM
CAD_E|CASLC13010397|CASLU2013008417|EMS3CDF/|20131017003913|MED|MEDICAL AID CODE 3|-120.470068|35.041690|203 E VINTAGE ST ||270 BLK S AVOCADO AVE|271 BLK S CEDARWOOD AVE|633_B_5/633_B_5||||ME20|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 12:43:27 AM
CAD_U|CASLC|ME20|ENR|20131017004328|E-19B|13010397|MED|CASLU2013008417//10/17/2013 12:43:27 AM
CAD_U|CASLC|ME20|ENR|20131017004328|E-19B|13010397|MED|CASLU2013008417//10/17/2013 12:43:27 AM
CAD_E|CASLC13010397|CASLU2013008417|EMS3CDF/|20131017003913|MED|MEDICAL AID CODE 3|-120.470068|35.041690|203 E VINTAGE ST ||270 BLK S AVOCADO AVE|271 BLK S CEDARWOOD AVE|633_B_5/633_B_5||||ME20|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 12:47:00 AM
CAD_U|CASLC|ME20|ONS|20131017004700|E-19B|13010397|MED|CASLU2013008417//10/17/2013 12:47:00 AM
CAD_E|CASLC13010398|CASLU|EMS3CDF/|20131017005004|OOA|OTH, ASSIST|-120.727177|35.320794|0 N HWY 1||HWY 1 TURNAROUND|KERN AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//10/17/2013 12:50:38 AM
CAD_E|CASLC13010398|CASLU|EMS3CDF/|20131017005004|OOA|OTH, ASSIST|-120.727177|35.320794|0 N HWY 1||HWY 1 TURNAROUND|KERN AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//10/17/2013 12:50:39 AM
CAD_E|CASLC13010398|CASLU|EMS3CDF/|20131017005004|OOA|OTH, ASSIST|-120.727177|35.320794|0 N HWY 1||HWY 1 TURNAROUND|KERN AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//10/17/2013 12:50:46 AM
CAD_E|CASLC13010398|CASLU|EMS3CDF/|20131017005004|OOA|OTH, ASSIST|-120.727177|35.320794|0 N HWY 1||HWY 1 TURNAROUND|KERN AVE|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//10/17/2013 12:50:46 AM
CAD_E|CASLC13010398|CASLU|EMS3CDF/|20131017005004|MED|MEDICAL AID CODE 3|-120.741142|35.322970|CAMP SLO RV PARK @ =L(35.322970|| | |633_B_5/633_B_5||-120.741095|35.322343||Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 12:51:45 AM
CAD_E|CASLC13010398|CASLU|EMS3CDF/|20131017005004|MED|MEDICAL AID CODE 3|-120.741142|35.322970|CAMP SLO RV PARK @ =L(35.322970|| | |633_B_5/633_B_5||-120.741095|35.322343||Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 12:52:00 AM
CAD_E|CASLC13010398|CASLU|EMS3CDF/|20131017005004|MED|MEDICAL AID CODE 3|-120.741142|35.322970|CAMP SLO RV PARK @ =L(35.322970|| | |633_B_5/633_B_5||-120.741095|35.322343||Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 12:52:06 AM
CAD_E|CASLC13010398|CASLU2013008418|EMS3CDF/|20131017005004|MED|MEDICAL AID CODE 3|-120.741142|35.322970|CAMP SLO RV PARK @ =L(35.322970|| | |633_B_5/633_B_5||-120.741095|35.322343|E3480,ECMC|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 12:52:11 AM
CAD_E|CASLC13010398|CASLU2013008418|EMS3CDF/|20131017005004|MED|MEDICAL AID CODE 3|-120.741142|35.322970|CAMP SLO RV PARK @ =L(35.322970|| | |633_B_5/633_B_5||-120.741095|35.322343|E3480,ECMC|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 12:52:11 AM
CAD_U|CASLU|E3480|DSP|20131017005211|A-36B|13010398|MED|CASLU2013008418//10/17/2013 12:52:11 AM
CAD_U|CACMC|ECMC|DSP|20131017005211|A-5B|13010398|MED|CASLU2013008418//10/17/2013 12:52:11 AM
CAD_U|CASLU|E3480|DSP|20131017005211|A-36B|13010398|MED|CASLU2013008418//10/17/2013 12:54:12 AM
CAD_U|CACMC|ECMC|DSP|20131017005211|A-5B|13010398|MED|CASLU2013008418//10/17/2013 12:54:12 AM
CAD_E|CASLC13010398|CASLU2013008418|EMS3CDF/|20131017005004|MED|MEDICAL AID CODE 3|-120.741142|35.322970|CAMP SLO RV PARK @ =L(35.322970|| | |633_B_5/633_B_5||-120.741095|35.322343|E3480,ECMC|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 12:56:10 AM
CAD_U|CASLU|E3480|ENR|20131017005610|A-36B|13010398|MED|CASLU2013008418//10/17/2013 12:56:10 AM
CAD_U|CASLU|E3480|ENR|20131017005610|A-36B|13010398|MED|CASLU2013008418//10/17/2013 12:56:10 AM
CAD_E|CASLC13010398|CASLU2013008418|EMS3CDF/|20131017005004|MED|MEDICAL AID CODE 3|-120.741142|35.322970|CAMP SLO RV PARK @ =L(35.322970|| | |633_B_5/633_B_5||-120.741095|35.322343|E3480,ECMC,E5188|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 1:00:41 AM
CAD_E|CASLC13010398|CASLU2013008418|EMS3CDF/|20131017005004|MED|MEDICAL AID CODE 3|-120.741142|35.322970|CAMP SLO RV PARK @ =L(35.322970|| | |633_B_5/633_B_5||-120.741095|35.322343|E3480,ECMC,E5188|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 1:00:41 AM
CAD_U|CACMC|E5188|ENR|20131017010041|A-5B|13010398|MED|CASLU2013008418//10/17/2013 1:00:41 AM
CAD_U|CACMC|E5188|ENR|20131017010041|A-5B|13010398|MED|CASLU2013008418//10/17/2013 1:00:41 AM
CAD_E|CASLC13010398|CASLU2013008418|EMS3CDF/|20131017005004|MED|MEDICAL AID CODE 3|-120.741142|35.322970|CAMP SLO RV PARK @ =L(35.322970|| | |633_B_5/633_B_5||-120.741095|35.322343|E3480,E5188|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 1:00:46 AM
CAD_U|CACMC|ECMC|AIQ|20131017010046|A-5B|||//10/17/2013 1:00:46 AM
CAD_E|CASLC13010397|CASLU2013008417|EMS3CDF/|20131017003913|MED|MEDICAL AID CODE 3|-120.470068|35.041690|203 E VINTAGE ST ||270 BLK S AVOCADO AVE|271 BLK S CEDARWOOD AVE|633_B_5/633_B_5||||ME20|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 1:00:51 AM
CAD_E|CASLC13010397|CASLU2013008417|EMS3CDF/|20131017003913|MED|MEDICAL AID CODE 3|-120.470068|35.041690|203 E VINTAGE ST ||270 BLK S AVOCADO AVE|271 BLK S CEDARWOOD AVE|633_B_5/633_B_5||||ME20|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 1:00:51 AM
CAD_E|CASLC13010398|CASLU2013008418|EMS3CDF/|20131017005004|MED|MEDICAL AID CODE 3|-120.741142|35.322970|CAMP SLO RV PARK @ =L(35.322970|| | |633_B_5/633_B_5||-120.741095|35.322343|E3480,E5188|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 1:01:02 AM
CAD_U|CAFKU|D4341|AIQ|20130424211101|FKU-1A|||//10/17/2013 1:01:38 AM
CAD_U|CAFKU|D4341|AIQ|20130424211101|FKU-1A|||//10/17/2013 1:01:38 AM
CAD_U|CAFKU|E4353|AIQ|20130406163917|FKU-2|||//10/17/2013 1:01:39 AM
CAD_U|CAFKU|E4353|AIQ|20130406163917|FKU-2|||//10/17/2013 1:01:39 AM
CAD_U|CAFKU|E4353|AIQ|20130406163917|FKU-2|||//10/17/2013 1:01:39 AM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//10/17/2013 1:01:40 AM
CAD_U|CAFKU|E4354|AIQ|20130301093917|FKU-1A|||//10/17/2013 1:01:40 AM
CAD_U|CAFKU|E4361|AIQ|20130424215721|FKU-1A|||//10/17/2013 1:01:41 AM
CAD_U|CAFKU|E4361|AIQ|20130424215721|FKU-1A|||//10/17/2013 1:01:41 AM
CAD_U|CAFKU|E4361|AIQ|20130424215721|FKU-1A|||//10/17/2013 1:01:41 AM
CAD_U|CAFKU|E4362|AIQ|20130403120145|FKU-2|||//10/17/2013 1:01:42 AM
CAD_U|CAFKU|E4362|AIQ|20130403120145|FKU-2|||//10/17/2013 1:01:42 AM
CAD_U|CAFKU|E4362|AIQ|20130403120145|FKU-2|||//10/17/2013 1:01:42 AM
CAD_U|CAFKU|E4364|AIQ|20130424211107|FKU-1A|||//10/17/2013 1:01:43 AM
CAD_U|CAFKU|E4364|AIQ|20130424211107|FKU-1A|||//10/17/2013 1:01:43 AM
CAD_U|CAFKU|E4368|AIQ|20130408081652|FKU-2|||//10/17/2013 1:01:44 AM
CAD_U|CAFKU|E4368|AIQ|20130408081652|FKU-2|||//10/17/2013 1:01:44 AM
CAD_U|CAFKU|E4368|AIQ|20130408081652|FKU-2|||//10/17/2013 1:01:44 AM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//10/17/2013 1:01:45 AM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//10/17/2013 1:01:45 AM
CAD_U|CAFKU|E4371|AIQ|20130227105257|FKU-2|||//10/17/2013 1:01:46 AM
CAD_U|CAFKU|E4373|AIQ|20130424211125|FKU-2|||//10/17/2013 1:01:47 AM
CAD_U|CAFKU|E4373|AIQ|20130424211125|FKU-2|||//10/17/2013 1:01:47 AM
CAD_U|CAFKU|E4373|AIQ|20130424211125|FKU-2|||//10/17/2013 1:01:47 AM
CAD_U|CAFKU|E4382|AIQ|20130410172033|FKU-2|||//10/17/2013 1:01:48 AM
CAD_U|CAFKU|E4382|AIQ|20130410172033|FKU-2|||//10/17/2013 1:01:48 AM
CAD_U|CAFKU|E4382|AIQ|20130410172033|FKU-2|||//10/17/2013 1:01:48 AM
CAD_U|CAFKU|E4383|AIQ|20130424211127|FKU-1A|||//10/17/2013 1:01:49 AM
CAD_U|CAFKU|E4383|AIQ|20130424211127|FKU-1A|||//10/17/2013 1:01:49 AM
CAD_U|CAFKU|E4383|AIQ|20130424211127|FKU-1A|||//10/17/2013 1:01:49 AM
CAD_U|CAFKU|MIR1|AIQ|20130408091444|FKU-2|||//10/17/2013 1:01:50 AM
CAD_U|CAFKU|MIR1|AIQ|20130408091444|FKU-2|||//10/17/2013 1:01:50 AM
CAD_U|CAFKU|MIR1|AIQ|20130408091444|FKU-2|||//10/17/2013 1:01:50 AM
CAD_U|CAFKU|MIR2|AIQ|20130421081010|FKU-2|||//10/17/2013 1:01:51 AM
CAD_U|CAFKU|MIR2|AIQ|20130421081010|FKU-2|||//10/17/2013 1:01:51 AM
CAD_U|CAFKU|MIR2|AIQ|20130421081010|FKU-2|||//10/17/2013 1:01:51 AM
CAD_U|CAFKU|MIR3|AIQ|20130422091630|FKU-1A|||//10/17/2013 1:01:52 AM
CAD_U|CAFKU|MIR3|AIQ|20130422091630|FKU-1A|||//10/17/2013 1:01:52 AM
CAD_U|CAFKU|MIR3|AIQ|20130422091630|FKU-1A|||//10/17/2013 1:01:52 AM
CAD_U|CAFKU|MIR4|AIQ|20130422091651|FKU-2|||//10/17/2013 1:01:53 AM
CAD_U|CAFKU|MIR4|AIQ|20130422091651|FKU-2|||//10/17/2013 1:01:53 AM
CAD_U|CAFKU|MIR4|AIQ|20130422091651|FKU-2|||//10/17/2013 1:01:53 AM
CAD_U|CASLC|ME20|TRN|20131017010237|E-19B|13010397|MED|CASLU2013008417//10/17/2013 1:02:37 AM
CAD_U|CACDF|C406|AIQ|20130501131824|BVHB|||//10/17/2013 1:03:06 AM
CAD_U|CACDF|C406|AIQ|20130501131824|BVHB|||//10/17/2013 1:03:06 AM
CAD_U|CABEU|D4641|AIQ|20130422080903|BEU-30|||//10/17/2013 1:03:07 AM
CAD_U|CABEU|D4641|AIQ|20130422080903|BEU-30|||//10/17/2013 1:03:07 AM
CAD_U|CABEU|D4641|AIQ|20130422080903|BEU-30|||//10/17/2013 1:03:07 AM
CAD_U|CABEU|D4643|AIQ|20130418080004|BEU-30|||//10/17/2013 1:03:08 AM
CAD_U|CABEU|D4643|AIQ|20130418080004|BEU-30|||//10/17/2013 1:03:08 AM
CAD_U|CABEU|D4643|AIQ|20130418080004|BEU-30|||//10/17/2013 1:03:08 AM
CAD_U|CABEU|D4645|AIQ|20130412102604|BEU-30|||//10/17/2013 1:03:09 AM
CAD_U|CABEU|D4645|AIQ|20130412102604|BEU-30|||//10/17/2013 1:03:09 AM
CAD_U|CABEU|D4645|AIQ|20130412102604|BEU-30|||//10/17/2013 1:03:09 AM
CAD_U|CABEU|E4661|AIQ|20130425170456|BEU-30|||//10/17/2013 1:03:11 AM
CAD_U|CABEU|E4661|AIQ|20130425170456|BEU-30|||//10/17/2013 1:03:11 AM
CAD_U|CABEU|E4661|AIQ|20130425170456|BEU-30|||//10/17/2013 1:03:11 AM
CAD_U|CABEU|E4663|AIQ|20130407135917|BEU-30|||//10/17/2013 1:03:12 AM
CAD_U|CABEU|E4663|AIQ|20130407135917|BEU-30|||//10/17/2013 1:03:12 AM
CAD_U|CABEU|E4663|AIQ|20130407135917|BEU-30|||//10/17/2013 1:03:12 AM
CAD_U|CABEU|E4665|AIQ|20130501130452|BEU-30|||//10/17/2013 1:03:13 AM
CAD_U|CABEU|E4665|AIQ|20130501130452|BEU-30|||//10/17/2013 1:03:13 AM
CAD_U|CABEU|E4665|AIQ|20130501130452|BEU-30|||//10/17/2013 1:03:13 AM
CAD_U|CABEU|E4673|AIQ|20130807172241|BEU-30|||//10/17/2013 1:03:14 AM
CAD_U|CABEU|E4673|AIQ|20130807172241|BEU-30|||//10/17/2013 1:03:14 AM
CAD_U|CABEU|E4673|AIQ|20130807172241|BEU-30|||//10/17/2013 1:03:14 AM
CAD_U|CABEU|E4674|AIQ|20130827143743|BEU-30|||//10/17/2013 1:03:15 AM
CAD_U|CABEU|E4674|AIQ|20130827143743|BEU-30|||//10/17/2013 1:03:15 AM
CAD_U|CABEU|E4676|AIQ|20130501130359|BEU-30|||//10/17/2013 1:03:16 AM
CAD_U|CABEU|E4676|AIQ|20130501130359|BEU-30|||//10/17/2013 1:03:16 AM
CAD_U|CABEU|E4676|AIQ|20130501130359|BEU-30|||//10/17/2013 1:03:16 AM
CAD_U|CABEU|E4677|AIQ|20130501131824|BEU-30|||//10/17/2013 1:03:17 AM
CAD_U|CABEU|E4677|AIQ|20130501131824|BEU-30|||//10/17/2013 1:03:17 AM
CAD_U|CABEU|E4677|AIQ|20130501131824|BEU-30|||//10/17/2013 1:03:17 AM
CAD_U|CABEU|E4684|AIQ|20130827143753|BEU-35|||//10/17/2013 1:03:18 AM
CAD_U|CABEU|E4684|AIQ|20130827143753|BEU-35|||//10/17/2013 1:03:18 AM
CAD_U|CABEU|E4685|AIQ|20130904070239|BEU-30|||//10/17/2013 1:03:19 AM
CAD_U|CABEU|E4685|AIQ|20130904070239|BEU-30|||//10/17/2013 1:03:20 AM
CAD_U|CABEU|E4685|AIQ|20130904070239|BEU-30|||//10/17/2013 1:03:20 AM
CAD_U|CABEU|E4686|AIQ|20130501130422|BEU-30|||//10/17/2013 1:03:21 AM
CAD_U|CABEU|E4686|AIQ|20130501130422|BEU-30|||//10/17/2013 1:03:21 AM
CAD_U|CABEU|E4686|AIQ|20130501130422|BEU-30|||//10/17/2013 1:03:21 AM
CAD_U|CABEU|E4693|AIQ|20130909114044|BEU-30|||//10/17/2013 1:03:22 AM
CAD_U|CABEU|E4693|AIQ|20130909114044|BEU-30|||//10/17/2013 1:03:22 AM
CAD_U|CABEU|E4693|AIQ|20130909114044|BEU-30|||//10/17/2013 1:03:22 AM
CAD_U|CABEU|E4694|AIQ|20130827143828|BEU-30|||//10/17/2013 1:03:23 AM
CAD_U|CABEU|E4694|AIQ|20130827143828|BEU-30|||//10/17/2013 1:03:23 AM
CAD_U|CABEU|GAB2|AIQ|20130422080347|BEU-30|||//10/17/2013 1:03:24 AM
CAD_U|CABEU|GAB2|AIQ|20130422080347|BEU-30|||//10/17/2013 1:03:24 AM
CAD_U|CABEU|GAB2|AIQ|20130422080347|BEU-30|||//10/17/2013 1:03:24 AM
CAD_U|CABEU|GAB3|AIQ|20130422080348|BEU-30|||//10/17/2013 1:03:25 AM
CAD_U|CABEU|GAB3|AIQ|20130422080348|BEU-30|||//10/17/2013 1:03:25 AM
CAD_U|CABEU|GAB3|AIQ|20130422080348|BEU-30|||//10/17/2013 1:03:25 AM
CAD_U|CABEU|GAB4|AIQ|20130422080351|BEU-30|||//10/17/2013 1:03:26 AM
CAD_U|CABEU|GAB4|AIQ|20130422080351|BEU-30|||//10/17/2013 1:03:26 AM
CAD_U|CABEU|GAB4|AIQ|20130422080351|BEU-30|||//10/17/2013 1:03:26 AM
CAD_U|CABEU|GAB5|AIQ|20130415174410|BEU-30|||//10/17/2013 1:03:27 AM
CAD_U|CABEU|GAB5|AIQ|20130415174410|BEU-30|||//10/17/2013 1:03:27 AM
CAD_U|CABEU|GAB5|AIQ|20130415174410|BEU-30|||//10/17/2013 1:03:27 AM
CAD_U|CACDF|T80|AIQ|20130501131824|HAAB|||//10/17/2013 1:03:28 AM
CAD_U|CACDF|T80|AIQ|20130501131824|HAAB|||//10/17/2013 1:03:28 AM
CAD_U|CACDF|T81|AIQ|20130501130356|HAAB|||//10/17/2013 1:03:29 AM
CAD_U|CACDF|T81|AIQ|20130501130356|HAAB|||//10/17/2013 1:03:29 AM
CAD_E|CASLC13010398|CASLU2013008418|EMS3CDF/|20131017005004|MED|MEDICAL AID CODE 3|-120.741142|35.322970|CAMP SLO RV PARK @ =L(35.322970|| | |633_B_5/633_B_5||-120.741095|35.322343|E3480,E5188|Command:CO CMD 4;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//10/17/2013 1:04:52 AM
CAD_U|CASLU|E3480|ONS|20131017010452|A-36B|13010398|MED|CASLU2013008418//10/17/2013 1:04:52 AM
CAD_U|CACMC|E5188|ONS|20131017010751|A-5B|13010398|MED|CASLU2013008418//10/17/2013 1:07:51 AM
CAD_U|CACDF|C406|AIQ|20130815171931|BVHB|||//10/17/2013 1:08:03 AM
CAD_U|CACDF|C406|AIQ|20130815171931|BVHB|||//10/17/2013 1:08:03 AM
CAD_U|CACDF|C406|AIQ|20130815171931|BVHB|||//10/17/2013 1:08:03 AM
CAD_U|CAFKU|D4340|AIQ|20130609174328|FKU-1A|||//10/17/2013 1:08:04 AM
CAD_U|CAFKU|D4340|AIQ|20130609174328|FKU-1A|||//10/17/2013 1:08:04 AM
CAD_U|CAFKU|D4340|AIQ|20130609174328|FKU-1A|||//10/17/2013 1:08:04 AM
CAD_U|CAFKU|D4341|AIQ|20130707152524|FKU-1A|||//10/17/2013 1:08:05 AM
CAD_U|CAFKU|D4341|AIQ|20130707152524|FKU-1A|||//10/17/2013 1:08:05 AM
CAD_U|CABEU|D4641|AIQ|20130719080036|BEU-30|||//10/17/2013 1:08:06 AM
CAD_U|CABEU|D4641|AIQ|20130719080036|BEU-30|||//10/17/2013 1:08:06 AM
CAD_U|CABEU|D4641|AIQ|20130719080036|BEU-30|||//10/17/2013 1:08:06 AM
CAD_U|CABEU|D4643|AIQ|20130804211514|BEU-30|||//10/17/2013 1:08:07 AM
CAD_U|CABEU|D4643|AIQ|20130804211514|BEU-30|||//10/17/2013 1:08:07 AM
CAD_U|CABEU|D4643|AIQ|20130804211514|BEU-30|||//10/17/2013 1:08:07 AM
CAD_U|CABEU|E4661|AIQ|20130824132327|BEU-30|||//10/17/2013 1:08:08 AM
CAD_U|CABEU|E4661|AIQ|20130824132327|BEU-30|||//10/17/2013 1:08:08 AM
CAD_U|CABEU|E4661|AIQ|20130824132327|BEU-30|||//10/17/2013 1:08:08 AM
CAD_U|CABEU|E4663|AIQ|20130924054912|BEU-30|||//10/17/2013 1:08:10 AM
CAD_U|CABEU|E4663|AIQ|20130924054912|BEU-30|||//10/17/2013 1:08:10 AM
CAD_U|CABEU|E4663|AIQ|20130924054912|BEU-30|||//10/17/2013 1:08:10 AM
CAD_U|CABEU|E4664|AIQ|20131012121541|BEU-31|||//10/17/2013 1:08:11 AM
CAD_U|CABEU|E4664|AIQ|20131012121541|BEU-31|||//10/17/2013 1:08:11 AM
CAD_U|CABEU|E4665|AIQ|20130913113259|BEU-30|||//10/17/2013 1:08:12 AM
CAD_U|CABEU|E4665|AIQ|20130913113259|BEU-30|||//10/17/2013 1:08:12 AM
CAD_U|CABEU|E4665|AIQ|20130913113259|BEU-30|||//10/17/2013 1:08:12 AM
CAD_U|CABEU|E4666|AIQ|20130910070153|BEU-30|||//10/17/2013 1:08:13 AM
CAD_U|CABEU|E4666|AIQ|20130910070153|BEU-30|||//10/17/2013 1:08:13 AM
CAD_U|CABEU|E4666|AIQ|20130910070153|BEU-30|||//10/17/2013 1:08:13 AM
CAD_U|CABEU|E4669|AIQ|20131016110516|BEU-30|||//10/17/2013 1:08:14 AM
CAD_U|CABEU|E4669|AIQ|20131016110516|BEU-30|||//10/17/2013 1:08:14 AM
CAD_U|CABEU|E4673|AIQ|20130716194927|BEU-30|||//10/17/2013 1:08:15 AM
CAD_U|CABEU|E4673|AIQ|20130716194927|BEU-30|||//10/17/2013 1:08:15 AM
CAD_U|CABEU|E4673|AIQ|20130716194927|BEU-30|||//10/17/2013 1:08:15 AM
CAD_U|CABEU|E4674|AIQ|20130924161135|BEU-30|||//10/17/2013 1:08:16 AM
CAD_U|CABEU|E4674|AIQ|20130924161135|BEU-30|||//10/17/2013 1:08:16 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 1:08:17 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 1:08:17 AM
CAD_U|CAFKU|E4352|AIQ|20130501104647|FKU-2|||//10/17/2013 1:08:17 AM
CAD_U|CAFKU|E4353|AIQ|20130513092919|FKU-2|||//10/17/2013 1:08:18 AM
CAD_U|CAFKU|E4353|AIQ|20130513092919|FKU-2|||//10/17/2013 1:08:18 AM
CAD_U|CAFKU|E4353|AIQ|20130513092919|FKU-2|||//10/17/2013 1:08:18 AM
CAD_U|CAFKU|E4354|AIQ|20130804163003|FKU-1A|||//10/17/2013 1:08:20 AM
CAD_U|CAFKU|E4354|AIQ|20130804163003|FKU-1A|||//10/17/2013 1:08:20 AM
CAD_U|CAFKU|E4361|AIQ|20130627151428|FKU-1A|||//10/17/2013 1:08:21 AM
CAD_U|CAFKU|E4361|AIQ|20130627151428|FKU-1A|||//10/17/2013 1:08:21 AM
CAD_U|CAFKU|E4361|AIQ|20130627151428|FKU-1A|||//10/17/2013 1:08:21 AM
CAD_U|CAFKU|E4362|AIQ|20130403120145|FKU-2|||//10/17/2013 1:08:22 AM
CAD_U|CAFKU|E4362|AIQ|20130403120145|FKU-2|||//10/17/2013 1:08:22 AM
CAD_U|CAFKU|E4362|AIQ|20130403120145|FKU-2|||//10/17/2013 1:08:22 AM
CAD_U|CABEU|E4675|AIQ|20130824075309|BEU-30|||//10/17/2013 1:08:23 AM
CAD_U|CABEU|E4675|AIQ|20130824075309|BEU-30|||//10/17/2013 1:08:23 AM
CAD_U|CABEU|E4675|AIQ|20130824075309|BEU-30|||//10/17/2013 1:08:23 AM
CAD_U|CABEU|E4676|AIQ|20130907075112|BEU-30|||//10/17/2013 1:08:24 AM
CAD_U|CABEU|E4676|AIQ|20130907075112|BEU-30|||//10/17/2013 1:08:24 AM
CAD_U|CABEU|E4676|AIQ|20130907075112|BEU-30|||//10/17/2013 1:08:24 AM
CAD_U|CABEU|E4677|AIQ|20130518150926|BEU-30|||//10/17/2013 1:08:25 AM
CAD_U|CABEU|E4677|AIQ|20130518150926|BEU-30|||//10/17/2013 1:08:25 AM
CAD_U|CABEU|E4677|AIQ|20130518150926|BEU-30|||//10/17/2013 1:08:25 AM
CAD_U|CABEU|E4681|AIQ|20130725225444|BEU-30|||//10/17/2013 1:08:26 AM
CAD_U|CABEU|E4681|AIQ|20130725225444|BEU-30|||//10/17/2013 1:08:26 AM
CAD_U|CABEU|E4681|AIQ|20130725225444|BEU-30|||//10/17/2013 1:08:26 AM
CAD_U|CABEU|E4684|AIQ|20131007151337|BEU-35|||//10/17/2013 1:08:27 AM
CAD_U|CABEU|E4684|AIQ|20131007151337|BEU-35|||//10/17/2013 1:08:27 AM
CAD_U|CABEU|E4685|AIQ|20130602121133|BEU-30|||//10/17/2013 1:08:29 AM
CAD_U|CABEU|E4685|AIQ|20130602121133|BEU-30|||//10/17/2013 1:08:29 AM
CAD_U|CABEU|E4685|AIQ|20130602121133|BEU-30|||//10/17/2013 1:08:29 AM
CAD_U|CABEU|E4686|AIQ|20130624010804|BEU-30|||//10/17/2013 1:08:30 AM
