CAD_E|CASLC13002311|CASLU2013002031|EMS3CDF/|20130318231438|MED|MEDICAL AID CODE 3|-120.718896|35.193995|62 @ 1551 SPARROW ST ||6399 BLK VERDUGO RANCH WAY|6299 BLK KESTREL LN|633_B_5/633_B_5|||||Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 12:00:55 AM
CAD_E|CASLC13002311|CASLU2013002031|EMS3CDF/|20130318231438|MED|MEDICAL AID CODE 3|-120.718896|35.193995|62 @ 1551 SPARROW ST ||6399 BLK VERDUGO RANCH WAY|6299 BLK KESTREL LN|633_B_5/633_B_5|||||Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/19/2013 12:00:55 AM
CAD_U|CASLC|BS62|AIQ|20130319000055|A-24C|||//3/19/2013 12:00:55 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:19 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:20 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:37 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:49 AM
CAD_U|CALPF|BLPF|DSP|20130319003448|166-K|13000040|FWLH|CASLU2013000031//3/19/2013 12:36:49 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:49 AM
CAD_U|CASLU|CUE4|DSP|20130319003448|A-10B|13000040|FWLH|CASLU2013000031//3/19/2013 12:36:49 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:49 AM
CAD_U|CALPF|DLPF|DSP|20130319003448|166-K|13000040|FWLH|CASLU2013000031//3/19/2013 12:36:49 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:49 AM
CAD_U|CAPSM|E64|DSP|20130319003448|A-32M|13000040|FWLH|CASLU2013000031//3/19/2013 12:36:49 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:49 AM
CAD_U|CALPF|ELPF-PC|DSP|20130319003448|166-K|13000040|FWLH|CASLU2013000031//3/19/2013 12:36:49 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:50 AM
CAD_U|CALPF|ELPF-PZ|DSP|20130319003448|K-23A|13000040|FWLH|CASLU2013000031//3/19/2013 12:36:50 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:50 AM
CAD_U|CASLC|WT21|DSP|20130319003448|A-22A|13000040|FWLH|CASLU2013000031//3/19/2013 12:36:50 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:57 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:57 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:57 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:36:57 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:37:17 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:37:26 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:37:26 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:37:26 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:37:26 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:37:28 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:37:28 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:37:28 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:37:28 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:37:43 AM
CAD_U|CALPF|C527|ACK|20130319003540|E-3A|13000040|FWLH|CASLU2013000031//3/19/2013 12:37:43 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:37:54 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:38:02 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:38:02 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:38:04 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:38:37 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:38:37 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:39:35 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:39:55 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:39:55 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:40:08 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:40:19 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:40:19 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:40:35 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:40:47 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:40:47 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:40:55 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:42:55 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E64,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,CUE4,D3440,DLPF,WT21,BLPF,ELPF-PZ,ELPF-PC|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:43:04 AM
CAD_E|CASLU13000040|CASLU2013000031|COUGAR - AGUILAR|20130319003325|FWLH|FIRE, WILDLAND HIGH|-120.442968|35.186268|316 HI MOUNTAIN RD / 100 COUGAR CANYON WAY |SLO_CO|||696||||B3411,AA340,T74,T75,C527,E21,E3470,E3484,E3467,E3469,E3465,CUE1,CUE2,D3440|Command:LOCAL;Pri Tactical:TAC2;Alt Tactical: ;Air-to-Ground:TAC2;//3/19/2013 12:45:13 AM
CAD_U|CALPF|BLPF|AIQ|20130319004513|166-K|||//3/19/2013 12:45:13 AM
CAD_U|CASLU|CUE4|AIQ|20130319004513|A-10B|||//3/19/2013 12:45:13 AM
CAD_U|CALPF|DLPF|AIQ|20130319004513|166-K|||//3/19/2013 12:45:13 AM
CAD_U|CAPSM|E64|AIQ|20130319004513|A-32M|||//3/19/2013 12:45:13 AM
CAD_U|CALPF|ELPF-PC|AIQ|20130319004513|166-K|||//3/19/2013 12:45:13 AM
CAD_U|CALPF|ELPF-PZ|AIQ|20130319004513|K-23A|||//3/19/2013 12:45:13 AM
CAD_U|CASLC|WT21|AIQ|20130319004513|A-22A|||//3/19/2013 12:45:13 AM
CAD_E|CASLU13000041|CASLU||20130319004624|FWLH|FIRE, WILDLAND HIGH|-120.797447|35.689822|5000 NACIMIENTO LAKE DR / 5000 CHIMNEY ROCK RD |SLO_CO|||492|||||Command:LOCAL;Pri Tactical:TAC3;Alt Tactical: ;Air-to-Ground:TAC3;//3/19/2013 12:46:24 AM
CAD_E|CASLU13000041|CASLU||20130319004624|FWLH|FIRE, WILDLAND HIGH|-120.797447|35.689822|5000 NACIMIENTO LAKE DR / 5000 CHIMNEY ROCK RD |SLO_CO|||492|||||Command:LOCAL;Pri Tactical:TAC3;Alt Tactical: ;Air-to-Ground:TAC3;//3/19/2013 12:46:26 AM
CAD_E|CASLU13000041|CASLU||20130319004624|FWLH|FIRE, WILDLAND HIGH|-120.797447|35.689822|5000 NACIMIENTO LAKE DR / 5000 CHIMNEY ROCK RD |SLO_CO|||492|||||Command:LOCAL;Pri Tactical:TAC3;Alt Tactical: ;Air-to-Ground:TAC3;//3/19/2013 12:47:04 AM
CAD_E|CASLU13000041|CASLU2013000032|NACIMIENTO LAKE DR / CHIM|20130319004624|FWLH|FIRE, WILDLAND HIGH|-120.797447|35.689822|5000 NACIMIENTO LAKE DR / 5000 CHIMNEY ROCK RD |SLO_CO|||492||||B3413,T80,T81,C406,E33,E3460,E3462,E3472,E3461,E3477,CUE4,CUE5,CUE6,D3442,DLPF,WT43,DUTY,EBOB|Command:LOCAL;Pri Tactical:TAC3;Alt Tactical: ;Air-to-Ground:TAC3;//3/19/2013 12:47:06 AM
