CAD_U|CASLC|WT50|RTQ|20160608234641|C-7A|16008363|FSR|CASLU2016006104//6/9/2016 12:11:44 AM
CAD_E|CASLC16008377|CASLU2016006115|EMS3CDF/|20160609003437|MED|MEDICAL AID CODE 3|-120.541684|35.146826|2331 LOPEZ DR ||100 BLK CHARAN WAY| COLLI WAY|633_B_5/633_B_5||||E64|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 12:45:47 AM
CAD_U|CAPSM|E64|RTQ|20160609004537|A-32M|16008377|MED|CASLU2016006115//6/9/2016 12:45:47 AM
CAD_E|CASLC16008377|CASLU2016006115|EMS3CDF/|20160609003437|MED|MEDICAL AID CODE 3|-120.541684|35.146826|2331 LOPEZ DR ||100 BLK CHARAN WAY| COLLI WAY|633_B_5/633_B_5||||E64|Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 12:46:15 AM
CAD_E|CASLC16008377|CASLU2016006115|EMS3CDF/|20160609003437|MED|MEDICAL AID CODE 3|-120.541684|35.146826|2331 LOPEZ DR ||100 BLK CHARAN WAY| COLLI WAY|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 12:51:30 AM
CAD_E|CASLC16008377|CASLU2016006115|EMS3CDF/|20160609003437|MED|MEDICAL AID CODE 3|-120.541684|35.146826|2331 LOPEZ DR ||100 BLK CHARAN WAY| COLLI WAY|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 12:51:30 AM
CAD_U|CAPSM|E64|AIQ|20160609005130|A-32M|||//6/9/2016 12:51:30 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 1:00:18 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 1:00:18 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 1:00:18 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 1:04:55 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 1:04:55 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 1:04:55 AM
CAD_E|CASLC16008377|CASLU2016006115|EMS3CDF/|20160609003437|MED|MEDICAL AID CODE 3|-120.541684|35.146826|2331 LOPEZ DR ||100 BLK CHARAN WAY| COLLI WAY|633_B_5/633_B_5|||||Command:LOCAL;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G 1;//6/9/2016 1:07:25 AM
CAD_E|CASLC16008377//6/9/2016 1:07:40 AM
CAD_E|CASLC16008377//6/9/2016 1:07:55 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 1:32:30 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 1:32:30 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 1:32:30 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 1:41:39 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 1:41:39 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 1:41:39 AM
CAD_U|CACDF|AA460|AIQ|20160531100148|HAAB|||//6/9/2016 2:02:46 AM
CAD_U|CACDF|AA460|AIQ|20160531100148|HAAB|||//6/9/2016 2:02:46 AM
CAD_U|CACDF|AA460|AIQ|20160531100148|HAAB|||//6/9/2016 2:02:46 AM
CAD_U|CACDF|C406|AIQ|20160606112638|BVHB|||//6/9/2016 2:02:46 AM
CAD_U|CACDF|C406|AIQ|20160606112638|BVHB|||//6/9/2016 2:02:46 AM
CAD_U|CACDF|C406|AIQ|20160606112638|BVHB|||//6/9/2016 2:02:46 AM
CAD_U|CAFKU|D4340|AIQ|20160522180050|FKU-1A|||//6/9/2016 2:02:47 AM
CAD_U|CAFKU|D4340|AIQ|20160522180050|FKU-1A|||//6/9/2016 2:02:47 AM
CAD_U|CAFKU|D4340|AIQ|20160522180050|FKU-1A|||//6/9/2016 2:02:47 AM
CAD_U|CAFKU|D4341|AIQ|20160515075330|FKU-1A|||//6/9/2016 2:02:47 AM
CAD_U|CAFKU|D4341|AIQ|20160515075330|FKU-1A|||//6/9/2016 2:02:47 AM
CAD_U|CACDF|C902|AIQ|20160606114409|BVHB|||//6/9/2016 2:02:47 AM
CAD_U|CACDF|C902|AIQ|20160606114409|BVHB|||//6/9/2016 2:02:47 AM
CAD_U|CACDF|C902|AIQ|20160606114409|BVHB|||//6/9/2016 2:02:47 AM
CAD_U|CABEU|D4641|AIQ|20160606103329|BEU-30|||//6/9/2016 2:02:48 AM
CAD_U|CABEU|D4641|AIQ|20160606103329|BEU-30|||//6/9/2016 2:02:48 AM
CAD_U|CABEU|D4641|AIQ|20160606103329|BEU-30|||//6/9/2016 2:02:48 AM
CAD_U|CABEU|D4643|AIQ|20160515093629|BEU-30|||//6/9/2016 2:02:48 AM
CAD_U|CABEU|D4643|AIQ|20160515093629|BEU-30|||//6/9/2016 2:02:48 AM
CAD_U|CABEU|D4643|AIQ|20160515093629|BEU-30|||//6/9/2016 2:02:48 AM
CAD_U|CABEU|D4645|AIQ|20160603133222|BEU-30|||//6/9/2016 2:02:49 AM
CAD_U|CABEU|D4645|AIQ|20160603133222|BEU-30|||//6/9/2016 2:02:49 AM
CAD_U|CABEU|D4645|AIQ|20160603133222|BEU-30|||//6/9/2016 2:02:49 AM
CAD_U|CASLU|E3461|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:49 AM
CAD_U|CASLU|E3461|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:49 AM
CAD_U|CASLU|E3461|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:49 AM
CAD_U|CASLU|E3461|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:49 AM
CAD_U|CASLU|E3465|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:50 AM
CAD_U|CASLU|E3466|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:50 AM
CAD_U|CASLU|E3470|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:50 AM
CAD_U|CASLU|E3470|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:51 AM
CAD_U|CASLU|E3470|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:51 AM
CAD_U|CASLU|E3470|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:51 AM
CAD_U|CASLU|E3472|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:51 AM
CAD_U|CASLU|E3472|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:51 AM
CAD_U|CASLU|E3472|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:51 AM
CAD_U|CASLU|E3472|ONS|20160608121350|OOU|16008328|OAC|CABEU2016002547//6/9/2016 2:02:51 AM
CAD_U|CABEU|E4661|AIQ|20160603193209|BEU-30|||//6/9/2016 2:02:51 AM
CAD_U|CABEU|E4661|AIQ|20160603193209|BEU-30|||//6/9/2016 2:02:51 AM
CAD_U|CABEU|E4661|AIQ|20160603193209|BEU-30|||//6/9/2016 2:02:51 AM
CAD_U|CAFKU|E4352|AIQ|20160608085544|FKU-2|||//6/9/2016 2:02:52 AM
CAD_U|CAFKU|E4352|AIQ|20160608085544|FKU-2|||//6/9/2016 2:02:52 AM
CAD_U|CAFKU|E4352|AIQ|20160608085544|FKU-2|||//6/9/2016 2:02:52 AM
CAD_U|CAFKU|E4353|AIQ|20160608085544|FKU-2|||//6/9/2016 2:02:52 AM
CAD_U|CAFKU|E4353|AIQ|20160608085544|FKU-2|||//6/9/2016 2:02:52 AM
CAD_U|CAFKU|E4353|AIQ|20160608085544|FKU-2|||//6/9/2016 2:02:52 AM
CAD_U|CAFKU|E4354|AIQ|20160608085544|FKU-1A|||//6/9/2016 2:02:52 AM
CAD_U|CAFKU|E4354|AIQ|20160608085544|FKU-1A|||//6/9/2016 2:02:53 AM
CAD_U|CABEU|E4663|AIQ|20160520192002|BEU-30|||//6/9/2016 2:02:53 AM
CAD_U|CABEU|E4663|AIQ|20160520192002|BEU-30|||//6/9/2016 2:02:53 AM
CAD_U|CABEU|E4663|AIQ|20160520192002|BEU-30|||//6/9/2016 2:02:53 AM
CAD_U|CABEU|E4664|AIQ|20160228222331|BEU31A|||//6/9/2016 2:02:53 AM
CAD_U|CABEU|E4664|AIQ|20160228222331|BEU31A|||//6/9/2016 2:02:53 AM
CAD_U|CABEU|E4664|AIQ|20160228222331|BEU31A|||//6/9/2016 2:02:53 AM
CAD_U|CABEU|E4665|AIQ|20160425075149|BEU-30|||//6/9/2016 2:02:54 AM
CAD_U|CABEU|E4665|AIQ|20160425075149|BEU-30|||//6/9/2016 2:02:54 AM
CAD_U|CABEU|E4665|AIQ|20160425075149|BEU-30|||//6/9/2016 2:02:54 AM
CAD_U|CABEU|E4666|AIQ|20160520192002|BEU-30|||//6/9/2016 2:02:54 AM
CAD_U|CABEU|E4666|AIQ|20160520192002|BEU-30|||//6/9/2016 2:02:54 AM
CAD_U|CABEU|E4666|AIQ|20160520192002|BEU-30|||//6/9/2016 2:02:54 AM
CAD_U|CABEU|E4669|AIQ|20160526072047|BEU-30|||//6/9/2016 2:02:54 AM
CAD_U|CABEU|E4669|AIQ|20160526072047|BEU-30|||//6/9/2016 2:02:54 AM
CAD_U|CABEU|E4669|AIQ|20160526072047|BEU-30|||//6/9/2016 2:02:54 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 2:02:55 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 2:02:55 AM
CAD_U|CAFKU|E4361|AIQ|20160518190824|FKU-1A|||//6/9/2016 2:02:55 AM
CAD_U|CAFKU|E4362|AIQ|20160520100657|FKU-2|||//6/9/2016 2:02:55 AM
CAD_U|CAFKU|E4362|AIQ|20160520100657|FKU-2|||//6/9/2016 2:02:55 AM
CAD_U|CAFKU|E4362|AIQ|20160520100657|FKU-2|||//6/9/2016 2:02:55 AM
CAD_U|CABEU|E4673|AIQ|20160605095640|BEU-30|||//6/9/2016 2:02:55 AM
CAD_U|CABEU|E4673|AIQ|20160605095640|BEU-30|||//6/9/2016 2:02:55 AM
CAD_U|CABEU|E4673|AIQ|20160605095640|BEU-30|||//6/9/2016 2:02:55 AM
CAD_U|CABEU|E4674|AIQ|20160519182743|BEU35A|||//6/9/2016 2:02:56 AM
CAD_U|CABEU|E4674|AIQ|20160519182743|BEU35A|||//6/9/2016 2:02:56 AM
CAD_U|CABEU|E4674|AIQ|20160519182743|BEU35A|||//6/9/2016 2:02:56 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 2:02:56 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 2:02:56 AM
CAD_U|CABEU|E4675|AIQ|20160509075741|BEU-30|||//6/9/2016 2:02:56 AM
CAD_U|CABEU|E4676|AIQ|20160603081208|BEU-30|||//6/9/2016 2:02:56 AM
CAD_U|CABEU|E4676|AIQ|20160603081208|BEU-30|||//6/9/2016 2:02:56 AM
CAD_U|CABEU|E4676|AIQ|20160603081208|BEU-30|||//6/9/2016 2:02:56 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 2:02:56 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 2:02:56 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//6/9/2016 2:02:57 AM
CAD_U|CABEU|E4679|AIQ|20160608153848|BEU-30|||//6/9/2016 2:02:57 AM
CAD_U|CABEU|E4679|AIQ|20160608153848|BEU-30|||//6/9/2016 2:02:57 AM
CAD_U|CABEU|E4679|AIQ|20160608153848|BEU-30|||//6/9/2016 2:02:57 AM
CAD_U|CABEU|E4681|AIQ|20160525062143|BEU-30|||//6/9/2016 2:02:57 AM
CAD_U|CABEU|E4681|AIQ|20160525062143|BEU-30|||//6/9/2016 2:02:57 AM
CAD_U|CABEU|E4681|AIQ|20160525062143|BEU-30|||//6/9/2016 2:02:57 AM
CAD_U|CABEU|E4684|AIQ|20160607182258|BEU-19|||//6/9/2016 2:02:57 AM
CAD_U|CABEU|E4684|AIQ|20160607182258|BEU-19|||//6/9/2016 2:02:57 AM
CAD_U|CABEU|E4685|AIQ|20160603154710|BEU-30|||//6/9/2016 2:02:57 AM
CAD_U|CABEU|E4685|AIQ|20160603154710|BEU-30|||//6/9/2016 2:02:57 AM
CAD_U|CABEU|E4685|AIQ|20160603154710|BEU-30|||//6/9/2016 2:02:58 AM
CAD_U|CABEU|E4686|AIQ|20160524155617|BEU-30|||//6/9/2016 2:02:58 AM
CAD_U|CABEU|E4686|AIQ|20160524155617|BEU-30|||//6/9/2016 2:02:58 AM
CAD_U|CABEU|E4686|AIQ|20160524155617|BEU-30|||//6/9/2016 2:02:58 AM
CAD_U|CABEU|E4691|AIQ|20160321082725|BEU-30|||//6/9/2016 2:02:58 AM
CAD_U|CABEU|E4691|AIQ|20160321082725|BEU-30|||//6/9/2016 2:02:58 AM
CAD_U|CABEU|E4691|AIQ|20160321082725|BEU-30|||//6/9/2016 2:02:58 AM
CAD_U|CABEU|E4693|AIQ|20160520192002|BEU-30|||//6/9/2016 2:02:58 AM
CAD_U|CABEU|E4693|AIQ|20160520192002|BEU-30|||//6/9/2016 2:02:58 AM
CAD_U|CABEU|E4693|AIQ|20160520192002|BEU-30|||//6/9/2016 2:02:58 AM
CAD_U|CAFKU|E4363|AIQ|20160520091022|FKU-2|||//6/9/2016 2:02:59 AM
CAD_U|CAFKU|E4363|AIQ|20160520091022|FKU-2|||//6/9/2016 2:02:59 AM
CAD_U|CAFKU|E4363|AIQ|20160520091022|FKU-2|||//6/9/2016 2:02:59 AM
CAD_U|CAFKU|E4364|AIQ|20160523060451|FKU-1A|||//6/9/2016 2:02:59 AM
CAD_U|CAFKU|E4364|AIQ|20160523060451|FKU-1A|||//6/9/2016 2:02:59 AM
CAD_U|CAFKU|E4368|AIQ|20160608085544|FKU-2|||//6/9/2016 2:02:59 AM
CAD_U|CAFKU|E4368|AIQ|20160608085544|FKU-2|||//6/9/2016 2:02:59 AM
CAD_U|CAFKU|E4368|AIQ|20160608085544|FKU-2|||//6/9/2016 2:02:59 AM
CAD_U|CABEU|E4694|AIQ|20160607194026|BEU-19|||//6/9/2016 2:03:00 AM
CAD_U|CABEU|E4694|AIQ|20160607194026|BEU-19|||//6/9/2016 2:03:00 AM
CAD_U|CABEU|E4699|AIQ|20160531184454|BEU-30|||//6/9/2016 2:03:00 AM
CAD_U|CABEU|E4699|AIQ|20160531184454|BEU-30|||//6/9/2016 2:03:00 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 2:03:00 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 2:03:00 AM
CAD_U|CABEU|GAB1|AIQ|20160603070148|BEU-30|||//6/9/2016 2:03:00 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 2:03:00 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 2:03:00 AM
CAD_U|CABEU|GAB2|AIQ|20160527062252|BEU-30|||//6/9/2016 2:03:00 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 2:03:01 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 2:03:01 AM
CAD_U|CABEU|GAB3|AIQ|20160604064200|BEU-30|||//6/9/2016 2:03:01 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 2:03:01 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 2:03:01 AM
CAD_U|CABEU|GAB5|AIQ|20160530063846|BEU-30|||//6/9/2016 2:03:01 AM
CAD_U|CABEU|HLT406|AIQ|20160424074545|BEU-30|||//6/9/2016 2:03:01 AM
CAD_U|CABEU|HLT406|AIQ|20160424074545|BEU-30|||//6/9/2016 2:03:01 AM
CAD_U|CABEU|HLT406|AIQ|20160424074545|BEU-30|||//6/9/2016 2:03:01 AM
CAD_U|CACDF|T74|AIQ|20160606133302|HAAB|||//6/9/2016 2:03:01 AM
CAD_U|CACDF|T74|AIQ|20160606133302|HAAB|||//6/9/2016 2:03:01 AM
CAD_U|CACDF|T74|AIQ|20160606133302|HAAB|||//6/9/2016 2:03:01 AM
CAD_U|CACDF|T80|AIQ|20160607162551|HAAB|||//6/9/2016 2:03:01 AM
CAD_U|CACDF|T80|AIQ|20160607162551|HAAB|||//6/9/2016 2:03:01 AM
CAD_U|CACDF|T80|AIQ|20160607162551|HAAB|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4370|AIQ|20160525130157|FKU-1A|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4370|AIQ|20160525130157|FKU-1A|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4370|AIQ|20160525130157|FKU-1A|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4373|AIQ|20160520100652|FKU-2|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4380|AIQ|20160604090444|FKU-1A|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4380|AIQ|20160604090444|FKU-1A|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4380|AIQ|20160604090444|FKU-1A|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4382|AIQ|20160608085544|FKU-2|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4382|AIQ|20160608085544|FKU-2|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4382|AIQ|20160608085544|FKU-2|||//6/9/2016 2:03:02 AM
CAD_U|CAFKU|E4383|AIQ|20160520174508|FKU-1A|||//6/9/2016 2:03:03 AM
CAD_U|CAFKU|E4383|AIQ|20160520174508|FKU-1A|||//6/9/2016 2:03:03 AM
CAD_U|CAFKU|E4383|AIQ|20160520174508|FKU-1A|||//6/9/2016 2:03:03 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 2:03:03 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 2:03:03 AM
CAD_U|CAFKU|MIR1|AIQ|20160523060811|FKU-2|||//6/9/2016 2:03:03 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 2:03:03 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 2:03:03 AM
CAD_U|CAFKU|MIR2|AIQ|20160529072136|FKU-2|||//6/9/2016 2:03:03 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 2:03:03 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 2:03:03 AM
CAD_U|CAFKU|MIR3|AIQ|20160530065409|FKU-1A|||//6/9/2016 2:03:03 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 2:03:04 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 2:03:04 AM
CAD_U|CAFKU|MIR4|AIQ|20160530065410|FKU-2|||//6/9/2016 2:03:04 AM
CAD_E|CACMB16008378|CASLU|EMS3CDF/|20160609025948|OOA|OTH, ASSIST|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 2:59:51 AM
CAD_E|CACMB16008378|CASLU|EMS3CDF/|20160609025948|OOA|OTH, ASSIST|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 2:59:52 AM
CAD_E|CACMB16008378|CASLU|EMS3CDF/|20160609025948|OOA|OTH, ASSIST|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:00:09 AM
CAD_E|CACMB16008378|CASLU|EMS3CDF/|20160609025948|OOA|OTH, ASSIST|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:00:10 AM
CAD_E|CACMB16008378|CASLU|EMS3CDF/|20160609025948|MED|MEDICAL AID CODE 3|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:00:23 AM
CAD_E|CACMB16008378|CASLU|EMS3CDF/|20160609025948|MED|MEDICAL AID CODE 3|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:00:24 AM
CAD_E|CACMB16008378|CASLU2016006116|EMS3CDF/|20160609025948|MED|MEDICAL AID CODE 3|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2||||ME5797,E3483|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:00:36 AM
CAD_E|CACMB16008378|CASLU2016006116|EMS3CDF/|20160609025948|MED|MEDICAL AID CODE 3|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2||||ME5797,E3483|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:00:36 AM
CAD_U|CACMB|ME5797|DSP|20160609030035|G-16B|16008378|MED|CASLU2016006116//6/9/2016 3:00:36 AM
CAD_U|CASLU|E3483|DSP|20160609030035|G-16A|16008378|MED|CASLU2016006116//6/9/2016 3:00:36 AM
CAD_E|CACMB16008378|CASLU2016006116|EMS3CDF/|20160609025948|MED|MEDICAL AID CODE 3|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2||||ME5797,E3483|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:00:48 AM
CAD_E|CACMB16008378|CASLU2016006116|EMS3CDF/|20160609025948|MED|MEDICAL AID CODE 3|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2||||ME5797,E3483|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:01:32 AM
CAD_U|CASLU|E3483|DSP|20160609030035|G-16A|16008378|MED|CASLU2016006116//6/9/2016 3:02:36 AM
CAD_U|CACMB|ME5797|DSP|20160609030035|G-16B|16008378|MED|CASLU2016006116//6/9/2016 3:02:36 AM
CAD_E|CACMB16008378|CASLU2016006116|EMS3CDF/|20160609025948|MED|MEDICAL AID CODE 3|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2||||ME5797,E3483|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:03:37 AM
CAD_U|CASLU|E3483|ACK|20160609030337|G-16A|16008378|MED|CASLU2016006116//6/9/2016 3:03:37 AM
CAD_E|CACMB16008378|CASLU2016006116|EMS3CDF/|20160609025948|MED|MEDICAL AID CODE 3|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2||||ME5797,E3483|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:04:29 AM
CAD_U|CACMB|ME5797|ENR|20160609030429|G-16B|16008378|MED|CASLU2016006116//6/9/2016 3:04:29 AM
CAD_U|CACMB|ME5797|ENR|20160609030429|G-16B|16008378|MED|CASLU2016006116//6/9/2016 3:04:29 AM
CAD_U|CASLU|E3483|ENR|20160609030432|G-16A|16008378|MED|CASLU2016006116//6/9/2016 3:04:32 AM
CAD_U|CASLU|E3483|ENR|20160609030432|G-16A|16008378|MED|CASLU2016006116//6/9/2016 3:04:33 AM
CAD_E|CACMB16008378|CASLU2016006116|EMS3CDF/|20160609025948|MED|MEDICAL AID CODE 3|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2||||ME5797,E3483|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:08:57 AM
CAD_U|CACMB|ME5797|ONS|20160609030857|G-16B|16008378|MED|CASLU2016006116//6/9/2016 3:08:57 AM
CAD_U|CASLU|E3483|RTQ|20160609031200|G-16A|16008378|MED|CASLU2016006116//6/9/2016 3:12:00 AM
CAD_E|CACMB16008378|CASLU2016006116|EMS3CDF/|20160609025948|MED|MEDICAL AID CODE 3|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2||||ME5797,E3483|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:12:02 AM
CAD_E|CACMB16008378|CASLU2016006116|EMS3CDF/|20160609025948|MED|MEDICAL AID CODE 3|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2||||ME5797,E3483|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:12:23 AM
CAD_E|CACMB16008378|CASLU2016006116|EMS3CDF/|20160609025948|MED|MEDICAL AID CODE 3|-121.092152|35.546879|2242 MADISON ST |CAMBRIA|800 BLK ARDATH DR|500 BLK DRAKE ST|548_F_2||||ME5797,E3483|Command:BAY CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//6/9/2016 3:12:42 AM
CAD_U|CASLU|E3483|RTQ|20160609031200|G-16A|16008378|MED|CASLU2016006116//6/9/2016 3:12:42 AM
CAD_U|CACMB|ME5797|ONS|20160609030857|G-16B|16008378|MED|CASLU2016006116//6/9/2016 3:12:42 AM
