CAD_E|CAPSM11010571//11/21/2011 12:04:10 AM
CAD_U|CAPSM|E64|AIQ|20111121000416|A-32M|||//11/21/2011 12:04:10 AM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//11/21/2011 12:59:40 AM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//11/21/2011 12:59:40 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/21/2011 12:59:41 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/21/2011 12:59:41 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/21/2011 12:59:41 AM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/21/2011 12:59:42 AM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/21/2011 12:59:42 AM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/21/2011 12:59:42 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/21/2011 12:59:43 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/21/2011 12:59:43 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/21/2011 12:59:43 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/21/2011 12:59:45 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/21/2011 12:59:45 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/21/2011 12:59:45 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/21/2011 12:59:46 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/21/2011 12:59:46 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/21/2011 12:59:46 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/21/2011 12:59:47 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/21/2011 12:59:47 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/21/2011 12:59:47 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/21/2011 12:59:48 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/21/2011 12:59:48 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/21/2011 12:59:48 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/21/2011 12:59:49 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/21/2011 12:59:49 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/21/2011 12:59:49 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/21/2011 12:59:50 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/21/2011 12:59:50 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/21/2011 12:59:50 AM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/21/2011 12:59:51 AM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/21/2011 12:59:51 AM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/21/2011 12:59:51 AM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//11/21/2011 1:38:01 AM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//11/21/2011 1:38:01 AM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//11/21/2011 1:38:01 AM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 1:38:02 AM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 1:38:02 AM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 1:38:02 AM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 1:38:03 AM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 1:38:03 AM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 1:38:03 AM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 1:38:04 AM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 1:38:04 AM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 1:38:05 AM
CAD_U|CABEU|E4656|AIQ|20111120135554|BEU-30|||//11/21/2011 1:38:06 AM
CAD_U|CABEU|E4656|AIQ|20111120135554|BEU-30|||//11/21/2011 1:38:06 AM
CAD_U|CABEU|E4656|AIQ|20111120135554|BEU-30|||//11/21/2011 1:38:06 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 1:38:07 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 1:38:07 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 1:38:07 AM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 1:38:08 AM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 1:38:08 AM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 1:38:08 AM
CAD_U|CABEU|GAB3|AIQ|20111114072950|BEU-30|||//11/21/2011 1:38:09 AM
CAD_U|CABEU|GAB3|AIQ|20111114072950|BEU-30|||//11/21/2011 1:38:09 AM
CAD_U|CABEU|GAB3|AIQ|20111114072950|BEU-30|||//11/21/2011 1:38:09 AM
CAD_U|CABEU|GAB6|AIQ|20111118065017|BEU-30|||//11/21/2011 1:38:10 AM
CAD_U|CABEU|GAB6|AIQ|20111118065017|BEU-30|||//11/21/2011 1:38:10 AM
CAD_U|CABEU|GAB6|AIQ|20111118065017|BEU-30|||//11/21/2011 1:38:10 AM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/21/2011 1:38:11 AM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/21/2011 1:38:11 AM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/21/2011 1:38:11 AM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/21/2011 1:38:12 AM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/21/2011 1:38:12 AM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/21/2011 1:38:12 AM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 1:38:13 AM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 1:38:13 AM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/21/2011 1:38:13 AM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 1:38:14 AM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 1:38:15 AM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/21/2011 1:38:15 AM
CAD_U|CAFKU|MIR4|AIQ|20111114082308|FKU-2|||//11/21/2011 1:38:16 AM
CAD_U|CAFKU|MIR4|AIQ|20111114082308|FKU-2|||//11/21/2011 1:38:16 AM
CAD_U|CAFKU|MIR4|AIQ|20111114082308|FKU-2|||//11/21/2011 1:38:16 AM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/21/2011 1:49:01 AM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/21/2011 1:49:01 AM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/21/2011 1:49:02 AM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/21/2011 1:49:02 AM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/21/2011 1:49:02 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/21/2011 1:49:03 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/21/2011 1:49:03 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/21/2011 1:49:03 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/21/2011 1:49:04 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/21/2011 1:49:04 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/21/2011 1:49:04 AM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/21/2011 1:49:06 AM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/21/2011 1:49:06 AM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/21/2011 1:49:06 AM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/21/2011 1:49:07 AM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/21/2011 1:49:07 AM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/21/2011 1:49:07 AM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/21/2011 1:49:08 AM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/21/2011 1:49:08 AM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/21/2011 1:49:08 AM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/21/2011 1:49:09 AM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/21/2011 1:49:09 AM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/21/2011 1:49:09 AM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/21/2011 1:49:10 AM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/21/2011 1:49:10 AM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/21/2011 1:49:10 AM
CAD_U|CABEU|E4664|AIQ|20111015131220|BEU-31|||//11/21/2011 1:49:11 AM
CAD_U|CABEU|E4664|AIQ|20111015131220|BEU-31|||//11/21/2011 1:49:11 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/21/2011 1:49:12 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/21/2011 1:49:12 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/21/2011 1:49:12 AM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/21/2011 1:49:13 AM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/21/2011 1:49:13 AM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/21/2011 1:49:13 AM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/21/2011 1:49:15 AM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/21/2011 1:49:15 AM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/21/2011 1:49:15 AM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//11/21/2011 1:49:16 AM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//11/21/2011 1:49:16 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/21/2011 1:49:17 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/21/2011 1:49:17 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/21/2011 1:49:17 AM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/21/2011 1:49:18 AM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/21/2011 1:49:18 AM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/21/2011 1:49:18 AM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/21/2011 1:49:19 AM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/21/2011 1:49:19 AM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/21/2011 1:49:19 AM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/21/2011 1:49:20 AM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/21/2011 1:49:20 AM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/21/2011 1:49:20 AM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/21/2011 1:49:21 AM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/21/2011 1:49:21 AM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/21/2011 1:49:21 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/21/2011 1:49:22 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/21/2011 1:49:22 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/21/2011 1:49:22 AM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/21/2011 1:49:23 AM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/21/2011 1:49:24 AM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/21/2011 1:49:24 AM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//11/21/2011 1:49:25 AM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//11/21/2011 1:49:25 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/21/2011 1:49:26 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/21/2011 1:49:26 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/21/2011 1:49:26 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/21/2011 1:49:27 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/21/2011 1:49:27 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/21/2011 1:49:27 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/21/2011 1:49:28 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/21/2011 1:49:28 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/21/2011 1:49:28 AM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/21/2011 1:49:29 AM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/21/2011 1:49:29 AM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/21/2011 1:49:29 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/21/2011 1:49:30 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/21/2011 1:49:30 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/21/2011 1:49:30 AM
CAD_U|CACDF|T80|AIQ|20110628162623|HAAB|||//11/21/2011 1:49:31 AM
CAD_U|CACDF|T80|AIQ|20110628162623|HAAB|||//11/21/2011 1:49:31 AM
CAD_U|CACDF|T81|AIQ|20110628162625|HAAB|||//11/21/2011 1:49:32 AM
CAD_U|CACDF|T81|AIQ|20110628162625|HAAB|||//11/21/2011 1:49:33 AM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//11/21/2011 1:49:34 AM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//11/21/2011 1:49:34 AM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//11/21/2011 1:49:35 AM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//11/21/2011 1:49:35 AM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//11/21/2011 1:49:35 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/21/2011 1:49:36 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/21/2011 1:49:36 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/21/2011 1:49:36 AM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//11/21/2011 1:49:37 AM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//11/21/2011 1:49:37 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//11/21/2011 1:49:38 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//11/21/2011 1:49:38 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//11/21/2011 1:49:38 AM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//11/21/2011 1:49:39 AM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//11/21/2011 1:49:39 AM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//11/21/2011 1:49:39 AM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//11/21/2011 1:49:40 AM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//11/21/2011 1:49:40 AM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//11/21/2011 1:49:40 AM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//11/21/2011 1:49:41 AM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//11/21/2011 1:49:41 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/21/2011 1:49:43 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/21/2011 1:49:43 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/21/2011 1:49:43 AM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/21/2011 1:49:44 AM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/21/2011 1:49:44 AM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/21/2011 1:49:44 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/21/2011 1:49:45 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/21/2011 1:49:45 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/21/2011 1:49:45 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/21/2011 1:49:46 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/21/2011 1:49:46 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/21/2011 1:49:46 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/21/2011 1:49:47 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/21/2011 1:49:47 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/21/2011 1:49:47 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/21/2011 1:49:48 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/21/2011 1:49:48 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/21/2011 1:49:48 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/21/2011 1:49:49 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/21/2011 1:49:49 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/21/2011 1:49:49 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/21/2011 1:49:50 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/21/2011 1:49:50 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/21/2011 1:49:50 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/21/2011 1:49:51 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/21/2011 1:49:51 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/21/2011 1:49:52 AM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/21/2011 1:49:53 AM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/21/2011 1:49:53 AM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/21/2011 1:49:53 AM
CAD_E|CASLU11010572|CASLU|EMS3CDF/|20111121015209|OOA|OTH, ASSIST|-120.719808|35.191020|=L(35.191020|SLO_CO| | |693_C_2/30_T31S_R12E_M||-120.719807|35.191019||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/21/2011 1:52:17 AM
CAD_E|CASLU11010572|CASLU|EMS3CDF/|20111121015209|OOA|OTH, ASSIST|-120.719808|35.191020|=L(35.191020|SLO_CO| | |693_C_2/30_T31S_R12E_M||-120.719807|35.191019||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/21/2011 1:52:18 AM
CAD_E|CASLU11010572|CASLU|EMS3CDF/|20111121015209|OOA|OTH, ASSIST|-120.719808|35.191020|=L(35.191020|SLO_CO| | |693_C_2/30_T31S_R12E_M||-120.719807|35.191019||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/21/2011 1:52:21 AM
CAD_E|CASLU11010572|CASLU|EMS3CDF/|20111121015209|OOA|OTH, ASSIST|-120.719808|35.191020|=L(35.191020|SLO_CO| | |693_C_2/30_T31S_R12E_M||-120.719807|35.191019||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/21/2011 1:52:21 AM
CAD_E|CASLU11010572|CASLU|EMS3CDF/|20111121015209|OOA|OTH, ASSIST|-120.719808|35.191020|=L(35.191020|SLO_CO| | |693_C_2/30_T31S_R12E_M||-120.719807|35.191019||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/21/2011 1:52:21 AM
CAD_E|CASLU11010572|CASLU|EMS3CDF/|20111121015209|OOA|OTH, ASSIST|-120.719808|35.191020|=L(35.191020|SLO_CO| | |693_C_2/30_T31S_R12E_M||-120.719807|35.191019||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/21/2011 1:52:24 AM
CAD_E|CASLU11010572|CASLU|EMS3CDF/|20111121015209|MED|MEDICAL AID CODE 3|-120.719708|35.191198|142 RIVERVIEW |SLO_CO|37 BLK COUNTRY CLUB DR|130 BLK QUAIL WAY|693_C_2/30_T31S_R12E_M|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/21/2011 1:52:35 AM
CAD_E|CASLU11010572|CASLU|EMS3CDF/|20111121015209|MED|MEDICAL AID CODE 3|-120.719708|35.191198|142 RIVERVIEW |SLO_CO|37 BLK COUNTRY CLUB DR|130 BLK QUAIL WAY|693_C_2/30_T31S_R12E_M|||||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//11/21/2011 1:52:36 AM
CAD_E|CASLU11010572|CASLU2011009217|EMS3CDF/|20111121015209|MED|MEDICAL AID CODE 3|-120.719708|35.191198|142 RIVERVIEW |SLO_CO|37 BLK COUNTRY CLUB DR|130 BLK QUAIL WAY|693_C_2/30_T31S_R12E_M||||E62|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//11/21/2011 1:52:45 AM
CAD_E|CASLU11010572|CASLU2011009217|EMS3CDF/|20111121015209|MED|MEDICAL AID CODE 3|-120.719708|35.191198|142 RIVERVIEW |SLO_CO|37 BLK COUNTRY CLUB DR|130 BLK QUAIL WAY|693_C_2/30_T31S_R12E_M||||E62|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//11/21/2011 1:52:45 AM
CAD_U|CASLC|E62|DSP|20111121015251|A-24C|11010572|MED|CASLU2011009217//11/21/2011 1:52:45 AM
CAD_E|CASLU11010572|CASLU2011009217|EMS3CDF/|20111121015209|MED|MEDICAL AID CODE 3|-120.719708|35.191198|142 RIVERVIEW |SLO_CO|37 BLK COUNTRY CLUB DR|130 BLK QUAIL WAY|693_C_2/30_T31S_R12E_M||||E62|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//11/21/2011 1:52:45 AM
CAD_U|CASLC|E62|DSP|20111121015251|A-24C|11010572|MED|CASLU2011009217//11/21/2011 1:52:45 AM
CAD_U|CASLC|E62|DSP|20111121015251|A-24C|11010572|MED|CASLU2011009217//11/21/2011 1:54:50 AM
CAD_E|CASLU11010572|CASLU2011009217|EMS3CDF/|20111121015209|MED|MEDICAL AID CODE 3|-120.719708|35.191198|142 RIVERVIEW |SLO_CO|37 BLK COUNTRY CLUB DR|130 BLK QUAIL WAY|693_C_2/30_T31S_R12E_M||||E62|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground: ;//11/21/2011 1:59:51 AM
CAD_U|CASLC|E62|ONS|20111121015957|A-24C|11010572|MED|CASLU2011009217//11/21/2011 1:59:51 AM
CAD_E|CASLU11010572//11/21/2011 2:13:48 AM
CAD_U|CASLC|E62|AIQ|20111121021354|A-24C|||//11/21/2011 2:13:48 AM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//11/21/2011 2:27:58 AM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//11/21/2011 2:27:58 AM
CAD_U|CACDF|C406|AIQ|20111110113025|BVHB|||//11/21/2011 2:27:58 AM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 2:28:02 AM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 2:28:02 AM
CAD_U|CABEU|D4641|AIQ|20111114073616|BEU-30|||//11/21/2011 2:28:02 AM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 2:28:03 AM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 2:28:03 AM
CAD_U|CABEU|D4643|AIQ|20111114073619|BEU-30|||//11/21/2011 2:28:03 AM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 2:28:04 AM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 2:28:04 AM
CAD_U|CABEU|D4645|AIQ|20111118095944|BEU-30|||//11/21/2011 2:28:04 AM
CAD_U|CABEU|E4656|AIQ|20111120135554|BEU-30|||//11/21/2011 2:28:06 AM
CAD_U|CABEU|E4656|AIQ|20111120135554|BEU-30|||//11/21/2011 2:28:06 AM
CAD_U|CABEU|E4656|AIQ|20111120135554|BEU-30|||//11/21/2011 2:28:06 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 2:28:07 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 2:28:07 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/21/2011 2:28:07 AM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 2:28:08 AM
CAD_U|CABEU|E4693|AIQ|20111114074114|BEU-30|||//11/21/2011 2:28:08 AM
