CAD_E|CASLU11004372//5/26/2011 12:00:25 AM
CAD_U|CASLU|E3477|AIQ|20110525235949|A-36B|||//5/26/2011 12:00:25 AM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 1:09:05 AM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 1:09:05 AM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 1:09:07 AM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 1:09:07 AM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 1:09:07 AM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 1:09:08 AM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 1:09:08 AM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 1:09:08 AM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 1:09:09 AM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 1:09:09 AM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 1:09:09 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 1:09:10 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 1:09:10 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 1:09:10 AM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 1:09:11 AM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 1:09:11 AM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 1:09:11 AM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 1:09:12 AM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 1:09:12 AM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 1:09:12 AM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 1:09:13 AM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 1:09:13 AM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 1:09:13 AM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 1:09:14 AM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 1:09:14 AM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 1:09:14 AM
CAD_U|CACDF|AA430|AIQ|20110501202736|FAAB|||//5/26/2011 1:09:31 AM
CAD_U|CACDF|AA430|AIQ|20110501202736|FAAB|||//5/26/2011 1:09:31 AM
CAD_U|CACDF|C406|AIQ|20110525130947|BVHB|||//5/26/2011 1:09:32 AM
CAD_U|CACDF|C406|AIQ|20110525130947|BVHB|||//5/26/2011 1:09:32 AM
CAD_U|CABEU|D4641|AIQ|20110309083030|BEU-30|||//5/26/2011 1:09:33 AM
CAD_U|CABEU|D4641|AIQ|20110309083030|BEU-30|||//5/26/2011 1:09:33 AM
CAD_U|CABEU|D4641|AIQ|20110309083030|BEU-30|||//5/26/2011 1:09:33 AM
CAD_U|CAFKU|D4340|AIQ|20110501220032|FKU-1A|||//5/26/2011 1:09:34 AM
CAD_U|CAFKU|D4340|AIQ|20110501220032|FKU-1A|||//5/26/2011 1:09:34 AM
CAD_U|CAFKU|D4340|AIQ|20110501220032|FKU-1A|||//5/26/2011 1:09:34 AM
CAD_U|CABEU|D4643|AIQ|20110213124446|BEU-30|||//5/26/2011 1:09:35 AM
CAD_U|CABEU|D4643|AIQ|20110213124446|BEU-30|||//5/26/2011 1:09:35 AM
CAD_U|CABEU|D4643|AIQ|20110213124446|BEU-30|||//5/26/2011 1:09:36 AM
CAD_U|CABEU|D4645|AIQ|20110404110157|BEU-30|||//5/26/2011 1:09:37 AM
CAD_U|CABEU|D4645|AIQ|20110404110157|BEU-30|||//5/26/2011 1:09:37 AM
CAD_U|CABEU|D4645|AIQ|20110404110157|BEU-30|||//5/26/2011 1:09:37 AM
CAD_U|CABEU|E4656|AIQ|20110222105538|BEU-30|||//5/26/2011 1:09:38 AM
CAD_U|CABEU|E4656|AIQ|20110222105538|BEU-30|||//5/26/2011 1:09:38 AM
CAD_U|CABEU|E4656|AIQ|20110222105538|BEU-30|||//5/26/2011 1:09:38 AM
CAD_U|CABEU|E4661|AIQ|20110404110159|BEU-30|||//5/26/2011 1:09:39 AM
CAD_U|CABEU|E4661|AIQ|20110404110159|BEU-30|||//5/26/2011 1:09:39 AM
CAD_U|CABEU|E4661|AIQ|20110404110159|BEU-30|||//5/26/2011 1:09:39 AM
CAD_U|CABEU|E4663|AIQ|20110213124448|BEU-30|||//5/26/2011 1:09:40 AM
CAD_U|CABEU|E4663|AIQ|20110213124448|BEU-30|||//5/26/2011 1:09:40 AM
CAD_U|CABEU|E4663|AIQ|20110213124448|BEU-30|||//5/26/2011 1:09:40 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 1:09:41 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 1:09:41 AM
CAD_U|CABEU|E4665|AIQ|20110404110201|BEU-30|||//5/26/2011 1:09:42 AM
CAD_U|CABEU|E4665|AIQ|20110404110201|BEU-30|||//5/26/2011 1:09:42 AM
CAD_U|CABEU|E4665|AIQ|20110404110201|BEU-30|||//5/26/2011 1:09:42 AM
CAD_U|CABEU|E4666|AIQ|20110404110202|BEU-30|||//5/26/2011 1:09:43 AM
CAD_U|CABEU|E4666|AIQ|20110404110202|BEU-30|||//5/26/2011 1:09:43 AM
CAD_U|CABEU|E4666|AIQ|20110404110202|BEU-30|||//5/26/2011 1:09:43 AM
CAD_U|CABEU|E4673|AIQ|20110404110433|BEU-30|||//5/26/2011 1:09:44 AM
CAD_U|CABEU|E4673|AIQ|20110404110433|BEU-30|||//5/26/2011 1:09:44 AM
CAD_U|CABEU|E4673|AIQ|20110404110433|BEU-30|||//5/26/2011 1:09:44 AM
CAD_U|CABEU|E4674|AIQ|20110404110203|BEU-30|||//5/26/2011 1:09:45 AM
CAD_U|CABEU|E4674|AIQ|20110404110203|BEU-30|||//5/26/2011 1:09:45 AM
CAD_U|CABEU|E4675|AIQ|20110404110204|BEU-30|||//5/26/2011 1:09:47 AM
CAD_U|CABEU|E4675|AIQ|20110404110204|BEU-30|||//5/26/2011 1:09:47 AM
CAD_U|CABEU|E4675|AIQ|20110404110204|BEU-30|||//5/26/2011 1:09:47 AM
CAD_U|CABEU|E4677|AIQ|20110404110207|BEU-30|||//5/26/2011 1:09:48 AM
CAD_U|CABEU|E4677|AIQ|20110404110207|BEU-30|||//5/26/2011 1:09:48 AM
CAD_U|CABEU|E4677|AIQ|20110404110207|BEU-30|||//5/26/2011 1:09:48 AM
CAD_U|CABEU|E4679|AIQ|20110404110210|BEU-30|||//5/26/2011 1:09:49 AM
CAD_U|CABEU|E4679|AIQ|20110404110210|BEU-30|||//5/26/2011 1:09:49 AM
CAD_U|CABEU|E4679|AIQ|20110404110210|BEU-30|||//5/26/2011 1:09:49 AM
CAD_U|CABEU|E4681|AIQ|20110404110211|BEU-30|||//5/26/2011 1:09:50 AM
CAD_U|CABEU|E4681|AIQ|20110404110211|BEU-30|||//5/26/2011 1:09:50 AM
CAD_U|CABEU|E4681|AIQ|20110404110211|BEU-30|||//5/26/2011 1:09:50 AM
CAD_U|CABEU|E4684|AIQ|20110404110212|BEU-35|||//5/26/2011 1:09:51 AM
CAD_U|CABEU|E4684|AIQ|20110404110212|BEU-35|||//5/26/2011 1:09:51 AM
CAD_U|CABEU|E4691|AIQ|20110404110213|BEU-30|||//5/26/2011 1:09:52 AM
CAD_U|CABEU|E4691|AIQ|20110404110213|BEU-30|||//5/26/2011 1:09:52 AM
CAD_U|CABEU|E4691|AIQ|20110404110213|BEU-30|||//5/26/2011 1:09:52 AM
CAD_U|CABEU|E4693|AIQ|20110307115254|BEU-30|||//5/26/2011 1:09:53 AM
CAD_U|CABEU|E4693|AIQ|20110307115254|BEU-30|||//5/26/2011 1:09:53 AM
CAD_U|CABEU|E4693|AIQ|20110307115254|BEU-30|||//5/26/2011 1:09:53 AM
CAD_U|CAFKU|D4341|AIQ|20110501220034|FKU-1A|||//5/26/2011 1:09:54 AM
CAD_U|CAFKU|D4341|AIQ|20110501220034|FKU-1A|||//5/26/2011 1:09:54 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//5/26/2011 1:09:55 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//5/26/2011 1:09:55 AM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//5/26/2011 1:09:55 AM
CAD_U|CAFKU|E4353|AIQ|20110324100625|FKU-2|||//5/26/2011 1:09:57 AM
CAD_U|CAFKU|E4353|AIQ|20110324100625|FKU-2|||//5/26/2011 1:09:57 AM
CAD_U|CAFKU|E4353|AIQ|20110324100625|FKU-2|||//5/26/2011 1:09:57 AM
CAD_U|CAFKU|E4354|AIQ|20110501220043|FKU-1A|||//5/26/2011 1:09:58 AM
CAD_U|CAFKU|E4354|AIQ|20110501220043|FKU-1A|||//5/26/2011 1:09:58 AM
CAD_U|CAFKU|E4361|AIQ|20110307132832|FKU-1A|||//5/26/2011 1:09:59 AM
CAD_U|CAFKU|E4361|AIQ|20110307132832|FKU-1A|||//5/26/2011 1:09:59 AM
CAD_U|CAFKU|E4361|AIQ|20110307132832|FKU-1A|||//5/26/2011 1:09:59 AM
CAD_U|CAFKU|E4362|AIQ|20110305074432|FKU-2|||//5/26/2011 1:10:00 AM
CAD_U|CAFKU|E4362|AIQ|20110305074432|FKU-2|||//5/26/2011 1:10:00 AM
CAD_U|CAFKU|E4362|AIQ|20110305074432|FKU-2|||//5/26/2011 1:10:00 AM
CAD_U|CAFKU|E4363|AIQ|20110225150544|FKU-2|||//5/26/2011 1:10:01 AM
CAD_U|CAFKU|E4363|AIQ|20110225150544|FKU-2|||//5/26/2011 1:10:01 AM
CAD_U|CAFKU|E4363|AIQ|20110225150544|FKU-2|||//5/26/2011 1:10:01 AM
CAD_U|CAFKU|E4364|AIQ|20110501220050|FKU-1A|||//5/26/2011 1:10:02 AM
CAD_U|CAFKU|E4364|AIQ|20110501220050|FKU-1A|||//5/26/2011 1:10:02 AM
CAD_U|CAFKU|E4368|AIQ|20110501220041|FKU-2|||//5/26/2011 1:10:03 AM
CAD_U|CAFKU|E4368|AIQ|20110501220041|FKU-2|||//5/26/2011 1:10:03 AM
CAD_U|CAFKU|E4368|AIQ|20110501220041|FKU-2|||//5/26/2011 1:10:03 AM
CAD_U|CAFKU|E4373|AIQ|20110501215934|FKU-2|||//5/26/2011 1:10:04 AM
CAD_U|CAFKU|E4373|AIQ|20110501215934|FKU-2|||//5/26/2011 1:10:04 AM
CAD_U|CAFKU|E4373|AIQ|20110501215934|FKU-2|||//5/26/2011 1:10:04 AM
CAD_U|CAFKU|E4382|AIQ|20110501215818|FKU-2|||//5/26/2011 1:10:05 AM
CAD_U|CAFKU|E4382|AIQ|20110501215818|FKU-2|||//5/26/2011 1:10:05 AM
CAD_U|CAFKU|E4382|AIQ|20110501215818|FKU-2|||//5/26/2011 1:10:05 AM
CAD_U|CAFKU|E4383|AIQ|20110501215834|FKU-1A|||//5/26/2011 1:10:07 AM
CAD_U|CAFKU|E4383|AIQ|20110501215834|FKU-1A|||//5/26/2011 1:10:07 AM
CAD_U|CAFKU|E4383|AIQ|20110501215834|FKU-1A|||//5/26/2011 1:10:07 AM
CAD_U|CAFKU|E4391|AIQ|20110501215808|FKU-2|||//5/26/2011 1:10:08 AM
CAD_U|CAFKU|E4391|AIQ|20110501215808|FKU-2|||//5/26/2011 1:10:08 AM
CAD_U|CAFKU|E4391|AIQ|20110501215808|FKU-2|||//5/26/2011 1:10:08 AM
CAD_U|CABEU|E4694|AIQ|20110213124447|BEU-30|||//5/26/2011 1:10:09 AM
CAD_U|CABEU|E4694|AIQ|20110213124447|BEU-30|||//5/26/2011 1:10:09 AM
CAD_U|CABEU|GAB1|AIQ|20110511162434|BEU-30|||//5/26/2011 1:10:10 AM
CAD_U|CABEU|GAB1|AIQ|20110511162434|BEU-30|||//5/26/2011 1:10:10 AM
CAD_U|CABEU|GAB1|AIQ|20110511162434|BEU-30|||//5/26/2011 1:10:10 AM
CAD_U|CABEU|GAB2|AIQ|20110511162436|BEU-30|||//5/26/2011 1:10:11 AM
CAD_U|CABEU|GAB2|AIQ|20110511162436|BEU-30|||//5/26/2011 1:10:11 AM
CAD_U|CABEU|GAB2|AIQ|20110511162436|BEU-30|||//5/26/2011 1:10:11 AM
CAD_U|CABEU|GAB3|AIQ|20110511162437|BEU-30|||//5/26/2011 1:10:12 AM
CAD_U|CABEU|GAB3|AIQ|20110511162437|BEU-30|||//5/26/2011 1:10:12 AM
CAD_U|CABEU|GAB3|AIQ|20110511162437|BEU-30|||//5/26/2011 1:10:12 AM
CAD_U|CABEU|GAB4|AIQ|20110511162438|BEU-30|||//5/26/2011 1:10:13 AM
CAD_U|CABEU|GAB4|AIQ|20110511162438|BEU-30|||//5/26/2011 1:10:13 AM
CAD_U|CABEU|GAB4|AIQ|20110511162438|BEU-30|||//5/26/2011 1:10:13 AM
CAD_U|CABEU|GAB5|AIQ|20110511162439|BEU-30|||//5/26/2011 1:10:14 AM
CAD_U|CABEU|GAB5|AIQ|20110511162439|BEU-30|||//5/26/2011 1:10:14 AM
CAD_U|CABEU|GAB5|AIQ|20110511162439|BEU-30|||//5/26/2011 1:10:14 AM
CAD_U|CABEU|GAB6|AIQ|20110511162441|BEU-30|||//5/26/2011 1:10:15 AM
CAD_U|CABEU|GAB6|AIQ|20110511162441|BEU-30|||//5/26/2011 1:10:16 AM
CAD_U|CABEU|GAB6|AIQ|20110511162441|BEU-30|||//5/26/2011 1:10:16 AM
CAD_U|CACDF|T80|AIQ|20110525130924|HAAB|||//5/26/2011 1:10:17 AM
CAD_U|CACDF|T80|AIQ|20110525130924|HAAB|||//5/26/2011 1:10:17 AM
CAD_U|CACDF|T81|AIQ|20110525130929|HAAB|||//5/26/2011 1:10:18 AM
CAD_U|CACDF|T81|AIQ|20110525130929|HAAB|||//5/26/2011 1:10:18 AM
CAD_U|CAFKU|MIR1|AIQ|20110501193555|FKU-2|||//5/26/2011 1:10:19 AM
CAD_U|CAFKU|MIR1|AIQ|20110501193555|FKU-2|||//5/26/2011 1:10:19 AM
CAD_U|CAFKU|MIR1|AIQ|20110501193555|FKU-2|||//5/26/2011 1:10:19 AM
CAD_U|CAFKU|MIR2|AIQ|20110307083845|FKU-2|||//5/26/2011 1:10:20 AM
CAD_U|CAFKU|MIR2|AIQ|20110307083845|FKU-2|||//5/26/2011 1:10:20 AM
CAD_U|CAFKU|MIR2|AIQ|20110307083845|FKU-2|||//5/26/2011 1:10:20 AM
CAD_U|CAFKU|MIR3|AIQ|20110307083806|FKU-1A|||//5/26/2011 1:10:21 AM
CAD_U|CAFKU|MIR3|AIQ|20110307083806|FKU-1A|||//5/26/2011 1:10:21 AM
CAD_U|CAFKU|MIR3|AIQ|20110307083806|FKU-1A|||//5/26/2011 1:10:21 AM
CAD_U|CAFKU|MIR4|AIQ|20110222080700|FKU-2|||//5/26/2011 1:10:22 AM
CAD_U|CAFKU|MIR4|AIQ|20110222080700|FKU-2|||//5/26/2011 1:10:22 AM
CAD_U|CAFKU|MIR4|AIQ|20110222080700|FKU-2|||//5/26/2011 1:10:22 AM
CAD_U|CACDF|C406|AIQ|20110523075440|BVHB|||//5/26/2011 1:58:41 AM
CAD_U|CACDF|C406|AIQ|20110523075440|BVHB|||//5/26/2011 1:58:41 AM
CAD_U|CABEU|D4641|AIQ|20110515081356|BEU-30|||//5/26/2011 1:58:43 AM
CAD_U|CABEU|D4641|AIQ|20110515081356|BEU-30|||//5/26/2011 1:58:43 AM
CAD_U|CABEU|D4641|AIQ|20110515081356|BEU-30|||//5/26/2011 1:58:43 AM
CAD_U|CABEU|D4643|AIQ|20110525075639|BEU-30|||//5/26/2011 1:58:44 AM
CAD_U|CABEU|D4643|AIQ|20110525075639|BEU-30|||//5/26/2011 1:58:44 AM
CAD_U|CABEU|D4643|AIQ|20110525075639|BEU-30|||//5/26/2011 1:58:44 AM
CAD_U|CABEU|D4645|AIQ|20110329074753|BEU-30|||//5/26/2011 1:58:45 AM
CAD_U|CABEU|D4645|AIQ|20110329074753|BEU-30|||//5/26/2011 1:58:45 AM
CAD_U|CABEU|D4645|AIQ|20110329074753|BEU-30|||//5/26/2011 1:58:45 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 1:58:47 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 1:58:47 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 1:58:47 AM
CAD_U|CABEU|E4675|AIQ|20110523072043|BEU-30|||//5/26/2011 1:58:48 AM
CAD_U|CABEU|E4675|AIQ|20110523072043|BEU-30|||//5/26/2011 1:58:48 AM
CAD_U|CABEU|E4675|AIQ|20110523072043|BEU-30|||//5/26/2011 1:58:48 AM
CAD_U|CABEU|E4679|AIQ|20110421182607|BEU-30|||//5/26/2011 1:58:49 AM
CAD_U|CABEU|E4679|AIQ|20110421182607|BEU-30|||//5/26/2011 1:58:49 AM
CAD_U|CABEU|E4679|AIQ|20110421182607|BEU-30|||//5/26/2011 1:58:49 AM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 1:58:50 AM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 1:58:50 AM
CAD_U|CABEU|E4681|AIQ|20110523075615|BEU-30|||//5/26/2011 1:58:50 AM
CAD_U|CABEU|E4693|AIQ|20110507073447|BEU-30|||//5/26/2011 1:58:51 AM
CAD_U|CABEU|E4693|AIQ|20110507073447|BEU-30|||//5/26/2011 1:58:51 AM
CAD_U|CABEU|E4693|AIQ|20110507073447|BEU-30|||//5/26/2011 1:58:51 AM
CAD_U|CABEU|GAB1|AIQ|20110523063407|BEU-30|||//5/26/2011 1:58:52 AM
CAD_U|CABEU|GAB1|AIQ|20110523063407|BEU-30|||//5/26/2011 1:58:52 AM
CAD_U|CABEU|GAB1|AIQ|20110523063407|BEU-30|||//5/26/2011 1:58:52 AM
CAD_U|CABEU|GAB2|AIQ|20110521073130|BEU-30|||//5/26/2011 1:58:53 AM
CAD_U|CABEU|GAB2|AIQ|20110521073130|BEU-30|||//5/26/2011 1:58:53 AM
CAD_U|CABEU|GAB2|AIQ|20110521073130|BEU-30|||//5/26/2011 1:58:53 AM
CAD_U|CABEU|GAB3|AIQ|20110523063528|BEU-30|||//5/26/2011 1:58:54 AM
CAD_U|CABEU|GAB3|AIQ|20110523063528|BEU-30|||//5/26/2011 1:58:54 AM
CAD_U|CABEU|GAB3|AIQ|20110523063528|BEU-30|||//5/26/2011 1:58:54 AM
CAD_U|CABEU|GAB4|AIQ|20110523063605|BEU-30|||//5/26/2011 1:58:55 AM
CAD_U|CABEU|GAB4|AIQ|20110523063605|BEU-30|||//5/26/2011 1:58:55 AM
CAD_U|CABEU|GAB4|AIQ|20110523063605|BEU-30|||//5/26/2011 1:58:55 AM
CAD_U|CABEU|GAB5|AIQ|20110524073708|BEU-30|||//5/26/2011 1:58:57 AM
CAD_U|CABEU|GAB5|AIQ|20110524073708|BEU-30|||//5/26/2011 1:58:57 AM
CAD_U|CABEU|GAB5|AIQ|20110524073708|BEU-30|||//5/26/2011 1:58:57 AM
CAD_U|CABEU|GAB6|AIQ|20110521073248|BEU-30|||//5/26/2011 1:58:58 AM
CAD_U|CABEU|GAB6|AIQ|20110521073248|BEU-30|||//5/26/2011 1:58:58 AM
CAD_U|CABEU|GAB6|AIQ|20110521073248|BEU-30|||//5/26/2011 1:58:58 AM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 1:58:59 AM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 1:58:59 AM
CAD_U|CAFKU|D4340|AIQ|20110513155256|FKU-1A|||//5/26/2011 1:58:59 AM
CAD_U|CAFKU|D4341|AIQ|20110502083100|FKU-1A|||//5/26/2011 1:59:00 AM
CAD_U|CACDF|AA430|AIQ|20110501202736|FAAB|||//5/26/2011 1:59:00 AM
CAD_U|CAFKU|D4341|AIQ|20110502083100|FKU-1A|||//5/26/2011 1:59:00 AM
CAD_U|CACDF|AA430|AIQ|20110501202736|FAAB|||//5/26/2011 1:59:00 AM
CAD_U|CAFKU|E4354|AIQ|20110525000839|FKU-1A|||//5/26/2011 1:59:01 AM
CAD_U|CAFKU|E4354|AIQ|20110525000839|FKU-1A|||//5/26/2011 1:59:01 AM
CAD_U|CACDF|C406|AIQ|20110525130947|BVHB|||//5/26/2011 1:59:01 AM
CAD_U|CACDF|C406|AIQ|20110525130947|BVHB|||//5/26/2011 1:59:01 AM
CAD_U|CAFKU|E4361|AIQ|20110523180840|FKU-1A|||//5/26/2011 1:59:02 AM
CAD_U|CAFKU|E4361|AIQ|20110523180840|FKU-1A|||//5/26/2011 1:59:02 AM
CAD_U|CAFKU|E4361|AIQ|20110523180840|FKU-1A|||//5/26/2011 1:59:02 AM
CAD_U|CABEU|D4641|AIQ|20110309083030|BEU-30|||//5/26/2011 1:59:02 AM
CAD_U|CABEU|D4641|AIQ|20110309083030|BEU-30|||//5/26/2011 1:59:02 AM
CAD_U|CABEU|D4641|AIQ|20110309083030|BEU-30|||//5/26/2011 1:59:02 AM
CAD_U|CAFKU|E4362|AIQ|20110524113901|FKU-2|||//5/26/2011 1:59:03 AM
CAD_U|CAFKU|E4362|AIQ|20110524113901|FKU-2|||//5/26/2011 1:59:03 AM
CAD_U|CAFKU|E4362|AIQ|20110524113901|FKU-2|||//5/26/2011 1:59:03 AM
CAD_U|CAFKU|D4340|AIQ|20110501220032|FKU-1A|||//5/26/2011 1:59:03 AM
CAD_U|CAFKU|D4340|AIQ|20110501220032|FKU-1A|||//5/26/2011 1:59:03 AM
CAD_U|CAFKU|D4340|AIQ|20110501220032|FKU-1A|||//5/26/2011 1:59:03 AM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 1:59:04 AM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 1:59:04 AM
CAD_U|CAFKU|E4368|AIQ|20110523091530|FKU-2|||//5/26/2011 1:59:04 AM
CAD_U|CAFKU|D4341|AIQ|20110501220034|FKU-1A|||//5/26/2011 1:59:05 AM
CAD_U|CAFKU|D4341|AIQ|20110501220034|FKU-1A|||//5/26/2011 1:59:05 AM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 1:59:05 AM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 1:59:06 AM
CAD_U|CAFKU|E4373|AIQ|20110523182916|FKU-2|||//5/26/2011 1:59:06 AM
CAD_U|CABEU|D4643|AIQ|20110213124446|BEU-30|||//5/26/2011 1:59:06 AM
CAD_U|CABEU|D4643|AIQ|20110213124446|BEU-30|||//5/26/2011 1:59:06 AM
CAD_U|CABEU|D4643|AIQ|20110213124446|BEU-30|||//5/26/2011 1:59:06 AM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 1:59:07 AM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 1:59:07 AM
CAD_U|CAFKU|E4382|AIQ|20110525141157|FKU-2|||//5/26/2011 1:59:07 AM
CAD_U|CABEU|D4645|AIQ|20110404110157|BEU-30|||//5/26/2011 1:59:07 AM
CAD_U|CABEU|D4645|AIQ|20110404110157|BEU-30|||//5/26/2011 1:59:07 AM
CAD_U|CABEU|D4645|AIQ|20110404110157|BEU-30|||//5/26/2011 1:59:07 AM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 1:59:08 AM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 1:59:08 AM
CAD_U|CAFKU|E4383|AIQ|20110517134932|FKU-1A|||//5/26/2011 1:59:08 AM
CAD_U|CABEU|E4656|AIQ|20110222105538|BEU-30|||//5/26/2011 1:59:08 AM
CAD_U|CABEU|E4656|AIQ|20110222105538|BEU-30|||//5/26/2011 1:59:08 AM
CAD_U|CABEU|E4656|AIQ|20110222105538|BEU-30|||//5/26/2011 1:59:08 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 1:59:09 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 1:59:09 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//5/26/2011 1:59:09 AM
CAD_U|CABEU|E4661|AIQ|20110404110159|BEU-30|||//5/26/2011 1:59:09 AM
CAD_U|CABEU|E4661|AIQ|20110404110159|BEU-30|||//5/26/2011 1:59:09 AM
CAD_U|CABEU|E4661|AIQ|20110404110159|BEU-30|||//5/26/2011 1:59:09 AM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 1:59:10 AM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 1:59:10 AM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//5/26/2011 1:59:10 AM
CAD_U|CABEU|E4663|AIQ|20110213124448|BEU-30|||//5/26/2011 1:59:10 AM
CAD_U|CABEU|E4663|AIQ|20110213124448|BEU-30|||//5/26/2011 1:59:10 AM
CAD_U|CABEU|E4663|AIQ|20110213124448|BEU-30|||//5/26/2011 1:59:10 AM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 1:59:11 AM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 1:59:11 AM
CAD_U|CAFKU|MIR2|AIQ|20110523081511|FKU-2|||//5/26/2011 1:59:11 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 1:59:11 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//5/26/2011 1:59:11 AM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 1:59:12 AM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 1:59:12 AM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//5/26/2011 1:59:12 AM
CAD_U|CABEU|E4665|AIQ|20110404110201|BEU-30|||//5/26/2011 1:59:12 AM
CAD_U|CABEU|E4665|AIQ|20110404110201|BEU-30|||//5/26/2011 1:59:12 AM
CAD_U|CABEU|E4665|AIQ|20110404110201|BEU-30|||//5/26/2011 1:59:12 AM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 1:59:13 AM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 1:59:13 AM
CAD_U|CAFKU|MIR4|AIQ|20110509083856|FKU-2|||//5/26/2011 1:59:13 AM
CAD_U|CABEU|E4666|AIQ|20110404110202|BEU-30|||//5/26/2011 1:59:13 AM
CAD_U|CABEU|E4666|AIQ|20110404110202|BEU-30|||//5/26/2011 1:59:13 AM
