CAD_E|CASLC11010192//11/8/2011 12:07:27 AM
CAD_U|CASLC|ME22|AIQ|20111108000731|N-3A|||//11/8/2011 12:07:27 AM
CAD_U|CABEU|GAB3|AIQ|20111107073408|BEU-30|||//11/8/2011 1:08:45 AM
CAD_U|CABEU|GAB4|AIQ|20111107073453|BEU-30|||//11/8/2011 1:08:46 AM
CAD_U|CABEU|GAB4|AIQ|20111107073453|BEU-30|||//11/8/2011 1:08:46 AM
CAD_U|CABEU|GAB4|AIQ|20111107073453|BEU-30|||//11/8/2011 1:08:46 AM
CAD_U|CABEU|GAB5|AIQ|20111107073525|BEU-30|||//11/8/2011 1:08:47 AM
CAD_U|CABEU|GAB5|AIQ|20111107073525|BEU-30|||//11/8/2011 1:08:47 AM
CAD_U|CABEU|GAB5|AIQ|20111107073525|BEU-30|||//11/8/2011 1:08:47 AM
CAD_U|CABEU|GAB6|AIQ|20111107073612|BEU-30|||//11/8/2011 1:08:49 AM
CAD_U|CABEU|GAB6|AIQ|20111107073612|BEU-30|||//11/8/2011 1:08:49 AM
CAD_U|CABEU|GAB6|AIQ|20111107073612|BEU-30|||//11/8/2011 1:08:49 AM
CAD_U|CABEU|HLT406|AIQ|20110623115130|BEU-30|||//11/8/2011 1:08:50 AM
CAD_U|CABEU|HLT406|AIQ|20110623115130|BEU-30|||//11/8/2011 1:08:50 AM
CAD_U|CABEU|HLT406|AIQ|20110623115130|BEU-30|||//11/8/2011 1:08:50 AM
CAD_U|CAFKU|D4340|AIQ|20110828161740|FKU-1A|||//11/8/2011 1:08:51 AM
CAD_U|CAFKU|D4340|AIQ|20110828161740|FKU-1A|||//11/8/2011 1:08:51 AM
CAD_U|CAFKU|D4340|AIQ|20110828161740|FKU-1A|||//11/8/2011 1:08:51 AM
CAD_U|CAFKU|D4341|AIQ|20111022081928|FKU-1A|||//11/8/2011 1:08:52 AM
CAD_U|CAFKU|D4341|AIQ|20111022081928|FKU-1A|||//11/8/2011 1:08:52 AM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/8/2011 1:08:53 AM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/8/2011 1:08:53 AM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/8/2011 1:08:53 AM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/8/2011 1:08:54 AM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/8/2011 1:08:54 AM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/8/2011 1:08:54 AM
CAD_U|CAFKU|E4354|AIQ|20110923225504|FKU-1A|||//11/8/2011 1:08:55 AM
CAD_U|CAFKU|E4354|AIQ|20110923225504|FKU-1A|||//11/8/2011 1:08:55 AM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/8/2011 1:08:56 AM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/8/2011 1:08:56 AM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/8/2011 1:08:56 AM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/8/2011 1:08:57 AM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/8/2011 1:08:57 AM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/8/2011 1:08:57 AM
CAD_U|CAFKU|MIR1|AIQ|20111107084550|FKU-2|||//11/8/2011 1:08:58 AM
CAD_U|CAFKU|MIR1|AIQ|20111107084550|FKU-2|||//11/8/2011 1:08:58 AM
CAD_U|CAFKU|MIR1|AIQ|20111107084550|FKU-2|||//11/8/2011 1:08:59 AM
CAD_U|CAFKU|MIR2|AIQ|20111010081823|FKU-2|||//11/8/2011 1:09:00 AM
CAD_U|CAFKU|MIR2|AIQ|20111010081823|FKU-2|||//11/8/2011 1:09:00 AM
CAD_U|CAFKU|MIR2|AIQ|20111010081823|FKU-2|||//11/8/2011 1:09:00 AM
CAD_U|CAFKU|MIR3|AIQ|20111031083418|FKU-1A|||//11/8/2011 1:09:01 AM
CAD_U|CAFKU|MIR3|AIQ|20111031083418|FKU-1A|||//11/8/2011 1:09:01 AM
CAD_U|CAFKU|MIR3|AIQ|20111031083418|FKU-1A|||//11/8/2011 1:09:01 AM
CAD_U|CAFKU|MIR4|AIQ|20111107084652|FKU-2|||//11/8/2011 1:09:02 AM
CAD_U|CAFKU|MIR4|AIQ|20111107084652|FKU-2|||//11/8/2011 1:09:02 AM
CAD_U|CAFKU|MIR4|AIQ|20111107084652|FKU-2|||//11/8/2011 1:09:02 AM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/8/2011 1:19:04 AM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/8/2011 1:19:04 AM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/8/2011 1:19:05 AM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/8/2011 1:19:05 AM
CAD_U|CABEU|D4641|AIQ|20110628164008|BEU-30|||//11/8/2011 1:19:05 AM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/8/2011 1:19:06 AM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/8/2011 1:19:06 AM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/8/2011 1:19:06 AM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/8/2011 1:19:07 AM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/8/2011 1:19:07 AM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/8/2011 1:19:07 AM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//11/8/2011 1:19:08 AM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//11/8/2011 1:19:08 AM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//11/8/2011 1:19:09 AM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//11/8/2011 1:19:09 AM
CAD_U|CAFKU|E4352|AIQ|20111005134515|FKU-2|||//11/8/2011 1:19:09 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/8/2011 1:19:10 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/8/2011 1:19:10 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//11/8/2011 1:19:10 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/8/2011 1:19:12 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/8/2011 1:19:12 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//11/8/2011 1:19:12 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/8/2011 1:19:13 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/8/2011 1:19:13 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//11/8/2011 1:19:13 AM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/8/2011 1:19:14 AM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/8/2011 1:19:14 AM
CAD_U|CABEU|E4660|AIQ|20110711141007|BEU-30|||//11/8/2011 1:19:14 AM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/8/2011 1:19:15 AM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/8/2011 1:19:15 AM
CAD_U|CABEU|E4661|AIQ|20110711141010|BEU-30|||//11/8/2011 1:19:15 AM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/8/2011 1:19:16 AM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/8/2011 1:19:16 AM
CAD_U|CABEU|E4663|AIQ|20110628162820|BEU-30|||//11/8/2011 1:19:16 AM
CAD_U|CABEU|E4664|AIQ|20111015131220|BEU-31|||//11/8/2011 1:19:17 AM
CAD_U|CABEU|E4664|AIQ|20111015131220|BEU-31|||//11/8/2011 1:19:17 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/8/2011 1:19:18 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/8/2011 1:19:18 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//11/8/2011 1:19:18 AM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/8/2011 1:19:19 AM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/8/2011 1:19:19 AM
CAD_U|CABEU|E4666|AIQ|20110628164015|BEU-30|||//11/8/2011 1:19:19 AM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/8/2011 1:19:21 AM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/8/2011 1:19:21 AM
CAD_U|CABEU|E4673|AIQ|20110704113147|BEU-30|||//11/8/2011 1:19:21 AM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//11/8/2011 1:19:22 AM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//11/8/2011 1:19:22 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/8/2011 1:19:23 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/8/2011 1:19:23 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//11/8/2011 1:19:23 AM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/8/2011 1:19:24 AM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/8/2011 1:19:24 AM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//11/8/2011 1:19:24 AM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/8/2011 1:19:25 AM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/8/2011 1:19:25 AM
CAD_U|CABEU|E4679|AIQ|20110628164019|BEU-30|||//11/8/2011 1:19:25 AM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/8/2011 1:19:26 AM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/8/2011 1:19:26 AM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//11/8/2011 1:19:26 AM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/8/2011 1:19:27 AM
CAD_U|CABEU|E4684|AIQ|20111028162418|BEU-35|||//11/8/2011 1:19:27 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/8/2011 1:19:28 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/8/2011 1:19:28 AM
CAD_U|CABEU|E4691|AIQ|20110628164022|BEU-30|||//11/8/2011 1:19:28 AM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/8/2011 1:19:29 AM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/8/2011 1:19:29 AM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//11/8/2011 1:19:29 AM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//11/8/2011 1:19:31 AM
CAD_U|CABEU|E4694|AIQ|20110725142733|BEU-30|||//11/8/2011 1:19:31 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/8/2011 1:19:32 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/8/2011 1:19:32 AM
CAD_U|CABEU|GAB1|AIQ|20110628164017|BEU-30|||//11/8/2011 1:19:32 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/8/2011 1:19:33 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/8/2011 1:19:33 AM
CAD_U|CABEU|GAB2|AIQ|20110628164018|BEU-30|||//11/8/2011 1:19:33 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/8/2011 1:19:34 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/8/2011 1:19:34 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//11/8/2011 1:19:34 AM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/8/2011 1:19:35 AM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/8/2011 1:19:35 AM
CAD_U|CABEU|GAB4|AIQ|20110628055945|BEU-30|||//11/8/2011 1:19:35 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/8/2011 1:19:36 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/8/2011 1:19:36 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//11/8/2011 1:19:36 AM
CAD_U|CACDF|T80|AIQ|20110628162623|HAAB|||//11/8/2011 1:19:37 AM
CAD_U|CACDF|T80|AIQ|20110628162623|HAAB|||//11/8/2011 1:19:37 AM
CAD_U|CACDF|T81|AIQ|20110628162625|HAAB|||//11/8/2011 1:19:38 AM
CAD_U|CACDF|T81|AIQ|20110628162625|HAAB|||//11/8/2011 1:19:38 AM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//11/8/2011 1:19:39 AM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//11/8/2011 1:19:39 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//11/8/2011 1:19:41 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//11/8/2011 1:19:41 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//11/8/2011 1:19:41 AM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//11/8/2011 1:19:42 AM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//11/8/2011 1:19:42 AM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//11/8/2011 1:19:42 AM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//11/8/2011 1:19:43 AM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//11/8/2011 1:19:43 AM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//11/8/2011 1:19:43 AM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//11/8/2011 1:19:44 AM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//11/8/2011 1:19:44 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/8/2011 1:19:45 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/8/2011 1:19:45 AM
CAD_U|CAFKU|E4368|AIQ|20110718132023|FKU-2|||//11/8/2011 1:19:45 AM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/8/2011 1:19:46 AM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/8/2011 1:19:46 AM
CAD_U|CAFKU|E4373|AIQ|20110727140735|FKU-2|||//11/8/2011 1:19:46 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/8/2011 1:19:47 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/8/2011 1:19:47 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//11/8/2011 1:19:47 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/8/2011 1:19:48 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/8/2011 1:19:48 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//11/8/2011 1:19:48 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/8/2011 1:19:49 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/8/2011 1:19:50 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//11/8/2011 1:19:50 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/8/2011 1:19:51 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/8/2011 1:19:51 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//11/8/2011 1:19:51 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/8/2011 1:19:52 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/8/2011 1:19:52 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//11/8/2011 1:19:52 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/8/2011 1:19:53 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/8/2011 1:19:53 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//11/8/2011 1:19:53 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/8/2011 1:19:54 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/8/2011 1:19:54 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//11/8/2011 1:19:54 AM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/8/2011 1:19:55 AM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/8/2011 1:19:55 AM
CAD_U|CACDF|T78|AIQ|20110703175646|FAAB|||//11/8/2011 1:19:55 AM
CAD_U|CACDF|C406|AIQ|20110906155506|BVHB|||//11/8/2011 1:58:08 AM
CAD_U|CACDF|C406|AIQ|20110906155506|BVHB|||//11/8/2011 1:58:08 AM
CAD_U|CABEU|D4641|AIQ|20111102085629|BEU-30|||//11/8/2011 1:58:09 AM
CAD_U|CABEU|D4641|AIQ|20111102085629|BEU-30|||//11/8/2011 1:58:09 AM
CAD_U|CABEU|D4641|AIQ|20111102085629|BEU-30|||//11/8/2011 1:58:09 AM
CAD_U|CABEU|D4643|AIQ|20110904172502|BEU-30|||//11/8/2011 1:58:10 AM
CAD_U|CABEU|D4643|AIQ|20110904172502|BEU-30|||//11/8/2011 1:58:10 AM
CAD_U|CABEU|D4643|AIQ|20110904172502|BEU-30|||//11/8/2011 1:58:11 AM
CAD_U|CABEU|D4645|AIQ|20110914150741|BEU-30|||//11/8/2011 1:58:12 AM
CAD_U|CABEU|D4645|AIQ|20110914150741|BEU-30|||//11/8/2011 1:58:12 AM
CAD_U|CABEU|D4645|AIQ|20110914150741|BEU-30|||//11/8/2011 1:58:12 AM
CAD_U|CABEU|E4656|AIQ|20111024081116|BEU-30|||//11/8/2011 1:58:13 AM
CAD_U|CABEU|E4656|AIQ|20111024081116|BEU-30|||//11/8/2011 1:58:13 AM
CAD_U|CABEU|E4656|AIQ|20111024081116|BEU-30|||//11/8/2011 1:58:13 AM
CAD_U|CABEU|E4660|AIQ|20110702081326|BEU-30|||//11/8/2011 1:58:14 AM
CAD_U|CABEU|E4660|AIQ|20110702081326|BEU-30|||//11/8/2011 1:58:14 AM
CAD_U|CABEU|E4660|AIQ|20110702081326|BEU-30|||//11/8/2011 1:58:14 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/8/2011 1:58:15 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/8/2011 1:58:15 AM
CAD_U|CABEU|E4661|AIQ|20111020102317|BEU-30|||//11/8/2011 1:58:15 AM
CAD_U|CABEU|E4664|AIQ|20110914102104|BEU-31|||//11/8/2011 1:58:16 AM
CAD_U|CABEU|E4664|AIQ|20110914102104|BEU-31|||//11/8/2011 1:58:16 AM
CAD_U|CABEU|E4673|AIQ|20110731180118|BEU-30|||//11/8/2011 1:58:17 AM
CAD_U|CABEU|E4673|AIQ|20110731180118|BEU-30|||//11/8/2011 1:58:17 AM
CAD_U|CABEU|E4673|AIQ|20110731180118|BEU-30|||//11/8/2011 1:58:17 AM
CAD_U|CABEU|E4674|AIQ|20110904204426|BEU-30|||//11/8/2011 1:58:18 AM
CAD_U|CABEU|E4674|AIQ|20110904204426|BEU-30|||//11/8/2011 1:58:18 AM
CAD_U|CABEU|E4675|AIQ|20111024080933|BEU-30|||//11/8/2011 1:58:19 AM
CAD_U|CABEU|E4675|AIQ|20111024080933|BEU-30|||//11/8/2011 1:58:19 AM
CAD_U|CABEU|E4675|AIQ|20111024080933|BEU-30|||//11/8/2011 1:58:19 AM
CAD_U|CABEU|E4677|AIQ|20110723093608|BEU-30|||//11/8/2011 1:58:21 AM
CAD_U|CABEU|E4677|AIQ|20110723093608|BEU-30|||//11/8/2011 1:58:21 AM
CAD_U|CABEU|E4677|AIQ|20110723093608|BEU-30|||//11/8/2011 1:58:21 AM
CAD_U|CABEU|E4681|AIQ|20110826084338|BEU-30|||//11/8/2011 1:58:22 AM
CAD_U|CABEU|E4681|AIQ|20110826084338|BEU-30|||//11/8/2011 1:58:22 AM
CAD_U|CABEU|E4681|AIQ|20110826084338|BEU-30|||//11/8/2011 1:58:22 AM
CAD_U|CABEU|E4693|AIQ|20110702224734|BEU-30|||//11/8/2011 1:58:23 AM
CAD_U|CABEU|E4693|AIQ|20110702224734|BEU-30|||//11/8/2011 1:58:23 AM
CAD_U|CABEU|E4693|AIQ|20110702224734|BEU-30|||//11/8/2011 1:58:23 AM
CAD_U|CABEU|E4694|AIQ|20111030141517|BEU-30|||//11/8/2011 1:58:24 AM
CAD_U|CABEU|E4694|AIQ|20111030141517|BEU-30|||//11/8/2011 1:58:24 AM
CAD_U|CABEU|GAB1|AIQ|20111018052030|BEU-30|||//11/8/2011 1:58:25 AM
CAD_U|CABEU|GAB1|AIQ|20111018052030|BEU-30|||//11/8/2011 1:58:25 AM
CAD_U|CABEU|GAB1|AIQ|20111018052030|BEU-30|||//11/8/2011 1:58:25 AM
CAD_U|CABEU|GAB2|AIQ|20111017073244|BEU-30|||//11/8/2011 1:58:26 AM
CAD_U|CABEU|GAB2|AIQ|20111017073244|BEU-30|||//11/8/2011 1:58:26 AM
CAD_U|CABEU|GAB2|AIQ|20111017073244|BEU-30|||//11/8/2011 1:58:26 AM
CAD_U|CABEU|GAB3|AIQ|20111107073408|BEU-30|||//11/8/2011 1:58:27 AM
CAD_U|CABEU|GAB3|AIQ|20111107073408|BEU-30|||//11/8/2011 1:58:27 AM
CAD_U|CABEU|GAB3|AIQ|20111107073408|BEU-30|||//11/8/2011 1:58:27 AM
CAD_U|CABEU|GAB4|AIQ|20111107073453|BEU-30|||//11/8/2011 1:58:28 AM
CAD_U|CABEU|GAB4|AIQ|20111107073453|BEU-30|||//11/8/2011 1:58:28 AM
CAD_U|CABEU|GAB4|AIQ|20111107073453|BEU-30|||//11/8/2011 1:58:28 AM
CAD_U|CABEU|GAB5|AIQ|20111107073525|BEU-30|||//11/8/2011 1:58:29 AM
CAD_U|CABEU|GAB5|AIQ|20111107073525|BEU-30|||//11/8/2011 1:58:29 AM
CAD_U|CABEU|GAB5|AIQ|20111107073525|BEU-30|||//11/8/2011 1:58:29 AM
CAD_U|CABEU|GAB6|AIQ|20111107073612|BEU-30|||//11/8/2011 1:58:30 AM
CAD_U|CABEU|GAB6|AIQ|20111107073612|BEU-30|||//11/8/2011 1:58:31 AM
CAD_U|CABEU|GAB6|AIQ|20111107073612|BEU-30|||//11/8/2011 1:58:31 AM
CAD_U|CABEU|HLT406|AIQ|20110623115130|BEU-30|||//11/8/2011 1:58:32 AM
CAD_U|CABEU|HLT406|AIQ|20110623115130|BEU-30|||//11/8/2011 1:58:32 AM
CAD_U|CABEU|HLT406|AIQ|20110623115130|BEU-30|||//11/8/2011 1:58:32 AM
CAD_U|CAFKU|D4340|AIQ|20110828161740|FKU-1A|||//11/8/2011 1:58:33 AM
CAD_U|CAFKU|D4340|AIQ|20110828161740|FKU-1A|||//11/8/2011 1:58:33 AM
CAD_U|CAFKU|D4340|AIQ|20110828161740|FKU-1A|||//11/8/2011 1:58:33 AM
CAD_U|CAFKU|D4341|AIQ|20111022081928|FKU-1A|||//11/8/2011 1:58:34 AM
CAD_U|CAFKU|D4341|AIQ|20111022081928|FKU-1A|||//11/8/2011 1:58:34 AM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/8/2011 1:58:35 AM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/8/2011 1:58:35 AM
CAD_U|CAFKU|E4352|AIQ|20110916110916|FKU-2|||//11/8/2011 1:58:35 AM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/8/2011 1:58:36 AM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/8/2011 1:58:36 AM
CAD_U|CAFKU|E4353|AIQ|20111101075523|FKU-2|||//11/8/2011 1:58:36 AM
CAD_U|CAFKU|E4354|AIQ|20110923225504|FKU-1A|||//11/8/2011 1:58:37 AM
CAD_U|CAFKU|E4354|AIQ|20110923225504|FKU-1A|||//11/8/2011 1:58:37 AM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/8/2011 1:58:38 AM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/8/2011 1:58:38 AM
CAD_U|CAFKU|E4383|AIQ|20111106105250|FKU-1A|||//11/8/2011 1:58:38 AM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/8/2011 1:58:39 AM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/8/2011 1:58:39 AM
CAD_U|CAFKU|E4391|AIQ|20111028104413|FKU-2|||//11/8/2011 1:58:39 AM
CAD_U|CAFKU|MIR1|AIQ|20111107084550|FKU-2|||//11/8/2011 1:58:40 AM
CAD_U|CAFKU|MIR1|AIQ|20111107084550|FKU-2|||//11/8/2011 1:58:41 AM
CAD_U|CAFKU|MIR1|AIQ|20111107084550|FKU-2|||//11/8/2011 1:58:41 AM
CAD_U|CAFKU|MIR2|AIQ|20111010081823|FKU-2|||//11/8/2011 1:58:42 AM
CAD_U|CAFKU|MIR2|AIQ|20111010081823|FKU-2|||//11/8/2011 1:58:42 AM
CAD_U|CAFKU|MIR2|AIQ|20111010081823|FKU-2|||//11/8/2011 1:58:42 AM
CAD_U|CAFKU|MIR3|AIQ|20111031083418|FKU-1A|||//11/8/2011 1:58:43 AM
CAD_U|CAFKU|MIR3|AIQ|20111031083418|FKU-1A|||//11/8/2011 1:58:43 AM
CAD_U|CAFKU|MIR3|AIQ|20111031083418|FKU-1A|||//11/8/2011 1:58:43 AM
CAD_U|CAFKU|MIR4|AIQ|20111107084652|FKU-2|||//11/8/2011 1:58:44 AM
CAD_U|CAFKU|MIR4|AIQ|20111107084652|FKU-2|||//11/8/2011 1:58:44 AM
CAD_U|CAFKU|MIR4|AIQ|20111107084652|FKU-2|||//11/8/2011 1:58:44 AM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/8/2011 2:09:04 AM
CAD_U|CACDF|C406|AIQ|20110711170935|BVHB|||//11/8/2011 2:09:04 AM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/8/2011 2:09:05 AM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/8/2011 2:09:05 AM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//11/8/2011 2:09:05 AM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//11/8/2011 2:09:06 AM
