CAD_E|CASLU15003291|CASLU2015002314|NEAL|20150307223549|FVP|FIRE, VEH PASSENGER|-120.668354|35.561882|2100 NEAL SPRING RD / 2000 EL POMAR DR |SLO_CO|||533_J_7|||||Command:LOCAL;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 12:00:02 AM
CAD_E|CASLU15003291|CASLU2015002314|NEAL|20150307223549|FVP|FIRE, VEH PASSENGER|-120.668354|35.561882|2100 NEAL SPRING RD / 2000 EL POMAR DR |SLO_CO|||533_J_7|||||Command:LOCAL;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 12:00:02 AM
CAD_U|CASLC|E30|AOR|20150308000002|R-17A|||//3/8/2015 12:00:02 AM
CAD_U|CASLC|REHAB42|AIQ|20150302145145|I-11A|||//3/8/2015 1:03:02 AM
CAD_U|CAOES|RT31|AIQ|20140823083006|R-17A|||//3/8/2015 1:03:03 AM
CAD_U|CAMRB|STPARKS|AIQ|20150301152356|B-11C|||//3/8/2015 1:03:04 AM
CAD_U|CAHCF|STPRK|AIQ|20150217162005|N-6|||//3/8/2015 1:03:05 AM
CAD_U|CAFIV|T6645|AIQ|20150304080618|E-7G|||//3/8/2015 1:03:06 AM
CAD_U|CAATA|T7545|AIQ|20150126144755|T-13B||OUT|//3/8/2015 1:03:07 AM
CAD_U|CAPRF|T8141|AIQ|20141209115018|R-14B||OUT|//3/8/2015 1:03:09 AM
CAD_U|CATEM|TEMPAGE|AIQ|20150307200213|T-5B|||//3/8/2015 1:03:10 AM
CAD_U|CASBY|TRENCH15|AIQ|20140126105403|B-15A|||//3/8/2015 1:03:11 AM
CAD_U|CASLO|TSLO1|AIQ|20150223170223|A-16D|||//3/8/2015 1:03:12 AM
CAD_U|CASBY|U15|AIQ|20150212193436|B-15A|||//3/8/2015 1:03:13 AM
CAD_U|CASLU|U3439|AIQ|20140805054509|VNT|||//3/8/2015 1:03:14 AM
CAD_U|CASLU|U3446|AIQ|20150210020533|A-36B|||//3/8/2015 1:03:15 AM
CAD_U|CASLU|U3451|AIQ|20150210020533|B-7A|||//3/8/2015 1:03:16 AM
CAD_U|CASLU|U3452|AIQ|20150210020533|E-19B|||//3/8/2015 1:03:17 AM
CAD_U|CASLU|U3454|AIQ|20150210020533|K-11A|||//3/8/2015 1:03:18 AM
CAD_U|CASLU|U3455|AIQ|20150210020533|C-7A|||//3/8/2015 1:03:19 AM
CAD_U|CASLU|U3458|AIQ|20150210020533|A-10B|||//3/8/2015 1:03:20 AM
CAD_U|CASLU|U3482|AIQ|20150210020533|A-10B|||//3/8/2015 1:03:21 AM
CAD_U|CASLU|U3483|AIQ|20140805054510|A-10B|||//3/8/2015 1:03:22 AM
CAD_U|CASLU|U3484|AIQ|20140805054510|A-10B|||//3/8/2015 1:03:23 AM
CAD_U|CASLU|U3490|AIQ|20121220145846|VNT|||//3/8/2015 1:03:24 AM
CAD_U|CASLU|U3494|AIQ|20150210020533|VNT|||//3/8/2015 1:03:25 AM
CAD_U|CASLU|U3495|AIQ|20150210020533|VNT|||//3/8/2015 1:03:27 AM
CAD_U|CASLU|U3497|AIQ|20140805054512|VNT|||//3/8/2015 1:03:28 AM
CAD_U|CASLU|VNT1|AIQ|20150305073725|VNT|||//3/8/2015 1:03:29 AM
CAD_U|CASLU|VNT2|AIQ|20150305073725|VNT|||//3/8/2015 1:03:30 AM
CAD_U|CASLU|VNT3|AIQ|20150305073725|VNT|||//3/8/2015 1:03:31 AM
CAD_U|CASLU|VNT4|AIQ|20150305073725|VNT|||//3/8/2015 1:03:32 AM
CAD_U|CASLC|WT15|AIQ|20150127104415|R-8B|||//3/8/2015 1:03:33 AM
CAD_U|CASLC|WT21|AIQ|20150307045927|A-22A|||//3/8/2015 1:03:34 AM
CAD_U|CASLC|WT50|AIQ|20150303123554|C-7A|||//3/8/2015 1:03:35 AM
CAD_U|CACMB|WT57|AIQ|20150214081104|G-16B|||//3/8/2015 1:03:36 AM
CAD_U|CALPF|WTLPF|AIQ|20150224095024|166-K|||//3/8/2015 1:03:37 AM
CAD_U|CASBC|WTSBC22|AIQ|20150114155043|SBC-22|||//3/8/2015 1:03:38 AM
CAD_U|CASBC|WTSBC41|AIQ|20130807171956|SBC-41|||//3/8/2015 1:03:39 AM
CAD_E|CASLC15003292|CASLU2015002315|ADELAIDA|20150307224527|MTC|MED, TRAFFIC COLLISION|-120.721514|35.649503|1700 ADELAIDA RD WO   ARDANA DR ||||633_B_5/633_B_5||||E3462|Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//3/8/2015 1:10:56 AM
CAD_E|CASLC15003292|CASLU2015002315|ADELAIDA|20150307224527|MTC|MED, TRAFFIC COLLISION|-120.721514|35.649503|1700 ADELAIDA RD WO   ARDANA DR ||||633_B_5/633_B_5|||||Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//3/8/2015 1:10:58 AM
CAD_E|CASLC15003292|CASLU2015002315|ADELAIDA|20150307224527|MTC|MED, TRAFFIC COLLISION|-120.721514|35.649503|1700 ADELAIDA RD WO   ARDANA DR ||||633_B_5/633_B_5|||||Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//3/8/2015 1:10:58 AM
CAD_U|CASLU|E3462|AIQ|20150308011058|R-17A|||//3/8/2015 1:10:58 AM
CAD_E|CASLC15003292|CASLU2015002315|ADELAIDA|20150307224527|MTC|MED, TRAFFIC COLLISION|-120.721514|35.649503|1700 ADELAIDA RD WO   ARDANA DR ||||633_B_5/633_B_5|||||Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//3/8/2015 1:10:59 AM
CAD_E|CASLC15003292|CASLU2015002315|ADELAIDA|20150307224527|MTC|MED, TRAFFIC COLLISION|-120.721514|35.649503|1700 ADELAIDA RD WO   ARDANA DR ||||633_B_5/633_B_5|||||Command:XSL CMD 4;Pri Tactical:CALCORD;Alt Tactical:VFIRE22;Air-to-Ground:CDF A/G;//3/8/2015 1:10:59 AM
CAD_E|CASLC15003292//3/8/2015 1:11:01 AM
CAD_E|CASLC15003292//3/8/2015 1:11:16 AM
CAD_E|CASLC15003295|CASLU|EMS3CDF/|20150308012253|OOA|OTH, ASSIST|-120.727177|35.320794|1978 SAN JUAN BAUTISTA ST||LADRILLOS WAY|PALA MISSION WAY|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 1:22:57 AM
CAD_E|CASLC15003295|CASLU|EMS3CDF/|20150308012253|OOA|OTH, ASSIST|-120.727177|35.320794|1978 SAN JUAN BAUTISTA ST||LADRILLOS WAY|PALA MISSION WAY|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 1:22:57 AM
CAD_E|CASLC15003295|CASLU|EMS3CDF/|20150308012253|OOA|OTH, ASSIST|-120.727177|35.320794|1978 SAN JUAN BAUTISTA ST||LADRILLOS WAY|PALA MISSION WAY|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 1:23:01 AM
CAD_E|CASLC15003295|CASLU|EMS3CDF/|20150308012253|OOA|OTH, ASSIST|-120.727177|35.320794|1978 SAN JUAN BAUTISTA ST||LADRILLOS WAY|PALA MISSION WAY|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 1:23:01 AM
CAD_E|CASLC15003295|CASLU|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5|||||Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:23:10 AM
CAD_E|CASLC15003295|CASLU|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5|||||Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:23:11 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||ESMF,E8991,BOBPAGE|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:23:16 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||ESMF,E8991,BOBPAGE|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:23:16 AM
CAD_U|CASMF|ESMF|DSP|20150308012316|R-4A|15003295|MED|CASLU2015002317//3/8/2015 1:23:16 AM
CAD_U|CABOB|E8991|DSP|20150308012316|CR-18A|15003295|MED|CASLU2015002317//3/8/2015 1:23:16 AM
CAD_U|CABOB|BOBPAGE|DSP|20150308012316|CR-18A|15003295|MED|CASLU2015002317//3/8/2015 1:23:16 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||ESMF,E8991|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:23:16 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||ESMF,E8991|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:23:16 AM
CAD_U|CABOB|BOBPAGE|AIQ|20150308012316|CR-18A|||//3/8/2015 1:23:16 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||ESMF,E8991|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:23:24 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||ESMF,E8991|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:23:53 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||ESMF,E8991|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:27:00 AM
CAD_U|CABOB|E8991|ENR|20150308012700|CR-18A|15003295|MED|CASLU2015002317//3/8/2015 1:27:00 AM
CAD_U|CABOB|E8991|ENR|20150308012700|CR-18A|15003295|MED|CASLU2015002317//3/8/2015 1:27:00 AM
CAD_U|CASMF|ESMF|DSP|20150308012316|R-4A|15003295|MED|CASLU2015002317//3/8/2015 1:29:18 AM
CAD_U|CABEU|D4643|AIQ|20150226075243|BEU-30|||//3/8/2015 1:31:01 AM
CAD_U|CABEU|D4643|AIQ|20150226075243|BEU-30|||//3/8/2015 1:31:01 AM
CAD_U|CABEU|D4643|AIQ|20150226075243|BEU-30|||//3/8/2015 1:31:01 AM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//3/8/2015 1:31:03 AM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//3/8/2015 1:31:03 AM
CAD_U|CABEU|E4661|AIQ|20150113150605|BEU-30|||//3/8/2015 1:31:03 AM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//3/8/2015 1:31:05 AM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//3/8/2015 1:31:05 AM
CAD_U|CABEU|E4673|AIQ|20150119155153|BEU-30|||//3/8/2015 1:31:05 AM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//3/8/2015 1:31:05 AM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//3/8/2015 1:31:05 AM
CAD_U|CABEU|E4675|AIQ|20150123101523|BEU-30|||//3/8/2015 1:31:05 AM
CAD_U|CAFKU|E4353|AIQ|20150225113327|FKU-2|||//3/8/2015 1:31:05 AM
CAD_U|CAFKU|E4353|AIQ|20150225113327|FKU-2|||//3/8/2015 1:31:05 AM
CAD_U|CAFKU|E4353|AIQ|20150225113327|FKU-2|||//3/8/2015 1:31:05 AM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//3/8/2015 1:31:05 AM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//3/8/2015 1:31:05 AM
CAD_U|CABEU|E4677|AIQ|20150123165645|BEU-30|||//3/8/2015 1:31:05 AM
CAD_U|CABEU|E4693|AIQ|20150209092707|BEU-30|||//3/8/2015 1:31:06 AM
CAD_U|CABEU|E4693|AIQ|20150209092707|BEU-30|||//3/8/2015 1:31:06 AM
CAD_U|CABEU|E4693|AIQ|20150209092707|BEU-30|||//3/8/2015 1:31:06 AM
CAD_U|CABEU|E4694|AIQ|20150211132620|BEU-19|||//3/8/2015 1:31:06 AM
CAD_U|CABEU|E4694|AIQ|20150211132620|BEU-19|||//3/8/2015 1:31:06 AM
CAD_U|CABEU|GAB3|AIQ|20150306072916|BEU-30|||//3/8/2015 1:31:06 AM
CAD_U|CABEU|GAB3|AIQ|20150306072916|BEU-30|||//3/8/2015 1:31:06 AM
CAD_U|CABEU|GAB3|AIQ|20150306072916|BEU-30|||//3/8/2015 1:31:06 AM
CAD_U|CAFKU|E4354|AIQ|20150227180806|FKU-1A|||//3/8/2015 1:31:06 AM
CAD_U|CAFKU|E4354|AIQ|20150227180806|FKU-1A|||//3/8/2015 1:31:06 AM
CAD_U|CAFKU|E4363|AIQ|20150227114737|FKU-2|||//3/8/2015 1:31:06 AM
CAD_U|CAFKU|E4363|AIQ|20150227114737|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|E4363|AIQ|20150227114737|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|E4368|AIQ|20150222081126|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|E4368|AIQ|20150222081126|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|E4368|AIQ|20150222081126|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|E4373|AIQ|20150220083211|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|E4373|AIQ|20150220083211|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|E4373|AIQ|20150220083211|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|E4382|AIQ|20150206203210|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|MIR4|AIQ|20150305080705|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|MIR4|AIQ|20150305080705|FKU-2|||//3/8/2015 1:31:07 AM
CAD_U|CAFKU|MIR4|AIQ|20150305080705|FKU-2|||//3/8/2015 1:31:07 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||ESMF,E8991,C8601|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:32:42 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||ESMF,E8991,C8601|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:32:42 AM
CAD_U|CASMF|C8601|ENR|20150308013242|R-4A|15003295|MED|CASLU2015002317//3/8/2015 1:32:42 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||ESMF,E8991,C8601,E8668|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:34:29 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||ESMF,E8991,C8601,E8668|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:34:29 AM
CAD_U|CASMF|E8668|ENR|20150308013428|R-4A|15003295|MED|CASLU2015002317//3/8/2015 1:34:29 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||E8991,C8601,E8668|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:34:32 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||E8991,C8601,E8668|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:34:32 AM
CAD_U|CASMF|ESMF|AIQ|20150308013432|R-4A|||//3/8/2015 1:34:32 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||E8991,C8601,E8668|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:36:06 AM
CAD_U|CABOB|E8991|ONS|20150308013606|CR-18A|15003295|MED|CASLU2015002317//3/8/2015 1:36:06 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||E8991,C8601,E8668|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:36:41 AM
CAD_U|CASMF|E8668|ONS|20150308013640|R-4A|15003295|MED|CASLU2015002317//3/8/2015 1:36:41 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||E8991,C8601,E8668|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:38:42 AM
CAD_U|CASMF|C8601|ONS|20150308013842|R-4A|15003295|MED|CASLU2015002317//3/8/2015 1:38:42 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||E8991,C8601,E8668|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:53:20 AM
CAD_U|CABOB|E8991|RTQ|20150308015320|CR-18A|15003295|MED|CASLU2015002317//3/8/2015 1:53:20 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||E8991,C8601,E8668|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:53:25 AM
CAD_U|CASMF|C8601|RTQ|20150308015324|R-4A|15003295|MED|CASLU2015002317//3/8/2015 1:53:25 AM
CAD_U|CASMF|E8668|RTQ|20150308015324|R-4A|15003295|MED|CASLU2015002317//3/8/2015 1:53:25 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5||||E8991,C8601,E8668|Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:53:37 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5|||||Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:53:40 AM
CAD_E|CASLC15003295|CASLU2015002317|EMS3CDF/|20150308012253|MED|MEDICAL AID CODE 3|-120.695689|35.761019|1978 SAN JUAN BAUTISTA ST ||359 BLK PALA MISSION WAY|359 BLK LADRILLOS WAY|633_B_5/633_B_5|||||Command:RIVER CMD;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 1:53:40 AM
CAD_U|CASMF|C8601|OFF//3/8/2015 1:53:40 AM
CAD_U|CASMF|E8668|OFF//3/8/2015 1:53:40 AM
CAD_U|CABOB|E8991|AIQ|20150308015340|CR-18A|||//3/8/2015 1:53:40 AM
CAD_E|CAPSM15003296|CASLU|ITC|20150308031409|OOA|OTH, ASSIST|-120.640365|35.144249|1277 COSTA BRAVA||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 3:14:30 AM
CAD_E|CAPSM15003296|CASLU|ITC|20150308031409|OOA|OTH, ASSIST|-120.640365|35.144249|1277 COSTA BRAVA||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 3:14:30 AM
CAD_E|CAPSM15003296|CASLU|ITC|20150308031409|OOA|OTH, ASSIST|-120.640365|35.144249|1277 COSTA BRAVA||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 3:14:36 AM
CAD_E|CAPSM15003296|CASLU|ITC|20150308031409|OOA|OTH, ASSIST|-120.640365|35.144249|1277 COSTA BRAVA||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 3:14:36 AM
CAD_E|CAPSM15003296|CASLU|ITC|20150308031409|OOA|OTH, ASSIST|-120.640365|35.144249|1277 COSTA BRAVA||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 3:14:38 AM
CAD_E|CAPSM15003296|CASLU|ITC|20150308031409|OOA|OTH, ASSIST|-120.640365|35.144249|1277 COSTA BRAVA||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 3:14:38 AM
CAD_E|CAPSM15003296|CASLU|ITC|20150308031409|OOA|OTH, ASSIST|-120.640365|35.144249|1277 COSTA BRAVA||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 3:14:41 AM
CAD_E|CAPSM15003296|CASLU|ITC|20150308031409|OOA|OTH, ASSIST|-120.640365|35.144249|1277 COSTA BRAVA||||714_C_2/714_C_2||-120.640597|35.144071||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//3/8/2015 3:14:46 AM
CAD_E|CAPSM15003296|CASLU|ITC|20150308031409|MTC|MED, TRAFFIC COLLISION|-120.668214|35.158278|1277 COSTA BRAVA RD || BAYCLIFF DR| CORRALITOS ST|714_C_2/714_C_2|||||Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 3:14:59 AM
CAD_E|CAPSM15003296|CASLU|ITC|20150308031409|MTC|MED, TRAFFIC COLLISION|-120.668214|35.158278|1277 COSTA BRAVA RD || BAYCLIFF DR| CORRALITOS ST|714_C_2/714_C_2|||||Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 3:15:00 AM
CAD_E|CAPSM15003296|CASLU2015002318|ITC|20150308031409|MTC|MED, TRAFFIC COLLISION|-120.668214|35.158278|1277 COSTA BRAVA RD || BAYCLIFF DR| CORRALITOS ST|714_C_2/714_C_2||||E63,E64,R64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 3:15:06 AM
CAD_E|CAPSM15003296|CASLU2015002318|ITC|20150308031409|MTC|MED, TRAFFIC COLLISION|-120.668214|35.158278|1277 COSTA BRAVA RD || BAYCLIFF DR| CORRALITOS ST|714_C_2/714_C_2||||E63,E64,R64|Command:FIVE CITIES;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//3/8/2015 3:15:06 AM
CAD_U|CAPSM|E63|DSP|20150308031505|A-32L|15003296|MTC|CASLU2015002318//3/8/2015 3:15:06 AM
