CAD_E|CAPSM11005137|CASLU2011004492|PA|20110616235330|PAO|PA, PUBLIC ASSIST|-120.685115|35.160955|135 SEACLIFF DR |PB|2599 BLK RUBY CT|165 BLK PADDOCK AVE|693_G_6/09_T32S_R12E_M||||E3470|Command:FIVE CITIES Pri Tactical:CALCORD //6/17/2011 12:03:24 AM
CAD_U|CASLU|E3470|ONS|20110617000318|A-32L|11005137|PAO|CASLU2011004492//6/17/2011 12:03:24 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//6/17/2011 1:28:19 AM
CAD_U|CABEU|E4663|AIQ|20110614133500|BEU-30|||//6/17/2011 1:28:20 AM
CAD_U|CABEU|E4663|AIQ|20110614133500|BEU-30|||//6/17/2011 1:28:20 AM
CAD_U|CABEU|E4663|AIQ|20110614133500|BEU-30|||//6/17/2011 1:28:20 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//6/17/2011 1:28:21 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//6/17/2011 1:28:21 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//6/17/2011 1:28:21 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//6/17/2011 1:28:21 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//6/17/2011 1:28:21 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//6/17/2011 1:28:21 AM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//6/17/2011 1:28:22 AM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//6/17/2011 1:28:22 AM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//6/17/2011 1:28:22 AM
CAD_U|CABEU|E4665|AIQ|20110530075003|BEU-30|||//6/17/2011 1:28:23 AM
CAD_U|CABEU|E4665|AIQ|20110530075003|BEU-30|||//6/17/2011 1:28:23 AM
CAD_U|CABEU|E4665|AIQ|20110530075003|BEU-30|||//6/17/2011 1:28:23 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//6/17/2011 1:28:23 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//6/17/2011 1:28:23 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//6/17/2011 1:28:23 AM
CAD_U|CABEU|E4674|AIQ|20110527194953|BEU-30|||//6/17/2011 1:28:24 AM
CAD_U|CABEU|E4674|AIQ|20110527194953|BEU-30|||//6/17/2011 1:28:24 AM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//6/17/2011 1:28:24 AM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//6/17/2011 1:28:24 AM
CAD_U|CABEU|E4677|AIQ|20110610130926|BEU-30|||//6/17/2011 1:28:24 AM
CAD_U|CABEU|E4675|AIQ|20110527163417|BEU-30|||//6/17/2011 1:28:25 AM
CAD_U|CABEU|E4675|AIQ|20110527163417|BEU-30|||//6/17/2011 1:28:25 AM
CAD_U|CABEU|E4675|AIQ|20110527163417|BEU-30|||//6/17/2011 1:28:25 AM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//6/17/2011 1:28:25 AM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//6/17/2011 1:28:25 AM
CAD_U|CABEU|E4681|AIQ|20110610130930|BEU-30|||//6/17/2011 1:28:25 AM
CAD_U|CABEU|E4677|AIQ|20110528074934|BEU-30|||//6/17/2011 1:28:26 AM
CAD_U|CABEU|E4677|AIQ|20110528074934|BEU-30|||//6/17/2011 1:28:26 AM
CAD_U|CABEU|E4677|AIQ|20110528074934|BEU-30|||//6/17/2011 1:28:26 AM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//6/17/2011 1:28:26 AM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//6/17/2011 1:28:26 AM
CAD_U|CABEU|E4693|AIQ|20110530073250|BEU-30|||//6/17/2011 1:28:26 AM
CAD_U|CABEU|E4681|AIQ|20110530061816|BEU-30|||//6/17/2011 1:28:27 AM
CAD_U|CABEU|E4681|AIQ|20110530061816|BEU-30|||//6/17/2011 1:28:27 AM
CAD_U|CABEU|E4681|AIQ|20110530061816|BEU-30|||//6/17/2011 1:28:27 AM
CAD_U|CABEU|E4694|AIQ|20110607120505|BEU-30|||//6/17/2011 1:28:27 AM
CAD_U|CABEU|E4694|AIQ|20110607120505|BEU-30|||//6/17/2011 1:28:27 AM
CAD_U|CABEU|E4693|AIQ|20110603181905|BEU-30|||//6/17/2011 1:28:28 AM
CAD_U|CABEU|E4693|AIQ|20110603181905|BEU-30|||//6/17/2011 1:28:28 AM
CAD_U|CABEU|E4693|AIQ|20110603181905|BEU-30|||//6/17/2011 1:28:28 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//6/17/2011 1:28:28 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//6/17/2011 1:28:28 AM
CAD_U|CABEU|GAB3|AIQ|20110529223920|BEU-30|||//6/17/2011 1:28:28 AM
CAD_U|CABEU|E4694|AIQ|20110612192317|BEU-30|||//6/17/2011 1:28:29 AM
CAD_U|CABEU|E4694|AIQ|20110612192317|BEU-30|||//6/17/2011 1:28:29 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//6/17/2011 1:28:29 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//6/17/2011 1:28:30 AM
CAD_U|CABEU|GAB5|AIQ|20110610130937|BEU-30|||//6/17/2011 1:28:30 AM
CAD_U|CABEU|GAB1|AIQ|20110614064241|BEU-30|||//6/17/2011 1:28:30 AM
CAD_U|CABEU|GAB1|AIQ|20110614064241|BEU-30|||//6/17/2011 1:28:30 AM
CAD_U|CABEU|GAB1|AIQ|20110614064241|BEU-30|||//6/17/2011 1:28:30 AM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//6/17/2011 1:28:31 AM
CAD_U|CAFKU|E4354|AIQ|20110610150044|FKU-1A|||//6/17/2011 1:28:31 AM
CAD_U|CABEU|GAB2|AIQ|20110610075514|BEU-30|||//6/17/2011 1:28:31 AM
CAD_U|CABEU|GAB2|AIQ|20110610075514|BEU-30|||//6/17/2011 1:28:31 AM
CAD_U|CABEU|GAB2|AIQ|20110610075514|BEU-30|||//6/17/2011 1:28:31 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//6/17/2011 1:28:32 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//6/17/2011 1:28:32 AM
CAD_U|CAFKU|E4361|AIQ|20110610130854|FKU-1A|||//6/17/2011 1:28:32 AM
CAD_U|CABEU|GAB3|AIQ|20110616075803|BEU-30|||//6/17/2011 1:28:33 AM
CAD_U|CABEU|GAB3|AIQ|20110616075803|BEU-30|||//6/17/2011 1:28:33 AM
CAD_U|CABEU|GAB3|AIQ|20110616075803|BEU-30|||//6/17/2011 1:28:33 AM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//6/17/2011 1:28:33 AM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//6/17/2011 1:28:33 AM
CAD_U|CAFKU|E4362|AIQ|20110610130900|FKU-2|||//6/17/2011 1:28:33 AM
CAD_U|CABEU|GAB4|AIQ|20110616075933|BEU-30|||//6/17/2011 1:28:34 AM
CAD_U|CABEU|GAB4|AIQ|20110616075933|BEU-30|||//6/17/2011 1:28:34 AM
CAD_U|CABEU|GAB4|AIQ|20110616075933|BEU-30|||//6/17/2011 1:28:34 AM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//6/17/2011 1:28:34 AM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//6/17/2011 1:28:34 AM
CAD_U|CAFKU|E4363|AIQ|20110610130902|FKU-2|||//6/17/2011 1:28:34 AM
CAD_U|CABEU|GAB6|AIQ|20110613073603|BEU-30|||//6/17/2011 1:28:35 AM
CAD_U|CABEU|GAB6|AIQ|20110613073603|BEU-30|||//6/17/2011 1:28:35 AM
CAD_U|CABEU|GAB6|AIQ|20110613073603|BEU-30|||//6/17/2011 1:28:35 AM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//6/17/2011 1:28:35 AM
CAD_U|CAFKU|E4364|AIQ|20110610150044|FKU-1A|||//6/17/2011 1:28:35 AM
CAD_U|CABEU|HLT406|AIQ|20110612074551|BEU-30|||//6/17/2011 1:28:36 AM
CAD_U|CABEU|HLT406|AIQ|20110612074551|BEU-30|||//6/17/2011 1:28:36 AM
CAD_U|CABEU|HLT406|AIQ|20110612074551|BEU-30|||//6/17/2011 1:28:36 AM
CAD_U|CAFKU|E4373|AIQ|20110610130906|FKU-2|||//6/17/2011 1:28:36 AM
CAD_U|CAFKU|E4373|AIQ|20110610130906|FKU-2|||//6/17/2011 1:28:36 AM
CAD_U|CAFKU|E4373|AIQ|20110610130906|FKU-2|||//6/17/2011 1:28:36 AM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 1:28:37 AM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 1:28:37 AM
CAD_U|CACDF|T80|AIQ|20110615080226|HAAB|||//6/17/2011 1:28:37 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//6/17/2011 1:28:37 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//6/17/2011 1:28:37 AM
CAD_U|CAFKU|E4382|AIQ|20110610131010|FKU-2|||//6/17/2011 1:28:37 AM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 1:28:38 AM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 1:28:38 AM
CAD_U|CACDF|T81|AIQ|20110615080233|HAAB|||//6/17/2011 1:28:38 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//6/17/2011 1:28:38 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//6/17/2011 1:28:38 AM
CAD_U|CAFKU|E4383|AIQ|20110610150044|FKU-1A|||//6/17/2011 1:28:38 AM
CAD_U|CAFKU|D4341|AIQ|20110608071920|FKU-1A|||//6/17/2011 1:28:39 AM
CAD_U|CAFKU|D4341|AIQ|20110608071920|FKU-1A|||//6/17/2011 1:28:39 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//6/17/2011 1:28:39 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//6/17/2011 1:28:39 AM
CAD_U|CAFKU|E4391|AIQ|20110610130913|FKU-2|||//6/17/2011 1:28:40 AM
CAD_U|CAFKU|E4352|AIQ|20110616175426|FKU-2|||//6/17/2011 1:28:40 AM
CAD_U|CAFKU|E4352|AIQ|20110616175426|FKU-2|||//6/17/2011 1:28:40 AM
CAD_U|CAFKU|E4352|AIQ|20110616175426|FKU-2|||//6/17/2011 1:28:40 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//6/17/2011 1:28:41 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//6/17/2011 1:28:41 AM
CAD_U|CAFKU|MIR1|AIQ|20110610130941|FKU-2|||//6/17/2011 1:28:41 AM
CAD_U|CAFKU|E4353|AIQ|20110613210620|FKU-2|||//6/17/2011 1:28:42 AM
CAD_U|CAFKU|E4353|AIQ|20110613210620|FKU-2|||//6/17/2011 1:28:42 AM
CAD_U|CAFKU|E4353|AIQ|20110613210620|FKU-2|||//6/17/2011 1:28:42 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//6/17/2011 1:28:42 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//6/17/2011 1:28:42 AM
CAD_U|CAFKU|MIR2|AIQ|20110610130943|FKU-2|||//6/17/2011 1:28:42 AM
CAD_U|CAFKU|E4354|AIQ|20110615055342|FKU-1A|||//6/17/2011 1:28:43 AM
CAD_U|CAFKU|E4354|AIQ|20110615055342|FKU-1A|||//6/17/2011 1:28:43 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//6/17/2011 1:28:43 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//6/17/2011 1:28:43 AM
CAD_U|CAFKU|MIR3|AIQ|20110610130946|FKU-1A|||//6/17/2011 1:28:43 AM
CAD_U|CAFKU|E4361|AIQ|20110611171917|FKU-1A|||//6/17/2011 1:28:44 AM
CAD_U|CAFKU|E4361|AIQ|20110611171917|FKU-1A|||//6/17/2011 1:28:44 AM
CAD_U|CAFKU|E4361|AIQ|20110611171917|FKU-1A|||//6/17/2011 1:28:44 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//6/17/2011 1:28:44 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//6/17/2011 1:28:44 AM
CAD_U|CAFKU|MIR4|AIQ|20110610130948|FKU-2|||//6/17/2011 1:28:44 AM
CAD_U|CAFKU|E4362|AIQ|20110614065548|FKU-2|||//6/17/2011 1:28:45 AM
CAD_U|CAFKU|E4362|AIQ|20110614065548|FKU-2|||//6/17/2011 1:28:45 AM
CAD_U|CAFKU|E4362|AIQ|20110614065548|FKU-2|||//6/17/2011 1:28:45 AM
CAD_U|CACDF|T78|AIQ|20110605093650|FAAB|||//6/17/2011 1:28:45 AM
CAD_U|CACDF|T78|AIQ|20110605093650|FAAB|||//6/17/2011 1:28:45 AM
CAD_U|CAFKU|E4363|AIQ|20110527225612|FKU-2|||//6/17/2011 1:28:46 AM
CAD_U|CAFKU|E4363|AIQ|20110527225612|FKU-2|||//6/17/2011 1:28:46 AM
CAD_U|CAFKU|E4363|AIQ|20110527225612|FKU-2|||//6/17/2011 1:28:46 AM
CAD_U|CAFKU|E4373|AIQ|20110614081521|FKU-2|||//6/17/2011 1:28:47 AM
CAD_U|CAFKU|E4373|AIQ|20110614081521|FKU-2|||//6/17/2011 1:28:47 AM
CAD_U|CAFKU|E4373|AIQ|20110614081521|FKU-2|||//6/17/2011 1:28:47 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//6/17/2011 1:28:48 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//6/17/2011 1:28:48 AM
CAD_U|CAFKU|E4391|AIQ|20110523180724|FKU-2|||//6/17/2011 1:28:48 AM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//6/17/2011 1:28:49 AM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//6/17/2011 1:28:49 AM
CAD_U|CAFKU|MIR1|AIQ|20110523081504|FKU-2|||//6/17/2011 1:28:49 AM
CAD_U|CAFKU|MIR2|AIQ|20110613184942|FKU-2|||//6/17/2011 1:28:50 AM
CAD_U|CAFKU|MIR2|AIQ|20110613184942|FKU-2|||//6/17/2011 1:28:51 AM
CAD_U|CAFKU|MIR2|AIQ|20110613184942|FKU-2|||//6/17/2011 1:28:51 AM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//6/17/2011 1:28:52 AM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//6/17/2011 1:28:52 AM
CAD_U|CAFKU|MIR3|AIQ|20110523081512|FKU-1A|||//6/17/2011 1:28:52 AM
CAD_U|CAFKU|MIR4|AIQ|20110613184943|FKU-2|||//6/17/2011 1:28:53 AM
CAD_U|CAFKU|MIR4|AIQ|20110613184943|FKU-2|||//6/17/2011 1:28:53 AM
CAD_U|CAFKU|MIR4|AIQ|20110613184943|FKU-2|||//6/17/2011 1:28:53 AM
CAD_U|CACDF|T78|AIQ|20110606171248|FAAB|||//6/17/2011 1:28:54 AM
CAD_U|CACDF|T78|AIQ|20110606171248|FAAB|||//6/17/2011 1:28:54 AM
CAD_E|CAAVI11005139|CASLU|EMS3CDF/|20110617021238|OOA|OTH, ASSIST|-120.723421|35.182710|=L(35.182710|SLO_CO| | |693_B_3/31_T31S_R12E_M||-120.723420|35.182710||//6/17/2011 2:12:45 AM
CAD_E|CAAVI11005139|CASLU|EMS3CDF/|20110617021238|OOA|OTH, ASSIST|-120.723421|35.182710|=L(35.182710|SLO_CO| | |693_B_3/31_T31S_R12E_M||-120.723420|35.182710||//6/17/2011 2:12:46 AM
CAD_E|CAAVI11005139|CASLU|EMS3CDF/|20110617021238|OOA|OTH, ASSIST|-120.723421|35.182710|=L(35.182710|SLO_CO| | |693_B_3/31_T31S_R12E_M||-120.723420|35.182710||//6/17/2011 2:12:50 AM
CAD_E|CAAVI11005139|CASLU|EMS3CDF/|20110617021238|OOA|OTH, ASSIST|-120.723421|35.182710|=L(35.182710|SLO_CO| | |693_B_3/31_T31S_R12E_M||-120.723420|35.182710||//6/17/2011 2:12:50 AM
CAD_E|CAAVI11005139|CASLU|EMS3CDF/|20110617021238|OOA|OTH, ASSIST|-120.723421|35.182710|=L(35.182710|SLO_CO| | |693_B_3/31_T31S_R12E_M||-120.723420|35.182710||//6/17/2011 2:12:50 AM
CAD_E|CAAVI11005139|CASLU|EMS3CDF/|20110617021238|MTC|MED, TRAFFIC COLLISION|-120.723420|35.182710|2000 AVILA BEACH DR /   CAVE LANDING RD |SLO_CO|||693_B_3/31_T31S_R12E_M|||||//6/17/2011 2:13:05 AM
CAD_E|CAAVI11005139|CASLU|EMS3CDF/|20110617021238|MTC|MED, TRAFFIC COLLISION|-120.723420|35.182710|2000 AVILA BEACH DR /   CAVE LANDING RD |SLO_CO|||693_B_3/31_T31S_R12E_M|||||//6/17/2011 2:13:06 AM
CAD_E|CAAVI11005139|CASLU|EMS3CDF/|20110617021238|MTC|MED, TRAFFIC COLLISION|-120.723420|35.182710|2000 AVILA BEACH DR /   CAVE LANDING RD |SLO_CO|||693_B_3/31_T31S_R12E_M|||||//6/17/2011 2:13:07 AM
CAD_E|CAAVI11005139|CASLU2011004494|EMS3CDF/|20110617021238|MTC|MED, TRAFFIC COLLISION|-120.723420|35.182710|2000 AVILA BEACH DR /   CAVE LANDING RD |SLO_CO|||693_B_3/31_T31S_R12E_M||||E62,E3470,R64|Command:FIVE CITIES Pri Tactical:CALCORD //6/17/2011 2:13:13 AM
CAD_E|CAAVI11005139|CASLU2011004494|EMS3CDF/|20110617021238|MTC|MED, TRAFFIC COLLISION|-120.723420|35.182710|2000 AVILA BEACH DR /   CAVE LANDING RD |SLO_CO|||693_B_3/31_T31S_R12E_M||||E62,E3470,R64|Command:FIVE CITIES Pri Tactical:CALCORD //6/17/2011 2:13:13 AM
CAD_U|CASLC|E62|DSP|20110617021306|A-24C|11005139|MTC|CASLU2011004494//6/17/2011 2:13:13 AM
CAD_U|CASLU|E3470|DSP|20110617021306|A-32L|11005139|MTC|CASLU2011004494//6/17/2011 2:13:13 AM
CAD_U|CAPSM|R64|DSP|20110617021306|A-32M|11005139|MTC|CASLU2011004494//6/17/2011 2:13:13 AM
CAD_E|CAAVI11005139|CASLU2011004494|EMS3CDF/|20110617021238|MTC|MED, TRAFFIC COLLISION|-120.723420|35.182710|2000 AVILA BEACH DR /   CAVE LANDING RD |SLO_CO|||693_B_3/31_T31S_R12E_M||||E62,E3470,R64|Command:FIVE CITIES Pri Tactical:CALCORD //6/17/2011 2:13:14 AM
CAD_U|CASLU|E3470|DSP|20110617021306|A-32L|11005139|MTC|CASLU2011004494//6/17/2011 2:13:14 AM
CAD_U|CASLC|E62|DSP|20110617021306|A-24C|11005139|MTC|CASLU2011004494//6/17/2011 2:13:14 AM
CAD_U|CAPSM|R64|DSP|20110617021306|A-32M|11005139|MTC|CASLU2011004494//6/17/2011 2:13:14 AM
CAD_E|CAAVI11005139|CASLU2011004494|EMS3CDF/|20110617021238|MTC|MED, TRAFFIC COLLISION|-120.723420|35.182710|2000 AVILA BEACH DR /   CAVE LANDING RD |SLO_CO|||693_B_3/31_T31S_R12E_M||||E62,E3470,R64|Command:FIVE CITIES Pri Tactical:CALCORD //6/17/2011 2:14:15 AM
CAD_U|CASLU|E3470|DSP|20110617021306|A-32L|11005139|MTC|CASLU2011004494//6/17/2011 2:15:13 AM
CAD_U|CASLC|E62|DSP|20110617021306|A-24C|11005139|MTC|CASLU2011004494//6/17/2011 2:15:14 AM
CAD_U|CAPSM|R64|DSP|20110617021306|A-32M|11005139|MTC|CASLU2011004494//6/17/2011 2:15:14 AM
CAD_E|CAAVI11005139|CASLU2011004494|EMS3CDF/|20110617021238|MTC|MED, TRAFFIC COLLISION|-120.723420|35.182710|2000 AVILA BEACH DR /   CAVE LANDING RD |SLO_CO|||693_B_3/31_T31S_R12E_M||||E62,E3470,R64|Command:FIVE CITIES Pri Tactical:CALCORD //6/17/2011 2:16:47 AM
CAD_U|CASLC|E62|ENR|20110617021647|A-24C|11005139|MTC|CASLU2011004494//6/17/2011 2:16:54 AM
CAD_U|CASLC|E62|ENR|20110617021647|A-24C|11005139|MTC|CASLU2011004494//6/17/2011 2:16:54 AM
CAD_E|CAAVI11005139|CASLU2011004494|EMS3CDF/|20110617021238|MTC|MED, TRAFFIC COLLISION|-120.723420|35.182710|2000 AVILA BEACH DR /   CAVE LANDING RD |SLO_CO|||693_B_3/31_T31S_R12E_M||||E62,E3470,R64|Command:FIVE CITIES Pri Tactical:CALCORD //6/17/2011 2:16:58 AM
CAD_U|CASLU|E3470|ENR|20110617021702|A-32L|11005139|MTC|CASLU2011004494//6/17/2011 2:17:09 AM
CAD_U|CASLU|E3470|ENR|20110617021702|A-32L|11005139|MTC|CASLU2011004494//6/17/2011 2:17:09 AM
CAD_E|CAAVI11005139|CASLU2011004494|EMS3CDF/|20110617021238|MTC|MED, TRAFFIC COLLISION|-120.723420|35.182710|2000 AVILA BEACH DR /   CAVE LANDING RD |SLO_CO|||693_B_3/31_T31S_R12E_M||||E62,E3470,R64|Command:FIVE CITIES Pri Tactical:CALCORD //6/17/2011 2:17:14 AM
CAD_E|CAAVI11005139|CASLU2011004494|EMS3CDF/|20110617021238|MTC|MED, TRAFFIC COLLISION|-120.723420|35.182710|2000 AVILA BEACH DR /   CAVE LANDING RD |SLO_CO|||693_B_3/31_T31S_R12E_M||||E62,E3470,R64|Command:FIVE CITIES Pri Tactical:CALCORD //6/17/2011 2:17:46 AM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//6/17/2011 2:18:09 AM
CAD_U|CACDF|AA430|AIQ|20110601153828|FAAB|||//6/17/2011 2:18:09 AM
CAD_U|CACDF|C406|AIQ|20110527115350|BVHB|||//6/17/2011 2:18:11 AM
CAD_U|CACDF|C406|AIQ|20110527115350|BVHB|||//6/17/2011 2:18:11 AM
CAD_U|CACDF|AA430|AIQ|20110607075134|FAAB|||//6/17/2011 2:18:12 AM
CAD_U|CACDF|AA430|AIQ|20110607075134|FAAB|||//6/17/2011 2:18:12 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//6/17/2011 2:18:12 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//6/17/2011 2:18:12 AM
CAD_U|CABEU|D4643|AIQ|20110610132743|BEU-30|||//6/17/2011 2:18:12 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//6/17/2011 2:18:13 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//6/17/2011 2:18:13 AM
CAD_U|CABEU|D4645|AIQ|20110610132745|BEU-30|||//6/17/2011 2:18:13 AM
CAD_U|CABEU|E4660|AIQ|20110610145524|BEU-30|||//6/17/2011 2:18:14 AM
CAD_U|CABEU|E4660|AIQ|20110610145524|BEU-30|||//6/17/2011 2:18:14 AM
CAD_U|CABEU|E4660|AIQ|20110610145524|BEU-30|||//6/17/2011 2:18:14 AM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 2:18:15 AM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 2:18:15 AM
CAD_U|CACDF|C406|AIQ|20110602082638|BVHB|||//6/17/2011 2:18:15 AM
CAD_U|CABEU|E4664|AIQ|20110610145524|BEU-31|||//6/17/2011 2:18:15 AM
CAD_U|CABEU|E4664|AIQ|20110610145524|BEU-31|||//6/17/2011 2:18:15 AM
CAD_U|CABEU|E4664|AIQ|20110610145524|BEU-31|||//6/17/2011 2:18:15 AM
CAD_U|CABEU|D4641|AIQ|20110609075020|BEU-30|||//6/17/2011 2:18:16 AM
CAD_U|CABEU|D4641|AIQ|20110609075020|BEU-30|||//6/17/2011 2:18:16 AM
CAD_U|CABEU|D4641|AIQ|20110609075020|BEU-30|||//6/17/2011 2:18:16 AM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//6/17/2011 2:18:16 AM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//6/17/2011 2:18:16 AM
CAD_U|CAFKU|D4340|AIQ|20110610132737|FKU-1A|||//6/17/2011 2:18:16 AM
CAD_U|CABEU|D4643|AIQ|20110613074512|BEU-30|||//6/17/2011 2:18:17 AM
CAD_U|CABEU|D4643|AIQ|20110613074512|BEU-30|||//6/17/2011 2:18:17 AM
CAD_U|CABEU|D4643|AIQ|20110613074512|BEU-30|||//6/17/2011 2:18:17 AM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//6/17/2011 2:18:17 AM
CAD_U|CAFKU|D4341|AIQ|20110613140701|FKU-1A|||//6/17/2011 2:18:17 AM
CAD_U|CABEU|D4645|AIQ|20110610081312|BEU-30|||//6/17/2011 2:18:18 AM
CAD_U|CABEU|D4645|AIQ|20110610081312|BEU-30|||//6/17/2011 2:18:18 AM
CAD_U|CABEU|D4645|AIQ|20110610081312|BEU-30|||//6/17/2011 2:18:18 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//6/17/2011 2:18:18 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//6/17/2011 2:18:18 AM
CAD_U|CAFKU|E4353|AIQ|20110610134626|FKU-2|||//6/17/2011 2:18:18 AM
CAD_U|CABEU|E4660|AIQ|20110531075700|BEU-30|||//6/17/2011 2:18:19 AM
CAD_U|CABEU|E4660|AIQ|20110531075700|BEU-30|||//6/17/2011 2:18:19 AM
CAD_U|CABEU|E4660|AIQ|20110531075700|BEU-30|||//6/17/2011 2:18:19 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//6/17/2011 2:18:20 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//6/17/2011 2:18:20 AM
CAD_U|CABEU|E4665|AIQ|20110610145524|BEU-30|||//6/17/2011 2:18:20 AM
CAD_U|CABEU|E4663|AIQ|20110614133500|BEU-30|||//6/17/2011 2:18:20 AM
CAD_U|CABEU|E4663|AIQ|20110614133500|BEU-30|||//6/17/2011 2:18:20 AM
CAD_U|CABEU|E4663|AIQ|20110614133500|BEU-30|||//6/17/2011 2:18:20 AM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//6/17/2011 2:18:21 AM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//6/17/2011 2:18:21 AM
CAD_U|CABEU|E4674|AIQ|20110607120339|BEU-30|||//6/17/2011 2:18:21 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//6/17/2011 2:18:21 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//6/17/2011 2:18:21 AM
CAD_U|CABEU|E4664|AIQ|20110213124449|BEU-31|||//6/17/2011 2:18:21 AM
CAD_U|CABEU|E4675|AIQ|20110610145524|BEU-30|||//6/17/2011 2:18:22 AM
