CAD_U|CASLC|E50|AIQ|20140401000923|C-7A|||//4/1/2014 12:09:23 AM
CAD_U|CAFKU|E4368|AIQ|20140327110942|FKU-2|||//4/1/2014 2:08:53 AM
CAD_U|CAFKU|E4368|AIQ|20140327110942|FKU-2|||//4/1/2014 2:08:53 AM
CAD_U|CAFKU|E4368|AIQ|20140327110942|FKU-2|||//4/1/2014 2:08:53 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 2:08:54 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 2:08:54 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 2:08:54 AM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 2:08:56 AM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 2:08:56 AM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 2:08:56 AM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 2:08:57 AM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 2:08:57 AM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 2:08:57 AM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 2:08:58 AM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 2:08:58 AM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 2:08:58 AM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 2:08:59 AM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 2:08:59 AM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 2:08:59 AM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 2:09:00 AM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 2:09:00 AM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 2:09:00 AM
CAD_U|CASLC|U62|AIQ|20140331230427|A-24C|||//4/1/2014 2:42:13 AM
CAD_U|CASLC|E30OS|AIQ|20140401030229|R-17A|||//4/1/2014 3:02:28 AM
CAD_U|CASLC|E30OS|AOR|20140401030236|R-8B|||//4/1/2014 3:02:36 AM
CAD_U|CASLC|E30OS|AIQ|20140401030243|R-8B|||//4/1/2014 3:02:43 AM
CAD_U|CASLC|E30OS|AIQ|20140401030243|R-8B|||//4/1/2014 3:02:47 AM
CAD_U|CACDF|C406|AIQ|20140321190453|BVHB|||//4/1/2014 3:48:20 AM
CAD_U|CACDF|C406|AIQ|20140321190453|BVHB|||//4/1/2014 3:48:20 AM
CAD_U|CACDF|C406|AIQ|20140321190453|BVHB|||//4/1/2014 3:48:20 AM
CAD_U|CABEU|D4641|AIQ|20140324080456|BEU-30|||//4/1/2014 3:48:21 AM
CAD_U|CABEU|D4641|AIQ|20140324080456|BEU-30|||//4/1/2014 3:48:21 AM
CAD_U|CABEU|D4641|AIQ|20140324080456|BEU-30|||//4/1/2014 3:48:21 AM
CAD_U|CABEU|D4643|AIQ|20140130092806|BEU-30|||//4/1/2014 3:48:23 AM
CAD_U|CABEU|D4643|AIQ|20140130092806|BEU-30|||//4/1/2014 3:48:23 AM
CAD_U|CABEU|D4643|AIQ|20140130092806|BEU-30|||//4/1/2014 3:48:23 AM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 3:48:24 AM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 3:48:24 AM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 3:48:24 AM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 3:48:25 AM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 3:48:25 AM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 3:48:25 AM
CAD_U|CABEU|E4661|AIQ|20140320112214|BEU-30|||//4/1/2014 3:48:26 AM
CAD_U|CABEU|E4661|AIQ|20140320112214|BEU-30|||//4/1/2014 3:48:26 AM
CAD_U|CABEU|E4661|AIQ|20140320112214|BEU-30|||//4/1/2014 3:48:26 AM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 3:48:27 AM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 3:48:27 AM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 3:48:27 AM
CAD_U|CABEU|E4664|AIQ|20140331121958|BEU-31|||//4/1/2014 3:48:29 AM
CAD_U|CABEU|E4664|AIQ|20140331121958|BEU-31|||//4/1/2014 3:48:29 AM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 3:48:30 AM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 3:48:30 AM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 3:48:30 AM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 3:48:31 AM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 3:48:31 AM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 3:48:31 AM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 3:48:32 AM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 3:48:32 AM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 3:48:32 AM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 3:48:33 AM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 3:48:33 AM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 3:48:33 AM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 3:48:35 AM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 3:48:35 AM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 3:48:35 AM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 3:48:36 AM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 3:48:36 AM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 3:48:36 AM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 3:48:37 AM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 3:48:37 AM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 3:48:37 AM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 3:48:38 AM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 3:48:38 AM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 3:48:38 AM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 3:48:39 AM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 3:48:39 AM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 3:48:39 AM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 3:48:41 AM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 3:48:41 AM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 3:48:41 AM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 3:48:42 AM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 3:48:42 AM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 3:48:42 AM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 3:48:43 AM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 3:48:43 AM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 3:48:43 AM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 3:48:44 AM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 3:48:44 AM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 3:48:44 AM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 3:48:45 AM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 3:48:45 AM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 3:48:45 AM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 3:48:47 AM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 3:48:47 AM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 3:48:47 AM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 3:48:48 AM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 3:48:48 AM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 3:48:48 AM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//4/1/2014 3:48:49 AM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//4/1/2014 3:48:49 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 3:48:50 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 3:48:50 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 3:48:50 AM
CAD_U|CAFKU|E4368|AIQ|20140327110942|FKU-2|||//4/1/2014 3:48:52 AM
CAD_U|CAFKU|E4368|AIQ|20140327110942|FKU-2|||//4/1/2014 3:48:52 AM
CAD_U|CAFKU|E4368|AIQ|20140327110942|FKU-2|||//4/1/2014 3:48:52 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 3:48:53 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 3:48:53 AM
CAD_U|CAFKU|E4371|AIQ|20140303133829|FKU-2|||//4/1/2014 3:48:53 AM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 3:48:54 AM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 3:48:54 AM
CAD_U|CAFKU|E4373|AIQ|20140309084650|FKU-2|||//4/1/2014 3:48:54 AM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 3:48:55 AM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 3:48:55 AM
CAD_U|CAFKU|MIR1|AIQ|20140323075551|FKU-2|||//4/1/2014 3:48:55 AM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 3:48:57 AM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 3:48:57 AM
CAD_U|CAFKU|MIR2|AIQ|20140331072826|FKU-2|||//4/1/2014 3:48:57 AM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 3:48:58 AM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 3:48:58 AM
CAD_U|CAFKU|MIR3|AIQ|20140323075554|FKU-1A|||//4/1/2014 3:48:58 AM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 3:48:59 AM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 3:48:59 AM
CAD_U|CAFKU|MIR4|AIQ|20140331072827|FKU-2|||//4/1/2014 3:48:59 AM
CAD_E|CASLC14003827|CASLU|EMS3CDF/|20140401044056|OOA|OTH, ASSIST|-120.727177|35.320794|1109 RAMONA AVE||12TH ST|11TH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 4:42:48 AM
CAD_E|CASLC14003827|CASLU|EMS3CDF/|20140401044056|OOA|OTH, ASSIST|-120.727177|35.320794|1109 RAMONA AVE||12TH ST|11TH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 4:42:49 AM
CAD_E|CASLC14003827|CASLU|EMS3CDF/|20140401044056|OOA|OTH, ASSIST|-120.727177|35.320794|1109 RAMONA AVE||12TH ST|11TH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 4:42:55 AM
CAD_E|CASLC14003827|CASLU|EMS3CDF/|20140401044056|OOA|OTH, ASSIST|-120.727177|35.320794|1109 RAMONA AVE||12TH ST|11TH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 4:43:12 AM
CAD_E|CASLC14003827|CASLU|EMS3CDF/|20140401044056|OOA|OTH, ASSIST|-120.727177|35.320794|1109 RAMONA AVE||12TH ST|11TH ST|633_B_5/633_B_5||-120.727155|35.321198||Command: ;Pri Tactical: ;Alt Tactical: ;Air-to-Ground: ;//4/1/2014 4:43:13 AM
CAD_E|CASLC14003827|CASLU|EMS3CDF/|20140401044056|MED|MEDICAL AID CODE 3|-120.830830|35.320645|1109 RAMONA AVE ||1700 BLK 11TH ST|1700 BLK 12TH ST|633_B_5/633_B_5|||||Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 4:43:23 AM
CAD_E|CASLC14003827|CASLU|EMS3CDF/|20140401044056|MED|MEDICAL AID CODE 3|-120.830830|35.320645|1109 RAMONA AVE ||1700 BLK 11TH ST|1700 BLK 12TH ST|633_B_5/633_B_5|||||Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 4:43:27 AM
CAD_E|CASLC14003827|CASLU2014002823|EMS3CDF/|20140401044056|MED|MEDICAL AID CODE 3|-120.830830|35.320645|1109 RAMONA AVE ||1700 BLK 11TH ST|1700 BLK 12TH ST|633_B_5/633_B_5||||ME15,MR15|Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 4:43:37 AM
CAD_E|CASLC14003827|CASLU2014002823|EMS3CDF/|20140401044056|MED|MEDICAL AID CODE 3|-120.830830|35.320645|1109 RAMONA AVE ||1700 BLK 11TH ST|1700 BLK 12TH ST|633_B_5/633_B_5||||ME15,MR15|Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 4:43:37 AM
CAD_U|CASBY|ME15|DSP|20140401044337|B-15A|14003827|MED|CASLU2014002823//4/1/2014 4:43:37 AM
CAD_U|CASBY|MR15|DSP|20140401044337|B-15A|14003827|MED|CASLU2014002823//4/1/2014 4:43:37 AM
CAD_E|CASLC14003827|CASLU2014002823|EMS3CDF/|20140401044056|MED|MEDICAL AID CODE 3|-120.830830|35.320645|1109 RAMONA AVE ||1700 BLK 11TH ST|1700 BLK 12TH ST|633_B_5/633_B_5||||ME15,MR15|Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 4:43:51 AM
CAD_U|CAFKU|E4368|AIQ|20140327110942|FKU-2|||//4/1/2014 4:44:14 AM
CAD_U|CAFKU|E4368|AIQ|20140327110942|FKU-2|||//4/1/2014 4:44:14 AM
CAD_U|CAFKU|E4368|AIQ|20140327110942|FKU-2|||//4/1/2014 4:44:14 AM
CAD_U|CASBY|ME15|DSP|20140401044337|B-15A|14003827|MED|CASLU2014002823//4/1/2014 4:45:39 AM
CAD_U|CASBY|MR15|DSP|20140401044337|B-15A|14003827|MED|CASLU2014002823//4/1/2014 4:45:39 AM
CAD_E|CASLC14003827|CASLU2014002823|EMS3CDF/|20140401044056|MED|MEDICAL AID CODE 3|-120.830830|35.320645|1109 RAMONA AVE ||1700 BLK 11TH ST|1700 BLK 12TH ST|633_B_5/633_B_5||||ME15,MR15|Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 4:46:05 AM
CAD_U|CASBY|MR15|ENR|20140401044605|B-15A|14003827|MED|CASLU2014002823//4/1/2014 4:46:05 AM
CAD_U|CASBY|MR15|ENR|20140401044605|B-15A|14003827|MED|CASLU2014002823//4/1/2014 4:46:05 AM
CAD_U|CASBY|ME15|ENR|20140401044613|B-15A|14003827|MED|CASLU2014002823//4/1/2014 4:46:13 AM
CAD_U|CASBY|ME15|ENR|20140401044613|B-15A|14003827|MED|CASLU2014002823//4/1/2014 4:46:13 AM
CAD_U|CAFKU|E4368|AIQ|20140327110942|FKU-2|||//4/1/2014 4:48:43 AM
CAD_U|CAFKU|E4368|AIQ|20140327110942|FKU-2|||//4/1/2014 4:48:43 AM
CAD_U|CAFKU|E4368|AIQ|20140327110942|FKU-2|||//4/1/2014 4:48:43 AM
CAD_U|CASBY|MR15|ENR|20140401044605|B-15A|14003827|MED|CASLU2014002823//4/1/2014 5:06:08 AM
CAD_U|CASBY|ME15|ENR|20140401044613|B-15A|14003827|MED|CASLU2014002823//4/1/2014 5:06:14 AM
CAD_E|CASLC14003827|CASLU2014002823|EMS3CDF/|20140401044056|MED|MEDICAL AID CODE 3|-120.830830|35.320645|1109 RAMONA AVE ||1700 BLK 11TH ST|1700 BLK 12TH ST|633_B_5/633_B_5||||ME15,MR15|Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 5:21:03 AM
CAD_U|CASBY|MR15|ONS|20140401052103|B-15A|14003827|MED|CASLU2014002823//4/1/2014 5:21:03 AM
CAD_E|CASLC14003827|CASLU2014002823|EMS3CDF/|20140401044056|MED|MEDICAL AID CODE 3|-120.830830|35.320645|1109 RAMONA AVE ||1700 BLK 11TH ST|1700 BLK 12TH ST|633_B_5/633_B_5||||ME15|Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 5:22:05 AM
CAD_U|CASBY|MR15|AOR|20140401052205|B-15A|||//4/1/2014 5:22:05 AM
CAD_U|CASBY|ME15|RTQ|20140401052229|B-15A|14003827|MED|CASLU2014002823//4/1/2014 5:22:29 AM
CAD_U|CASBY|MR15|AIQ|20140401052600|B-15A|||//4/1/2014 5:25:59 AM
CAD_U|CASBY|MR15|AIQ|20140401052656|B-15A|||//4/1/2014 5:26:56 AM
CAD_U|CASBY|MR15|AIQ|20140401052703|B-15A|||//4/1/2014 5:27:03 AM
CAD_E|CASLC14003827|CASLU2014002823|EMS3CDF/|20140401044056|MED|MEDICAL AID CODE 3|-120.830830|35.320645|1109 RAMONA AVE ||1700 BLK 11TH ST|1700 BLK 12TH ST|633_B_5/633_B_5||||ME15|Command:BAY;Pri Tactical:CALCORD;Alt Tactical: ;Air-to-Ground:CDF A/G;//4/1/2014 5:27:43 AM
CAD_U|CASBY|ME15|RTQ|20140401052743|B-15A|14003827|MED|CASLU2014002823//4/1/2014 5:27:43 AM
CAD_E|CASLC14003827//4/1/2014 5:27:48 AM
CAD_U|CASBY|ME15|AIQ|20140401052748|B-15A|||//4/1/2014 5:27:48 AM
CAD_E|CASLC14003827//4/1/2014 5:28:03 AM
CAD_U|CACDF|C406|AIQ|20140321190453|BVHB|||//4/1/2014 5:28:18 AM
CAD_U|CACDF|C406|AIQ|20140321190453|BVHB|||//4/1/2014 5:28:18 AM
CAD_U|CACDF|C406|AIQ|20140321190453|BVHB|||//4/1/2014 5:28:18 AM
CAD_U|CABEU|D4641|AIQ|20140324080456|BEU-30|||//4/1/2014 5:28:19 AM
CAD_U|CABEU|D4641|AIQ|20140324080456|BEU-30|||//4/1/2014 5:28:19 AM
CAD_U|CABEU|D4641|AIQ|20140324080456|BEU-30|||//4/1/2014 5:28:19 AM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 5:28:21 AM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 5:28:21 AM
CAD_U|CAFKU|D4340|AIQ|20140327073722|FKU-1A|||//4/1/2014 5:28:21 AM
CAD_U|CABEU|D4643|AIQ|20140130092806|BEU-30|||//4/1/2014 5:28:22 AM
CAD_U|CABEU|D4643|AIQ|20140130092806|BEU-30|||//4/1/2014 5:28:22 AM
CAD_U|CABEU|D4643|AIQ|20140130092806|BEU-30|||//4/1/2014 5:28:22 AM
CAD_U|CABEU|E4661|AIQ|20140320112214|BEU-30|||//4/1/2014 5:28:23 AM
CAD_U|CABEU|E4661|AIQ|20140320112214|BEU-30|||//4/1/2014 5:28:23 AM
CAD_U|CABEU|E4661|AIQ|20140320112214|BEU-30|||//4/1/2014 5:28:23 AM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 5:28:24 AM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 5:28:24 AM
CAD_U|CABEU|E4663|AIQ|20140331101209|BEU-30|||//4/1/2014 5:28:24 AM
CAD_U|CABEU|E4664|AIQ|20140331121958|BEU-31|||//4/1/2014 5:28:26 AM
CAD_U|CABEU|E4664|AIQ|20140331121958|BEU-31|||//4/1/2014 5:28:26 AM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 5:28:27 AM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 5:28:27 AM
CAD_U|CABEU|E4666|AIQ|20140312074024|BEU-30|||//4/1/2014 5:28:27 AM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 5:28:28 AM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 5:28:28 AM
CAD_U|CABEU|E4669|AIQ|20140117110142|BEU-30|||//4/1/2014 5:28:28 AM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 5:28:29 AM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 5:28:29 AM
CAD_U|CABEU|E4673|AIQ|20140331084401|BEU-30|||//4/1/2014 5:28:29 AM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 5:28:30 AM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 5:28:30 AM
CAD_U|CABEU|E4675|AIQ|20140127200405|BEU-30|||//4/1/2014 5:28:30 AM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 5:28:31 AM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 5:28:31 AM
CAD_U|CABEU|E4676|AIQ|20140320112145|BEU-30|||//4/1/2014 5:28:32 AM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 5:28:33 AM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 5:28:33 AM
CAD_U|CABEU|E4681|AIQ|20140312183012|BEU-30|||//4/1/2014 5:28:33 AM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 5:28:34 AM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 5:28:34 AM
CAD_U|CABEU|E4684|AIQ|20140324160838|BEU-35|||//4/1/2014 5:28:34 AM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 5:28:35 AM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 5:28:35 AM
CAD_U|CABEU|E4686|AIQ|20140320112223|BEU-30|||//4/1/2014 5:28:35 AM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 5:28:36 AM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 5:28:36 AM
CAD_U|CABEU|E4693|AIQ|20140331074106|BEU-30|||//4/1/2014 5:28:36 AM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 5:28:37 AM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 5:28:37 AM
CAD_U|CABEU|E4694|AIQ|20140319160753|BEU-30|||//4/1/2014 5:28:37 AM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 5:28:39 AM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 5:28:39 AM
CAD_U|CABEU|GAB3|AIQ|20140331075841|BEU-30|||//4/1/2014 5:28:39 AM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 5:28:40 AM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 5:28:40 AM
CAD_U|CABEU|GAB4|AIQ|20140331075954|BEU-30|||//4/1/2014 5:28:40 AM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 5:28:41 AM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 5:28:41 AM
CAD_U|CABEU|GAB5|AIQ|20140331080107|BEU-30|||//4/1/2014 5:28:41 AM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 5:28:42 AM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 5:28:42 AM
CAD_U|CABEU|GAB6|AIQ|20140331080158|BEU-30|||//4/1/2014 5:28:42 AM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 5:28:43 AM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 5:28:43 AM
CAD_U|CABEU|HLT406|AIQ|20140323141711|BEU-30|||//4/1/2014 5:28:43 AM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 5:28:44 AM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 5:28:44 AM
CAD_U|CACDF|T81|AIQ|20140331100044|HAAB|||//4/1/2014 5:28:44 AM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 5:28:46 AM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 5:28:46 AM
CAD_U|CAFKU|E4353|AIQ|20140220103447|FKU-2|||//4/1/2014 5:28:46 AM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//4/1/2014 5:28:47 AM
CAD_U|CAFKU|E4354|AIQ|20140330102106|FKU-1A|||//4/1/2014 5:28:47 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 5:28:48 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 5:28:48 AM
CAD_U|CAFKU|E4362|AIQ|20140321125125|FKU-2|||//4/1/2014 5:28:48 AM
